id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,alrprs16,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang
404905,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,1, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.620645701885223,No,White Born-again/Evangelical Christians
404909,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Immigration,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.735542714595795,No,White Born-again/Evangelical Christians
404931,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from, , , , , , , , ,Economy/Jobs,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump, ,Version 1, ,.712595999240875,No,White Born-again/Evangelical Christians
404933,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,69,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,1.51819586753845,No,White Born-again/Evangelical Christians
404984,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete,Yes,Yes,Call 1,7,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Be from outside the political establishment,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,17,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Rural,Small Cities/Rural,Alabama,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,Yes,.0812534689903259, ,White Born-again/Evangelical Christians
404998,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,Yes,Call 1,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Omit, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,16,Tells it like it is,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.754389464855194,No,White Born-again/Evangelical Christians
405038,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,60,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.712595999240875,No,White Born-again/Evangelical Christians
405044,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.620645701885223,No,White Born-again/Evangelical Christians
405079,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 1,1,Donald Trump,Very worried,Worried, , , , ,4, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,No,.694793343544006, ,White Born-again/Evangelical Christians
405095,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,4, , , ,College graduate,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,16,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Rural,Small Cities/Rural,Alabama,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump, ,Version 1, ,.754389464855194,No,White Born-again/Evangelical Christians
405111,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete, ,Yes,Call 1,1, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Omit,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,1,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,.620645701885223,No,White Born-again/Evangelical Christians
405115,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete, ,No,Call 1,2, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,69,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,1.48026704788208,No,All others
405138,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,No,Call 1,6, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,74,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,1.44935774803162,No,All others
405186,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete, ,Yes,Call 1,6, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Immigration,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,31,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1, ,1.17114329338074,No,White Born-again/Evangelical Christians
405200,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,Yes,Call 1,6, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,74,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,1.44935774803162,No,White Born-again/Evangelical Christians
405208,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,No,Call 1,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Government spending,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Alabama,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.712595999240875,No,All others
405242,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 1,1,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Omit,Immigration, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,60,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,Alabama,Election day exit poll, , , , ,Donald Trump,Omit,Version 2,No,.694793343544006, ,White Born-again/Evangelical Christians
405257,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Donald Trump,Complete, ,No,Call 1,5, , , ,High school or less,No college degree,High school graduate or less,White no college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,46,Can win in November,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Alabama,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump, ,Version 1, ,.585397064685822,No,All others
