id,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,varprs16,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
409374,Complete,No,No,Call 2,1,John Kasich,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , ,Ted Cruz,Terrorism, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,74,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Not at all,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,No,.474052667617798, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
409498,Complete, ,Yes,Call 2,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Government spending,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,74,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,Ted Cruz,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Ben Carson,Version 1, ,.401941001415253,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
409499,Complete, ,No,Call 2,8, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,1,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs,Support, ,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,5,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Satisfied,John Kasich,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Jeb Bush,Version 1, ,.967254996299744,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
409550,Complete, ,No,Call 2,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,74,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.583240509033203,Yes,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
409610,Complete, ,No,Call 2,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,74,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.694567263126373,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
409680,Complete, ,No,Call 2,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Economy/Jobs,Oppose, ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,74,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.540560603141785,Yes,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
409740,Complete, ,No,Call 2,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Terrorism,Oppose, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,74,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Marco Rubio,Version 1, ,.520791351795197,No,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
413071,Complete, ,No,Call 3,9, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Economy/Jobs,Oppose, ,Independent/Something else,White Independent,Something else,Independent Women,Moderate/Liberal,Moderate,Moderate,72,Can bring needed change,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Marco Rubio,Version 1, ,.878379285335541,No,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
413080,Complete,Yes,Yes,Call 3,9,Donald Trump,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, , , , , , , , , , ,Ted Cruz,Government spending, ,Omit,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,Yes,1.02933347225189, ,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
413089,Complete, ,Yes,Call 3,9, , , ,College graduate,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Oppose, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,72,Shares my values,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Ben Carson,Version 1, ,.614375770092011,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
413099,Complete,No,No,Call 3,9,Ted Cruz,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,72,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ted Cruz,Version 2,No,1.12893533706665, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
413108,Complete,No,Yes,Call 3,9,Marco Rubio,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Economy/Jobs, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Marco Rubio,Version 2,No,.874287903308868, ,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
413119,Complete, ,Yes,Call 3,9, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,3,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Economy/Jobs,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,72,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Ted Cruz,Female,White women, , ,Suburbs,Suburbs, Virginia,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Ted Cruz,Version 1, ,.998231768608093,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
413129,Complete, ,No,Call 3,10, , , ,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white", ,Economy/Jobs,Oppose, ,Independent/Something else,All Other,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,57,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,South,Satisfied,Satisfied,Satisfied,Donald Trump,Male,All other races, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump, ,Donald Trump,Version 1, ,.913375079631805,No,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,All others
413135,Complete,No,Yes,Call 3,9,Donald Trump,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, , , , , , , , , , ,Marco Rubio,Immigration, ,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,72,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Ben Carson,Version 2,No,.945712506771088, ,White Born-again/Evangelical Christians,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
413139,Complete, ,No,Call 3,10, , , ,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Terrorism,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,57,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Donald Trump,Version 1, ,.913375079631805,No,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
413147,Complete,Yes,Yes,Call 3,9,Ted Cruz,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,3, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,72,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Omit,Ted Cruz,Version 2,No,1.02933347225189, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
413150,Complete,Yes,No,Call 3,10,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Ted Cruz,Terrorism, ,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,57,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Donald Trump,Version 2,No,.903429210186005, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
413160,Complete,No,No,Call 3,9,Marco Rubio,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,72,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Not much,Not much or not at all,Suburbs,Suburbs, Virginia,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Marco Rubio,Version 2,No,.874287903308868, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
