ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CHILD12,CTDPRS16,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,OBAMAPLCY,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
578015.0,Complete,Bernie Sanders,Call 1,2.0,No,Bernie Sanders,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,Change to more liberal policies,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Energized the Democratic Party,White Independent,Somewhat liberal,Liberal,Liberal,29.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,0.456652194261551,Yes,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
578014.0,Complete,Hillary Clinton,Call 1,3.0,No,Bernie Sanders,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,Yes,Change to more liberal policies,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Somewhat liberal,Liberal,Liberal,36.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.41494405269623,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Latino 17-29
578013.0,Complete,Bernie Sanders,Call 1,1.0,Yes,Bernie Sanders,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,Yes,Change to more liberal policies,Men with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,Divided the Democratic Party,All others,Very liberal,Liberal,Liberal,26.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Help the U.S. economy,1.32364594936371,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
578009.0,Complete,Bernie Sanders,Call 1,5.0,No,Bernie Sanders,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Generally continue Barack Obama's policies,Men without children,Independent/Something else,Black non-Democrat,Black Independent,Independent,Divided the Democratic Party,All others,Moderate,Moderate or conservative,Moderate,12.0,Omit,Black,Black,State questionnaire,Black,Non-white,Black,East,Male,Black men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.16648721694946,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+
578007.0,Complete,Bernie Sanders,Call 1,3.0,Yes,Bernie Sanders,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Change to less liberal policies,Men with children,Republican,Non-black non-Democrat,All Republicans,Republican,Divided the Democratic Party,White Republican,Moderate,Moderate or conservative,Moderate,36.0,Has the right experience,White,White,State questionnaire,White,White,White,East,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Not vote for him,Help the U.S. economy,1.88287734985352,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
578005.0,Complete,Hillary Clinton,Call 1,2.0,No,Bernie Sanders,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Divided the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,29.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.437148094177246,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
577999.0,Complete,Hillary Clinton,Call 1,3.0,Yes,Bernie Sanders,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Hillary Clinton,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,85.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Help the U.S. economy,0.886300027370453,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
577995.0,Complete,Bernie Sanders,Call 1,3.0,No,Bernie Sanders,College graduate,College graduate,More than High school graduate,White college degree,1.0,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,No,Generally continue Barack Obama's policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,36.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.41494405269623,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
577994.0,Complete,Hillary Clinton,Call 1,3.0,Yes,Bernie Sanders,College graduate,College graduate,More than High school graduate,White college degree,2.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Generally continue Barack Obama's policies,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent,Energized the Democratic Party,White Independent,Moderate,Moderate or conservative,Moderate,85.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.848445177078247,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
577990.0,Complete,Omit,Call 1,2.0,No,Bernie Sanders,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Omit,,,,,,,,Omit,Health care,No,Change to less liberal policies,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Something else,Divided the Democratic Party,White Independent,Moderate,Moderate or conservative,Moderate,29.0,Omit,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Omit,Omit,0.556870698928833,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
577989.0,Not complete,,Call 1,1.0,,Bernie Sanders,,,,,2.0,,,,,,,,,,,No,Change to more liberal policies,,,,,,,,,,,60.0,,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,,0.961851537227631,,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
577985.0,Complete,Bernie Sanders,Call 1,1.0,No,Bernie Sanders,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Health care,No,Change to less liberal policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,60.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,1.0781364440918,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
577981.0,Complete,Hillary Clinton,Call 1,5.0,No,Bernie Sanders,College graduate,College graduate,More than High school graduate,White college degree,1.0,Hillary Clinton,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Men without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,12.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.06241476535797,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
577977.0,Complete,Bernie Sanders,Call 1,5.0,Yes,Bernie Sanders,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,Change to more liberal policies,Men with children,Democrat,Non-black Democrat,Latino Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,12.0,Can win in November,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Male,Latino men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,1.35338044166565,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Latino 30-44
577976.0,Not complete,,Call 1,3.0,,Bernie Sanders,,,,,1.0,,,,,,,,,,,No,Omit,,,,,,,,,,,36.0,,White,White,State questionnaire,White,White,White,East,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,,1.67979526519775,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
577973.0,Complete,Bernie Sanders,Call 1,1.0,Yes,Bernie Sanders,College graduate,College graduate,More than High school graduate,White college degree,2.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Men with children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Very liberal,Liberal,Liberal,60.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Suburbs,Suburbs,Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.0781364440918,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
577970.0,Complete,Hillary Clinton,Call 1,5.0,No,Bernie Sanders,College graduate,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Generally continue Barack Obama's policies,Women without children,Democrat,Non-black Democrat,White Democrat,Democrat,Energized the Democratic Party,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,East,Female,White women,Suburbs,Suburbs,Connecticut,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.29557609558105,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
577967.0,Complete,Hillary Clinton,Call 1,3.0,No,Bernie Sanders,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,Change to more liberal policies,Women without children,Democrat,Black Democrat,Black Democrat,Democrat,Energized the Democratic Party,Non-White Democrats,Very liberal,Liberal,Liberal,36.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,East,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.3669890165329,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29
