ID,BACKSIDE,CALL,CDNUM,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME16CAU,INCWHITE,ISSDEM16,LATINO,NVDPRS16,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYIA,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVCAUCDEMNV,QLT16DEMCAU,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SCOTUSDEM16,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIMEIA16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,UNIONHH12,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
130453.0,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,No,Bernie Sanders,Change to more liberal policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Conservative,Moderate or conservative,Conservative,67.0,"No, this is my first caucus",Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,West,Bernie Sanders,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.18486714363098,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,89119.0
130452.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","Over $50,000 and white",Omit,No,Bernie Sanders,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,66.0,"No, this is my first caucus",Cares about people like me,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.11973249912262,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+,89015.0
130451.0,Complete,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more","Over $50,000 and white",Economy/Jobs,No,Bernie Sanders,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,103.0,"Yes, I attended a caucus before",Cares about people like me,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Version 1,1.01000607013702,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,89502.0
130450.0,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and non white",Health care,No,Bernie Sanders,Generally continue Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Somewhat liberal,Liberal,Liberal,67.0,"No, this is my first caucus",Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,West,Bernie Sanders,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Version 1,1.14560055732727,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29,89119.0
130449.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","Over $50,000 and white",Income inequality,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,66.0,"No, this is my first caucus",Cares about people like me,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.15647614002228,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,89015.0
130448.0,Complete,Call 2,2.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000","Under $50,000 and non white",Economy/Jobs,Yes,Bernie Sanders,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,103.0,"No, this is my first caucus",Cares about people like me,Other,Asian,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Bernie Sanders,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.05222451686859,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,89502.0
130447.0,Complete,Call 1,1.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000","Under $50,000 and non white",Omit,Yes,Bernie Sanders,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Something else,All others,Very liberal,Liberal,Liberal,67.0,"No, this is my first caucus",Honest and trustworthy,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Bernie Sanders,Male,Latino men,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Version 1,0.995854496955872,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Latino 30-44,89119.0
130446.0,Complete,Call 2,3.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,Yes,Bernie Sanders,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,66.0,"Yes, I attended a caucus before",Honest and trustworthy,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Bernie Sanders,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.12628507614136,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,89015.0
130445.0,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and non white",Health care,No,Bernie Sanders,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,67.0,"No, this is my first caucus",Can win in November,Black,Black,State questionnaire,Black,Non-white,Black,West,Bernie Sanders,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,Just today,Last few days,In the last month,This month,Yes,Version 1,1.176309466362,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,89119.0
130443.0,Complete,Call 1,1.0,College graduate,College graduate,More than High school graduate,Non white college degree,2.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $30,000","Under $50,000 and non white",Economy/Jobs,No,Bernie Sanders,Change to more liberal policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Very liberal,Liberal,Liberal,67.0,"No, this is my first caucus",Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,West,Bernie Sanders,Male,Black men,"Cities over 500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.176309466362,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,89119.0
130442.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more","Over $50,000 and white",Health care,No,Bernie Sanders,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,66.0,"No, this is my first caucus",Honest and trustworthy,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Yes,Version 1,1.15647614002228,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,89015.0
130438.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and white",Health care,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,66.0,"No, this is my first caucus",Honest and trustworthy,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.12628507614136,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,89015.0
130435.0,Complete,Call 2,3.0,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and white",Health care,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,66.0,"No, this is my first caucus",Honest and trustworthy,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.1648895740509,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,89015.0
130429.0,Complete,Call 1,3.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more","Over $50,000 and white",Economy/Jobs,No,Bernie Sanders,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,71.0,"Yes, I attended a caucus before",Has the right experience,White,White,State questionnaire,White,White,White,West,Hillary Clinton,Female,White women,Suburbs,Suburbs,English,Nevada,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,No,Version 1,0.630230307579041,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,89005.0
130423.0,Complete,Call 1,3.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000 or more","Over $50,000 and white",Income inequality,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,"Yes, I attended a caucus before",Honest and trustworthy,White,White,State questionnaire,White,White,White,West,Bernie Sanders,,,Suburbs,Suburbs,English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,0.615173995494843,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+,89005.0
130422.0,Complete,Call 2,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","Over $50,000 and white",Health care,No,Bernie Sanders,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,96.0,"Yes, I attended a caucus before",Cares about people like me,White,White,State questionnaire,White,White,White,West,Hillary Clinton,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Just today,Last few days,In the last month,This month,Yes,Version 1,1.95267832279205,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,89503.0
130420.0,Complete,Call 1,3.0,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","Over $50,000 and white",Income inequality,No,Bernie Sanders,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Very liberal,Liberal,Liberal,71.0,"Yes, I attended a caucus before",Cares about people like me,White,White,State questionnaire,White,White,White,West,Hillary Clinton,Male,White men,Suburbs,Suburbs,English,Nevada,Election day exit poll,In the last few days,Last few days,In the last month,This month,Yes,Version 1,0.631121933460236,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+,89005.0
130418.0,Complete,Call 2,2.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"$30,000-$49,999","Under $50,000 and white",Income inequality,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,96.0,"No, this is my first caucus",Honest and trustworthy,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,No,Version 1,1.95267832279205,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59,89503.0
130415.0,Complete,Call 2,2.0,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","Over $50,000 and white",Income inequality,No,Bernie Sanders,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,96.0,"No, this is my first caucus",Cares about people like me,White,White,State questionnaire,White,White,White,West,Bernie Sanders,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Yes,Version 1,1.95267832279205,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,89503.0
