id,backside,betrayed,brnagain,call,cdnum,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,hrctrump,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,novtrump,party,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trade16,trumpvot,trumpwin,trumpw_1,version,weight,whnclinc,whtevang,wvrprs16,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
629808,Complete,No,Yes,Call 3,2,High school or less,No college degree,High school graduate or less,White no college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Vote for Donald Trump,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,1,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.758095622062683,Yes,White Born-again/Evangelical Christians,Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629809,Complete,Yes,No,Call 3,3,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Moderate/Liberal,Moderate,Moderate,16,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.582468807697296,Yes,All others,Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
629811,Complete,Yes,Yes,Call 3,2,High school or less,No college degree,High school graduate or less,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Very likely,Independent/Something else,Independent,Independent Women,Will still be divided in November,Moderate/Liberal,Moderate,Moderate,42,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Omit,Donald Trump,Optimistic,Excited or optimistic,Version 1,.286776512861252,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
629813,Complete,No,Yes,Call 3,2,High school or less,No college degree,High school graduate or less,White no college degree,2,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November, , , ,1,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.710638701915741,Yes,White Born-again/Evangelical Christians,Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629814,Complete,No,Yes,Call 3,3,Postgraduate study,College graduate,More than High school graduate,White college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Women,Omit,Conservative,Conservative,Very conservative,16,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.582468807697296,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629815,Complete,No,Yes,Call 3,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,81,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Rural,Small Cities/Rural,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.65562504529953,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629816,Complete,Yes,Yes,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Men,Is divided now but will unite by November,Conservative,Conservative,Very conservative,92,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Donald Trump,Concerned,Concerned or scared,Version 1,.410531491041183,No,White Born-again/Evangelical Christians,Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,White 60+
629817,Complete,Yes,Yes,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Government spending,Very likely,Republican,Republican,Republican Women,Will still be divided in November,Moderate/Liberal,Moderate,Moderate,42,Can bring needed change,White,White,State questionnaire,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.286776512861252,Yes,White Born-again/Evangelical Christians,Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
629818,Complete,No,Yes,Call 3,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,16,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.582468807697296,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
629821,Complete,No,Yes,Call 3,3,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Very conservative,81,Can win in November,White,White,State questionnaire,White,White,East,Female,White women,Rural,Small Cities/Rural,West Virginia,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.614582777023315,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629822,Complete,Yes,Yes,Call 3,2,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Very likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Very conservative,42,Tells it like it is,White,White,State questionnaire,White,White,East,Female,White women,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.286776512861252,No,White Born-again/Evangelical Christians,Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
629823,Complete,No,Yes,Call 3,3,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Economy/Jobs,Very likely,Republican,Republican,Republican Men,Is united now,Conservative,Conservative,Very conservative,16,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.621366500854492,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629825,Complete,No,Yes,Call 3,2,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,1,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.710638701915741,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629826,Complete,No,Yes,Call 3,2,Postgraduate study,College graduate,More than High school graduate,White college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Vote for Donald Trump,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,Somewhat likely,Republican,Republican,Republican Women,Is divided now but will unite by November,Conservative,Conservative,Somewhat conservative,1,Shares my values,White,White,State questionnaire,White,White,East,Female,White women,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Donald Trump,Optimistic,Excited or optimistic,Version 1,.710638701915741,No,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
629829,Complete,Yes,No,Call 3,2,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Omit,Somewhat likely,Republican,Republican,Republican Men,Will still be divided in November,Conservative,Conservative,Very conservative,42,Shares my values,White,White,State questionnaire,White,White,East,Male,White men,"Cities 50,000-500,000","Cities over 50,000",West Virginia,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.305927634239197,Yes,All others,Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
629830,Complete,Yes,Yes,Call 3,3,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry",Vote for Donald Trump,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Terrorism,Very likely,Republican,Republican,Republican Men,Will still be divided in November,Moderate/Liberal,Moderate,Moderate,16,Tells it like it is,White,White,State questionnaire,White,White,East,Male,White men,Suburbs,Suburbs,West Virginia,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Donald Trump,Excited,Excited or optimistic,Version 1,.621366500854492,Yes,White Born-again/Evangelical Christians,Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
