ID,ATTEND,ATTEND2,BACKSIDE,CALL,CDNUM,CLINBUSINESS,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONDEM16,ECONDEMCLIN,ECONDEMSANDERS,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GOVTANGR16,GOVTANGR16B,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,ISSDEM16,MARRIED,MSDPRS16,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDBUSINESS,SANDERSLIB,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
445312.0,,,Complete,Call 3,2.0,About right,Yes,,,,,,Is fair to most Americans,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,1.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,32.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.7473406791687,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,39212.0
442673.0,Once a week,Weekly,Complete,Call 1,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,Yes,Hillary Clinton,,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent,All others,Conservative,Moderate or conservative,Conservative,47.0,Yes,Has the right experience,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,Latino women,Married women,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,,,,,Creates more U.S. jobs,Version 2,0.825972020626068,No,65+,60+,65 or over,45+,50+,60+,65+,Latino 60+,39532.0
442672.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,11.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,1.18006563186646,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,38614.0
442671.0,Never,Never,Complete,Call 1,1.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,13.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Not liberal enough,,Not realistic,Male,Black men,Married men,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.824814915657043,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,38671.0
443875.0,A few times a month,Occasionally,Complete,Call 2,2.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Terrorism,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Female,Black women,Non married women,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,1.1190060377121,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,39213.0
442666.0,,,Complete,Call 1,4.0,About right,Omit,,,,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",,,,,,,,Terrorism,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Conservative,Moderate or conservative,Conservative,110.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,No,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.994348645210266,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39322.0
442665.0,More than once a week,Weekly,Complete,Call 1,4.0,,,Realistic,Not liberal enough,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,No,Bernie Sanders,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,26.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Realistic,Female,Black women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.498115688562393,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,39571.0
442664.0,Once a week,Weekly,Complete,Call 1,2.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Income inequality,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,38.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,About right,,Realistic,Female,Black women,Married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.576196789741516,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39154.0
442663.0,,,Complete,Call 1,2.0,Too pro-business,Yes,,,,,,Is fair to most Americans,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,11.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too pro-business,,Yes,,Female,Black women,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,1.18006563186646,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,38614.0
442661.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Is fair to most Americans,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,62.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.42194738984108,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,39046.0
442660.0,Never,Never,Complete,Call 1,4.0,,,Realistic,About right,Only Clinton,Only Clinton or both of them,Only Clinton or neither of them,,,,High school or less,No college degree,High school graduate or less,Non white no college degree,2.0,,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Economy/Jobs,Yes,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,47.0,Yes,Has the right experience,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,South,,Too liberal,,Not realistic,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,,,,,Has no effect on U.S. jobs,Version 2,0.325832188129425,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39532.0
442657.0,More than once a week,Weekly,Complete,Call 1,1.0,,,Realistic,About right,Both of them,Only Clinton or both of them,Only Sanders or both of them,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,No,Hillary Clinton,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,13.0,Yes,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,South,,Not liberal enough,,Realistic,Female,Black women,Non married women,Suburbs,Suburbs, Mississippi,Election day exit poll,,,,,Takes away U.S. jobs,Version 2,0.801305115222931,No,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,38671.0
442655.0,,,Complete,Call 1,1.0,About right,Yes,,,,,,Favors the wealthy,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,,Hillary Clinton,Change to less liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,91.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,Male,White men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.07854032516479,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,38829.0
442652.0,A few times a month,Occasionally,Not complete,Call 1,4.0,,,Not realistic,,Only Sanders,Only Sanders or neither of them,Only Sanders or both of them,,,,,,,,2.0,,,,,,,,,,,,Bernie Sanders,,,,,,,,,,,28.0,Yes,,Other,Other,State questionnaire,Other,Non-white,Stayed about the same,,,,South,,,,Realistic,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000", Mississippi,Election day exit poll,,,,,,Version 2,1.49622774124146,,45-65,60+,60-64,45+,50+,60+,50-64,All others,39501.0
442651.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Is fair to most Americans,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,38.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.576196789741516,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44,39154.0
442650.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,1.0,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,11.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,About right,,Yes,,Male,Black men,,Rural,Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,1.22762095928192,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,38614.0
442646.0,,,Not complete,Call 1,4.0,,,,,,,,Favors the wealthy,Not too worried,Not worried,,,,,2.0,,,,,,,,,,,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,,,,,,,,,47.0,,,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,,Female,Black women,,"Cities 10,000-50,000",Small Cities/Rural, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,0.313210159540176,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,39532.0
442641.0,,,Complete,Call 1,1.0,About right,Yes,,,,,,Favors the wealthy,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,13.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,South,Too anti-business,,Yes,,Female,White women,,Suburbs,Suburbs, Mississippi,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,,Version 1,2.0908739566803,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+,38671.0
442640.0,,,Complete,Call 1,2.0,About right,Yes,,,,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Angry,"Dissatisfied, but not angry or Angry",Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,62.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,Too anti-business,,Yes,,Female,Black women,,Suburbs,Suburbs, Mississippi,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,0.350569158792496,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29,39046.0
