id,attend,attend2,backside,betrayed,brnagain,call,cdnum,cruzwin,cruzwin2,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,forcands,geocode,gopconv1,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,inrprs16,issrep16,kasichwi,kasich_1,outsider,party,partybyr,partyid,partysex,partyuni,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,repfair,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,trumpwin,trumpw_1,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
598943,Never,Never,Complete, ,No,Call 1,1,Scared,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Against his opponents,1, , , , , , , , , , , ,John Kasich,Terrorism,Excited,Excited or optimistic,Omit,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,88,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Omit,Version 2, , , ,3.00191640853882, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
599085,Never,Never,Complete, ,No,Call 1,5,Concerned,Concerned or scared,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,Against his opponents,4, , , , , , , , , , , ,John Kasich,Terrorism,Concerned,Concerned or scared,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,29,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,2.33481216430664, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
599165,Never,Never,Complete, ,No,Call 1,5,Scared,Concerned or scared,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,Omit,4, , , , , , , , , , , ,John Kasich,Immigration,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Moderate/Liberal,Liberal,Liberal,29,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,2.33481216430664, ,All others,65+,60+,65 or over,45+,50+,60+,65+,White 60+
599503,Never,Never,Complete, ,No,Call 2,2,Concerned,Concerned or scared,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,1, , , , , , , , , , , ,John Kasich,Economy/Jobs,Optimistic,Excited or optimistic,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Moderate/Liberal,Moderate,Moderate,92,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.805817246437073, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
599943,Never,Never,Complete, ,No,Call 2,5,Optimistic,Excited or optimistic,Not too worried,Not worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,4, , , , , , , , , , , ,John Kasich,Government spending,Excited,Excited or optimistic,Have experience in politics,Republican,All Republicans,Republican,Republican Women,Energized the Republican Party,Conservative,Conservative,Very conservative,29,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,2.33481216430664, ,All others,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
600019,Never,Never,Complete, ,No,Call 2,8,Scared,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Against his opponents,5, , , , , , , , , , , ,John Kasich,Economy/Jobs,Optimistic,Excited or optimistic,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Moderate/Liberal,Moderate,Moderate,104,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Donald Trump,Version 2, , , ,.883396983146667, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
601160,Never,Never,Complete, ,No,Call 3,8,Scared,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,5, , , , , , , , , , , ,John Kasich,Government spending,Optimistic,Excited or optimistic,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Women,Divided the Republican Party,Moderate/Liberal,Moderate,Moderate,112,Shares my values,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Not Donald Trump,Scared,Concerned or scared,Ted Cruz,Version 2, , , ,1.00576412677765, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
598236,Never,Never,Complete, ,No,Call 1,7,Concerned,Concerned or scared,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,3, , , , , , , , , , , ,Donald Trump,Economy/Jobs,Concerned,Concerned or scared,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Divided the Republican Party,Moderate/Liberal,Moderate,Moderate,72,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2, , , ,.457153111696243, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
598364,Never,Never,Complete, ,Yes,Call 1,7,Optimistic,Excited or optimistic,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,For your candidate,3, , , , , , , , , , , ,Donald Trump,Government spending,Scared,Concerned or scared,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,69,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2, , , ,.723783850669861, ,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
598384,Never,Never,Complete, ,No,Call 1,2,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,2, , , , , , , , , , , ,Donald Trump,Economy/Jobs,Concerned,Concerned or scared,Be from outside the political establishment,Independent/Something else,White Independent,Something else,Independent Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,108,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2, , , ,1.07507109642029, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
598386,Never,Never,Complete, ,No,Call 1,7,Concerned,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,3, , , , , , , , , , , ,Donald Trump,Terrorism,Scared,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,69,Can win in November,White,White,State questionnaire,White,White,Midwest, ,Female,White women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,John Kasich,Version 2, , , ,.699178814888, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
598415,Never,Never,Complete, ,No,Call 1,6,Optimistic,Excited or optimistic,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Against his opponents,2, , , , , , , , , , , ,Donald Trump,Terrorism,Scared,Concerned or scared,Have experience in politics,Republican,All Republicans,Republican,Republican Men,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,37,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Donald Trump,Excited,Excited or optimistic,John Kasich,Version 2, , , ,1.07181334495544, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
598532,Never,Never,Complete, ,No,Call 1,7,Scared,Concerned or scared,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,For your candidate,3, , , , , , , , , , , ,Donald Trump,Terrorism,Scared,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Divided the Republican Party,Moderate/Liberal,Moderate,Moderate,69,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2, , , ,.699178814888, ,All others,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
598628,Never,Never,Complete, , ,Call 1,8,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,For your candidate,5, , , , , , , , , , , ,Donald Trump,Government spending,Concerned,Concerned or scared,Be from outside the political establishment,Independent/Something else,White Independent,Something else,Independent Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,104,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2, , , ,1.17875814437866, ,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
598655,Never,Never,Complete, ,Yes,Call 1,9,Scared,Concerned or scared,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,For your candidate,4, , , , , , , , , , , ,Donald Trump,Terrorism,Concerned,Concerned or scared,Be from outside the political establishment,Democrat,White Democrat,Democrat,Democratic Women,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,42,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Female,White women,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2, , , ,1.3071141242981, ,White Born-again/Evangelical Christians,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
598668,Never,Never,Complete, ,No,Call 1,2,Scared,Concerned or scared,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,1, , , , , , , , , , , ,Donald Trump,Government spending,Scared,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,91,Tells it like it is,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2, , , ,.499182134866714, ,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
598674,Never,Never,Complete, ,No,Call 1,2,Concerned,Concerned or scared,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,Against his opponents,2, , , , , , , , , , , ,Donald Trump,Immigration,Concerned,Concerned or scared,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Divided the Republican Party,Conservative,Conservative,Somewhat conservative,80,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Rural,Small Cities/Rural,Indiana,Election day exit poll, , , , ,Donald Trump,Excited,Excited or optimistic,Ted Cruz,Version 2, , , ,.857424914836884, ,All others,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
598696,Never,Never,Complete, ,No,Call 1,9,Concerned,Concerned or scared,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,For your candidate,4, , , , , , , , , , , ,Donald Trump,Immigration,Optimistic,Excited or optimistic,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Energized the Republican Party,Conservative,Conservative,Somewhat conservative,42,Can bring needed change,White,White,State questionnaire,White,White,Midwest, ,Male,White men,Suburbs,Suburbs,Indiana,Election day exit poll, , , , ,Donald Trump,Optimistic,Excited or optimistic,Ted Cruz,Version 2, , , ,1.35311317443848, ,All others,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
