ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CLINHONEST,CLINREALISTIC,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INDPRS16,INSPIRES16D,ISSDEM16,LATINO,MARRIED,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYUNITYDEM,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,READYWOMAN,READYWOMAN2,REGION,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNFAIRCLINTON,UNFAIRSANDERS,UNIONHH12,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,WINNOMDEM16,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE,ZIPCODE
599645.0,Complete,Bernie Sanders,Call 2,9.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,4.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,42.0,Can win in November,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.24879217147827,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59,46184.0
599644.0,Complete,Bernie Sanders,Call 2,7.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,70.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.415592163801193,Yes,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46250.0
599643.0,Complete,Bernie Sanders,Call 2,2.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,Yes,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Moderate,Moderate or conservative,Moderate,95.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,1.60179007053375,Yes,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46619.0
599634.0,Complete,Bernie Sanders,Call 2,7.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,70.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.25733670592308,No,,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29,46250.0
599628.0,Complete,Bernie Sanders,Call 2,9.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,5.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Bernie Sanders,Income inequality,Yes,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,,Non-White Democrats,Somewhat liberal,Liberal,Liberal,82.0,Cares about people like me,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,,Midwest,,,Yes,,Female,Latino women,Non married women,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.541197657585144,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29,47404.0
600679.0,Complete,Hillary Clinton,Call 3,9.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Very liberal,Liberal,Liberal,20.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.617124795913696,No,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47122.0
600165.0,Complete,Bernie Sanders,Call 3,7.0,No,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,,3.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000",,Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to more liberal policies,Democrat,,,Democrat,,,Moderate,Moderate or conservative,Moderate,69.0,Cares about people like me,,,State questionnaire,,,,,,Midwest,,,Yes,,Female,,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.405414402484894,,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,,46259.0
599611.0,Complete,Bernie Sanders,Call 2,4.0,No,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,No,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,35.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Probably vote for him,,1.39768493175507,No,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29,46112.0
599607.0,Complete,Bernie Sanders,Call 2,7.0,No,,,,,,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,70.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Probably vote for him,,0.415592163801193,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46250.0
600148.0,Complete,Bernie Sanders,Call 3,5.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to less liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Conservative,Moderate or conservative,Conservative,30.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Female,Black women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Probably vote for him,,1.43347132205963,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46062.0
601141.0,Complete,Hillary Clinton,Call 3,7.0,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,66.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Omit,,Male,Black men,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.850153148174286,No,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Black 30-44,46203.0
600143.0,Complete,Hillary Clinton,Call 3,5.0,No,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,4.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Bernie Sanders,Health care,No,Yes,Generally continue Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,,All others,Moderate,Moderate or conservative,Moderate,30.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Male,Black men,Married men,Suburbs,Suburbs,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,1.33072674274445,No,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,46062.0
600141.0,Complete,Bernie Sanders,Call 3,5.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,No,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Moderate,Moderate or conservative,Moderate,25.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Indiana,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Probably vote for him,,1.30850148200989,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,46953.0
600648.0,Complete,Bernie Sanders,Call 3,9.0,Yes,,,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,Yes,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,82.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,"Cities 50,000-500,000","Cities over 50,000",Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,0.712858736515045,No,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47404.0
600641.0,Complete,Bernie Sanders,Call 3,2.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,2.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Somewhat liberal,Liberal,Liberal,24.0,Cares about people like me,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,Rural,Small Cities/Rural,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Definitely vote for her,Definitely vote for him,,1.00691986083984,No,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44,46975.0
601122.0,Complete,Bernie Sanders,Call 3,1.0,No,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Bernie Sanders,Income inequality,No,No,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,,White Democrat,Very liberal,Liberal,Liberal,51.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Non married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,,,No,Version 1,Not vote for her,Probably vote for him,,0.641014158725739,Yes,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,46405.0
600100.0,Complete,Hillary Clinton,Call 2,9.0,No,,,,,,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Health care,No,Yes,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Conservative,Moderate or conservative,Conservative,20.0,Has the right experience,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Not vote for her,Definitely vote for him,,0.652064800262451,No,,65+,60+,65 or over,45+,50+,60+,65+,White 60+,47122.0
600093.0,Complete,Bernie Sanders,Call 2,9.0,No,,,,,,College graduate,College graduate,More than High school graduate,White college degree,5.0,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Bernie Sanders,Economy/Jobs,No,Yes,Generally continue Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,,White Independent,Somewhat liberal,Liberal,Liberal,20.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,,,Midwest,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Indiana,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,,,No,Version 1,Probably vote for her,Definitely vote for him,,0.617124795913696,No,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44,47122.0
600078.0,Complete,Bernie Sanders,Call 2,1.0,Yes,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,1.0,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Bernie Sanders,Health care,No,No,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,,Non-White Democrats,Very liberal,Liberal,Liberal,48.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,,,Midwest,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Indiana,Election day exit poll,Just today,Last few days,In the last month,This month,Takes away U.S. jobs,,,No,Version 1,Omit,Definitely vote for him,,0.669836282730103,No,,45-65,30-59,45-49,45+,17-49,45-59,40-49,Black 45-59,46402.0
