id,backside,betrayed,brnagain,call,cdnum,cicrep16,cruzhone,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,getahead,govtangr,govtan_1,ilrprs16,ilrsen16,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,issrep16,kasichho,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,sex,sexbyrac,sizeplac,sizeplc3,stanum,telepoll,thirdpar,timenh16,timeprif,timeprim,timepriw,trade16,trumphon,trumpvot,unfairre,version,votenovc,votenovk,votenovt,weight,whnclinc,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
501557,Complete, ,No,Call 2,15, ,No, , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,James Marter,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,No,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,7,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.721359550952911,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
505492,Complete, , ,Call 3,15, ,Omit, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Getting ahead financially,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Donald Trump,James Marter,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Omit,Oppose, ,Republican,All Republicans,Republican,Republican Men, , , ,7,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,Suburbs,Suburbs, Illinois,Election day exit poll,Be satisfied with that choice,In the last few days,Last few days,In the last month,This week, ,Yes,Donald Trump, ,Version 1, , , ,.721359550952911,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
494878,Complete, ,Yes,Call 1,13, ,No, , ,High school or less,No college degree,High school graduate or less,White no college degree,4,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Government spending,No,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,81,Can win in November,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.722183585166931,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
494946,Complete,No, ,Call 1,13,Donald Trump, ,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , ,Donald Trump,Mark Kirk, , , , , , , , ,Government spending, , ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,81,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Omit, ,Donald Trump,Omit,Version 2,Probably vote for him,Probably vote for him,Probably vote for him,.722183585166931, ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
495431,Complete, ,No,Call 1,13, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,No,Support, ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,81,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.722183585166931,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
495464,Complete,Yes, ,Call 1,13,John Kasich, ,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , ,Donald Trump,Mark Kirk, , , , , , , , ,Economy/Jobs, , ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Men,Moderate/Liberal,Moderate,Moderate,81,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Ted Cruz,Version 2,Not vote for him,Probably vote for him,Probably vote for him,.722183585166931, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
504581,Complete, ,Yes,Call 3,13, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Falling behind financially,Angry,"Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,Yes,Support, ,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,81,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.722183585166931,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
504688,Complete, ,Yes,Call 3,13, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,Angry,"Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,No,Support, ,Democrat,White Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,81,Shares my values,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.722183585166931,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
505197,Complete,No, ,Call 3,13,Donald Trump, ,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,4, , , ,Donald Trump,Mark Kirk, , , , , , , , ,Economy/Jobs, , ,Have experience in politics,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Somewhat conservative,81,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll, , , , , ,Creates more U.S. jobs, ,Donald Trump,Ted Cruz,Version 2,Not vote for him,Not vote for him,Definitely vote for him,.722183585166931, ,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
505824,Complete, ,Yes,Call 3,16, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Omit,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Did not vote,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Economy/Jobs,No,Support, ,Democrat,White Democrat,Democrat,Democratic Women,Conservative,Conservative,Somewhat conservative,98,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Be satisfied with that choice,Just today,Last few days,In the last month,This week, ,Yes,Donald Trump, ,Version 1, , , ,.723550856113434,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
502251,Complete, ,Yes,Call 2,16, ,Yes, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Falling behind financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Economy/Jobs,Yes,Support, ,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,97,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Just today,Last few days,In the last month,This week, ,Yes,Donald Trump, ,Version 1, , , ,.732065737247467,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
496276,Complete, ,No,Call 1,2, ,No, , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Omit,No,Support, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,36,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Seriously consider voting for a third party candidate,Before that,Earlier than that,Earlier than that,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.732767641544342,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
501939,Complete, ,No,Call 2,2, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Getting ahead financially,Angry,"Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Terrorism,Yes,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,36,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.732767641544342,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
502016,Complete, ,No,Call 2,2, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Holding steady financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Government spending,No,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,36,Shares my values,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,Before that,Earlier than that,Earlier than that,Earlier than that, ,No,Donald Trump, ,Version 1, , , ,.732767641544342,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
502173,Complete, ,No,Call 2,2, ,No, , ,College graduate,College graduate,More than High school graduate,White college degree,4,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Government spending,No,Support, ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,36,Tells it like it is,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,In the last month,Earlier than that,In the last month,Earlier than that, ,Yes,Donald Trump, ,Version 1, , , ,.732767641544342,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
502217,Complete, ,No,Call 2,2, ,No, , ,Postgraduate study,College graduate,More than High school graduate,White college degree,4,Getting ahead financially,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Donald Trump,Mark Kirk,Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Immigration,No,Oppose, ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,36,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Be satisfied with that choice,Sometime last week,Earlier than that,In the last month,This week, ,Yes,Donald Trump, ,Version 1, , , ,.732767641544342,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
502273,Complete,No, ,Call 2,2,Donald Trump, ,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , ,Donald Trump,Mark Kirk, , , , , , , , ,Terrorism, , ,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,36,Can bring needed change,White,White,State questionnaire,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll, , , , , ,Takes away U.S. jobs, ,Donald Trump,Marco Rubio,Version 2,Definitely vote for him,Definitely vote for him,Definitely vote for him,.732767641544342, ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
