id,age,age3,age8,age45,age49,age60,age65,ageblack,agebyrac,agebyr_1,arrprs16,backside,betrayed,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,over45,over65,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satcruz,satrubio,sattrump,scotusre,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang
418627,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete,No,Yes,Call 3,3,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4, , , , , , , , , , ,Donald Trump,Terrorism, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,24,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,No,.498607039451599, ,White Born-again/Evangelical Christians
418629,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Donald Trump,Complete, , ,Call 3,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Government spending,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,28,Tells it like it is,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Satisfied,Marco Rubio,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.654005527496338,Yes,All others
418635,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Donald Trump,Complete,Yes,Yes,Call 3,4,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , , , , , , , , , ,Donald Trump,Immigration, ,Be from outside the political establishment,45+,65+,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,43,Tells it like it is,White,White,State questionnaire,White,White,South, , , , ,Male,White men,A great deal,A great deal or somewhat,Rural,Small Cities/Rural,Arkansas,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2,Yes,.672745823860168, ,White Born-again/Evangelical Christians
418640,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Marco Rubio,Complete, ,No,Call 3,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Terrorism,Support, ,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,70,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Satisfied,Dissatisfied,Marco Rubio,Female,White women, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,In the last few days,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.696094274520874,Yes,All others
418643,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Donald Trump,Complete, ,No,Call 3,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white", ,Terrorism,Support, ,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,24,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.539420127868652,Yes,All others
418644,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Marco Rubio,Complete,No,Yes,Call 3,1,Marco Rubio,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Marco Rubio,Terrorism, ,Have experience in politics,45+,18-64,Democrat,White Democrat,Democrat,Democratic Women,Moderate/Liberal,Moderate,Moderate,54,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,1.16443812847137, ,White Born-again/Evangelical Christians
418645,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Ted Cruz,Complete,No,Yes,Call 3,2,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Liberal,Liberal,28,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,.52184271812439, ,White Born-again/Evangelical Christians
418648,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Ted Cruz,Complete,No,Yes,Call 3,4,John Kasich,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,18-44,18-64,Independent/Something else,White Independent,Independent,Independent Women,Moderate/Liberal,Moderate,Moderate,38,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,Yes,1.1765171289444, ,White Born-again/Evangelical Christians
418656,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete, ,No,Call 3,2, , , ,High school or less,No college degree,High school graduate or less,White no college degree,2,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,28,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Dissatisfied,Satisfied,Donald Trump,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,.540415525436401,No,All others
418657,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Ted Cruz,Complete,Yes,No,Call 3,2,Omit,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,18-44,18-64,Democrat,Black Democrat,Democrat,Democratic Men,Moderate/Liberal,Moderate,Moderate,70,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,South, , , , ,Male,Black men,Not much,Not much or not at all,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,No,1.63605213165283, ,All others
418658,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Donald Trump,Complete, ,Yes,Call 3,3, , , ,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white", ,Immigration,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,24,Tells it like it is,Other,American Indian,State questionnaire,Other,Non-white,South,Satisfied,Dissatisfied,Satisfied,Donald Trump,Male,All other races, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump, ,Version 1, ,.539420127868652,No,All others
418660,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,John Kasich,Complete, ,Yes,Call 3,4, , , ,Postgraduate study,College graduate,More than High school graduate,White college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Offered a chance to apply for legal status,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism,Oppose, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,43,Can win in November,White,White,State questionnaire,White,White,South,Dissatisfied,Satisfied,Dissatisfied,John Kasich,Female,White women, , ,Rural,Small Cities/Rural,Arkansas,Election day exit poll,Just today,Last few days,In the last month,This week,Not Donald Trump, ,Version 1, ,.98938375711441,No,White Born-again/Evangelical Christians
418661,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Donald Trump,Complete, , ,Call 3,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,2,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white", ,Terrorism,Support, ,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,54,Can bring needed change,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Satisfied,Donald Trump,Female,White women, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1, ,1.32908952236176,No,All others
418664,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Ted Cruz,Complete,Yes,Yes,Call 3,2,Ted Cruz,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Ted Cruz,Government spending, ,Be from outside the political establishment,18-44,18-64,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,28,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Donald Trump,Version 2,Yes,.565445780754089, ,White Born-again/Evangelical Christians
418669,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Ted Cruz,Complete, ,Yes,Call 3,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,Angry,"Dissatisfied, but not angry or Angry",Deported to the country they came from,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white", ,Government spending,Support, ,45+,65+,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,38,Shares my values,White,White,State questionnaire,White,White,South,Satisfied,Dissatisfied,Dissatisfied,Ted Cruz,Male,White men, , ,Suburbs,Suburbs,Arkansas,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Not Donald Trump, ,Version 1, ,.806351184844971,Yes,White Born-again/Evangelical Christians
418670,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Ted Cruz,Complete,Yes,Yes,Call 3,2,Ted Cruz,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,3, , , , , , , , , , ,Marco Rubio,Government spending, ,Have experience in politics,45+,18-64,Independent/Something else,Latino Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,70,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,South, , , , ,Male,Latino men,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Omit,Version 2,No,.581966578960419, ,All others
418674,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Ted Cruz,Complete,Yes,Yes,Call 3,1,Ted Cruz,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Have experience in politics,18-44,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,54,Shares my values,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Not Donald Trump,Ted Cruz,Version 2,No,1.19238948822021, ,White Born-again/Evangelical Christians
418675,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Ted Cruz,Complete,Yes,No,Call 3,2,Ted Cruz,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,2, , , , , , , , , , ,Ted Cruz,Economy/Jobs, ,Be from outside the political establishment,45+,18-64,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,28,Can win in November,White,White,State questionnaire,White,White,South, , , , ,Male,White men,Somewhat,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll, , , , ,Not Donald Trump,Marco Rubio,Version 2,No,.565445780754089, ,All others
418678,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Donald Trump,Complete,Omit,Yes,Call 3,3,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , , , , , , , , , ,Donald Trump,Government spending, ,Omit,45+,18-64,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,24,Can bring needed change,White,White,State questionnaire,White,White,South, , , , ,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,Arkansas,Election day exit poll, , , , ,Donald Trump,Omit,Version 2,No,.498607039451599, ,White Born-again/Evangelical Christians
