ID,ATTEND,ATTEND2,BACKSIDE,BREAK16PRID,BREAKFACTD,BREAKIMPD,CALL,CDNUM,CLINTONLIB,CONTACT16PRI,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNCHOICE,GUNOWNER12,HONESTDEM16,HONESTDEM16CLIN,HONESTDEM16SAND,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INTCRISISDEM16,INTCRISISDEMCLIN,INTCRISISDEMSANDERS,ISSDEM16,MARRIED,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SATHCLIN,SATSANDERS,SCDPRS16,SCOTUSDEM16,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
139414.0,,,Complete,The most important factor,A factor,Important,Call 3,3.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Health care,No,Change to more liberal policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,90.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Non married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.300103038549423,Yes,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
139407.0,,,Complete,One of several important factors,A factor,Important,Call 3,3.0,,,Favors the wealthy,Not too worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Reducing gun violence,No,Neither of them,Only Sanders or Neither of them,Only Clinton or Neither of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,Health care,Yes,Generally continue Barack Obama's policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,90.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Hillary Clinton,Female,White women,Married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.281142204999924,Yes,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
139403.0,,,Complete,One of several important factors,A factor,Important,Call 3,3.0,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Reducing gun violence,No,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,Terrorism,Yes,Generally continue Barack Obama's policies,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,64.0,,Has the right experience,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,Black women,Married women,Rural,Small Cities/Rural,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.3006888628006,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
139394.0,,,Complete,One of several important factors,A factor,Important,Call 3,3.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,Economy/Jobs,Yes,Generally continue Barack Obama's policies,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Very liberal,Liberal,Liberal,90.0,,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.300103038549423,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
139392.0,,,Complete,The most important factor,A factor,Important,Call 3,3.0,,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,1.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Income inequality,No,Change to more liberal policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,90.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Non married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.300103038549423,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
139384.0,,,Complete,One of several important factors,A factor,Important,Call 3,4.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,Yes,Change to less liberal policies,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,59.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.288410723209381,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
139377.0,,,Complete,The most important factor,A factor,Important,Call 3,5.0,,,Is fair to most Americans,Somewhat worried,Worried,,,,,2.0,Reducing gun violence,No,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Omit,No,Generally continue Barack Obama's policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,113.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Hillary Clinton,Female,White women,Non married women,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.427241444587708,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
139371.0,,,Complete,One of several important factors,A factor,Important,Call 3,6.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,Yes,Generally continue Barack Obama's policies,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,106.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Bernie Sanders,Bernie Sanders,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.25135207176209,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
139370.0,,,Complete,One of several important factors,A factor,Important,Call 3,6.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,3.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",,,,Economy/Jobs,Yes,Generally continue Barack Obama's policies,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,106.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Bernie Sanders,Bernie Sanders,Male,Black men,Married men,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,1.25135207176209,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
139367.0,,,Complete,A minor factor,A factor,Not important,Call 3,6.0,,,Is fair to most Americans,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,Protecting gun owners' rights,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",,,,Economy/Jobs,No,Change to less liberal policies,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,,,,106.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,1.55005967617035,No,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
139365.0,,,Complete,The most important factor,A factor,Important,Call 3,1.0,,,Favors the wealthy,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,5.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",,,,Income inequality,Yes,Generally continue Barack Obama's policies,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,20.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,Black women,Married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.329492032527924,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
139363.0,,,Complete,One of several important factors,A factor,Important,Call 3,4.0,,,Favors the wealthy,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,1.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Income inequality,Yes,Generally continue Barack Obama's policies,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,59.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Male,White men,Married men,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.291118651628494,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
139361.0,,,Complete,One of several important factors,A factor,Important,Call 3,5.0,,,Favors the wealthy,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,2.0,Reducing gun violence,No,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,,Health care,Yes,Generally continue Barack Obama's policies,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,113.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,South,,,,Bernie Sanders,Hillary Clinton,Male,Black men,Married men,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,0.344908952713013,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
139334.0,,,Complete,One of several important factors,A factor,Important,Call 3,1.0,,,Favors the wealthy,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,Reducing gun violence,No,Both of them,Only Clinton or Both of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Income inequality,No,Change to more liberal policies,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Very liberal,Liberal,Liberal,20.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Male,White men,Non married men,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,0.335144251585007,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
139320.0,,,Complete,One of several important factors,A factor,Important,Call 3,5.0,,,Is fair to most Americans,Somewhat worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,2.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",,,,Economy/Jobs,No,Change to more liberal policies,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,82.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Male,White men,Non married men,Rural,Small Cities/Rural,South Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This month,Version 1,0.625732719898224,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
139310.0,,,Complete,A minor factor,A factor,Not important,Call 3,1.0,,,Favors the wealthy,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5.0,Reducing gun violence,No,Only Sanders,Only Sanders or Neither of them,Only Sanders or Both of them,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",,,,Economy/Jobs,No,Generally continue Barack Obama's policies,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,36.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,South,,,,Bernie Sanders,Bernie Sanders,Female,White women,Non married women,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,0.526201725006104,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
