ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONFAIR,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,MARRIED,MODPRS16,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNIONHH12,VERSION,WEIGHT,WHNCLINC
505020.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,5.0,Bernie Sanders,Yes,,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,58.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In the last few days,Last few days,In the last month,This month,Creates more U.S. jobs,No,Version 1,0.871517300605774,No
505031.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,8.0,,,Realistic,About right,Favors the wealthy,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,,Income inequality,Yes,Hillary Clinton,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,160.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Omit,,Not realistic,Satisifed,Dissatisfied,Male,White men,Married men,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,,,,Version 2,1.13487434387207,
505040.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,4.0,,,Realistic,Not liberal enough,Favors the wealthy,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,,,,,,,,,Health care,,Hillary Clinton,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,5.0,No,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,Too liberal,,Not realistic,Satisifed,Satisifed,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,,,,Version 2,1.67029273509979,
505044.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,5.0,Bernie Sanders,Yes,,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,,,3.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,,Bernie Sanders,Change to more liberal policies,Be from outside the political establishment,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,58.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,No,Version 1,1.0152952671051,No
505047.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 3,7.0,Bernie Sanders,No,,,,Not at all worried,Not worried,High school or less,No college degree,High school graduate or less,White no college degree,,,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,,Bernie Sanders,Change to less liberal policies,Be from outside the political establishment,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,77.0,,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Male,White men,,Rural,Small Cities/Rural,Missouri,Election day exit poll,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,No,Version 1,0.938162326812744,Yes
505061.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Omit,Call 3,8.0,,,Realistic,Not liberal enough,Favors the wealthy,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,No,Bernie Sanders,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,160.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Not realistic,Satisifed,Satisifed,Female,White women,Non married women,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,,,,Version 2,0.576295077800751,
505069.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Hillary Clinton,Call 3,8.0,,,Realistic,About right,Favors the wealthy,,,Postgraduate study,College graduate,More than High school graduate,White college degree,One of several important factors,The single most important factor or one of several important factors,2.0,Getting ahead financially,,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,67.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Too liberal,,Realistic,Satisifed,Satisifed,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,,,,Version 2,1.00976777076721,
505079.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Not complete,,Call 3,5.0,,,,,,Somewhat worried,Worried,,,,,,,4.0,,,,,,,,,,,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,,,,,,,,,76.0,,,White,White,State questionnaire,White,White,,,,,Midwest,,,,,,Female,White women,,Suburbs,Suburbs,Missouri,Election day exit poll,Just today,Last few days,In the last month,This month,,No,Version 1,0.549105584621429,
505081.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,6.0,Bernie Sanders,No,,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Bernie Sanders,Income inequality,,Bernie Sanders,Change to more liberal policies,Omit,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Somewhat liberal,Liberal,Liberal,48.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Male,Black men,,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,0.540130436420441,No
505084.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 3,4.0,Hillary Clinton,Yes,,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,4.0,,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Hillary Clinton,Economy/Jobs,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,5.0,,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,No,,,,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,1.92159616947174,No
505090.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,2.0,,,Realistic,About right,Favors the wealthy,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,1.0,Getting ahead financially,,,,,,,,,Economy/Jobs,Yes,Hillary Clinton,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,113.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,Too liberal,,Not realistic,Satisifed,Dissatisfied,Female,White women,Married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,,,,Version 2,0.945426523685455,
505091.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,5.0,,,Realistic,About right,Favors the wealthy,,,High school or less,No college degree,High school graduate or less,White no college degree,Not an important factor,Not an important factor,3.0,Holding steady financially,,,,,,,,,Economy/Jobs,,Bernie Sanders,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,58.0,Omit,Cares about people like me,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,,,,Version 2,1.03677034378052,
505105.0,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,Hillary Clinton,Call 3,8.0,,,Realistic,About right,Favors the wealthy,,,High school or less,No college degree,High school graduate or less,,Not an important factor,Not an important factor,5.0,Holding steady financially,,,,,,,,,Economy/Jobs,No,Hillary Clinton,,,45+,18-64,Democrat,,,Democrat,,Moderate,Moderate or conservative,Moderate,160.0,Yes,Has the right experience,,,State questionnaire,,,Gotten worse,Only Clinton or Both of them,Only Clinton,Only Clinton or Neither of them,Midwest,Too liberal,,Not realistic,Omit,Omit,Female,,Non married women,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,,,,Version 2,0.830548584461212,
505107.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,7.0,,,Not realistic,Too liberal,Favors the wealthy,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,5.0,Getting ahead financially,,,,,,,,,Health care,Yes,Bernie Sanders,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,77.0,Yes,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Married women,Rural,Small Cities/Rural,Missouri,Election day exit poll,,,,,,,Version 2,0.818562507629395,
505126.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,Hillary Clinton,Yes,,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,1.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Hillary Clinton,Omit,,Hillary Clinton,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,113.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Male,White men,,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,No,Version 1,1.05694568157196,No
505131.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Hillary Clinton,Call 3,4.0,,,Realistic,About right,Favors the wealthy,,,College graduate,College graduate,More than High school graduate,White college degree,One of several important factors,The single most important factor or one of several important factors,4.0,Falling behind financially,,,,,,,,,Income inequality,Yes,Hillary Clinton,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,5.0,Yes,Has the right experience,White,White,State questionnaire,White,White,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,,,,,,,Version 2,1.94155192375183,
505135.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 3,5.0,,,Realistic,Not liberal enough,Favors the wealthy,,,High school or less,No college degree,High school graduate or less,White no college degree,Not an important factor,Not an important factor,4.0,Falling behind financially,,,,,,,,,Income inequality,No,Bernie Sanders,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,76.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,White women,Non married women,Suburbs,Suburbs,Missouri,Election day exit poll,,,,,,,Version 2,0.578296601772308,
505141.0,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 3,5.0,Bernie Sanders,No,,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,3.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,,Bernie Sanders,Generally continue Barack Obama's policies,Have experience in politics,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,58.0,,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,No,Version 1,0.759905099868774,No
505145.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 3,8.0,,,Not realistic,Omit,Favors the wealthy,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,2.0,Falling behind financially,,,,,,,,,Economy/Jobs,,Uncommitted,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,67.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,Gotten better,Only Sanders or Neither of them,Neither of them,Only Clinton or Neither of them,Midwest,Omit,,Not realistic,Dissatisfied,Dissatisfied,Male,White men,,Suburbs,Suburbs,Missouri,Election day exit poll,,,,,,,Version 2,1.04411280155182,
505163.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 3,2.0,Hillary Clinton,Yes,,,,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,1.0,,,,,,,,,Hillary Clinton,Economy/Jobs,,Hillary Clinton,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,113.0,,Has the right experience,White,White,State questionnaire,White,White,,,,,Midwest,,No,,,,Female,White women,,Suburbs,Suburbs,Missouri,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,0.907269597053528,No
