ID,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONLIB,CLINTONWIN,CLINTONWIN2,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LIFE,MARRIED,OBAMAPLCY,OUTSIDER16,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,REGION,SANDERSLIB,SANDERSWIN,SANDERSWIN2,SANDHONEST,SANDREALISTIC,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,UNIONHH12,VERSION,WEIGHT,WHNCLINC,WIDPRS16,WORLD
523844.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,8.0,Bernie Sanders,,Not realistic,About right,Concerned,Concerned or scared,,,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Holding steady financially,,,,,,,,,Economy/Jobs,About the same,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.789316534996033,,Bernie Sanders,Less active role
523841.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 1,6.0,,Yes,,,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Income inequality,,Yes,Change to more liberal policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,35.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,No,Version 1,0.889746785163879,No,Bernie Sanders,
523835.0,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Hillary Clinton,Call 1,7.0,,No,,,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,5.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,,Yes,Change to less liberal policies,Be from outside the political establishment,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Moderate,Moderate or conservative,Moderate,53.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,Midwest,,,,No,,Male,All other races,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,Yes,Version 1,0.629114031791687,No,Bernie Sanders,
523834.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Hillary Clinton,Call 1,2.0,,Yes,,,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Income inequality,,Yes,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,21.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,No,Version 1,0.975387394428253,No,Bernie Sanders,
523833.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,,No,Change to more liberal policies,Be from outside the political establishment,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,82.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Non married men,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,No,Version 1,1.17919933795929,No,Bernie Sanders,
523830.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,8.0,Bernie Sanders,,Realistic,About right,Excited,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,4.0,Holding steady financially,,,,,,,,,Health care,About the same,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,78.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,0.789316534996033,,Bernie Sanders,More active role
523828.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,Call 1,6.0,,No,,,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Generally continue Barack Obama's policies,Have experience in politics,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,35.0,Can win in November,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Sometime last week,Earlier than that,In the last month,This month,Takes away U.S. jobs,No,Version 1,0.889746785163879,No,Bernie Sanders,
523824.0,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Hillary Clinton,Call 1,7.0,,No,,,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,Non white no college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,,No,Generally continue Barack Obama's policies,Be from outside the political establishment,45+,65+,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,53.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Midwest,,,,Yes,,Female,Black women,Non married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Yes,Version 1,0.629114031791687,No,Bernie Sanders,
523823.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5.0,,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,,No,Change to less liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,82.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Non married women,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,,,In the last few days,Last few days,In the last month,This month,Takes away U.S. jobs,Yes,Version 1,1.17919933795929,Yes,Bernie Sanders,
523820.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Call 1,3.0,,,Realistic,,,,,,,,,,5.0,Getting ahead financially,,,,,,,,,,Better than life today,,,,45+,18-64,,,,,,,,,31.0,,White,White,State questionnaire,White,White,Midwest,,,,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.00552082061768,,Bernie Sanders,About the same role as now
523818.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Hillary Clinton,Call 1,2.0,,No,,,,,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,Non white college degree,3.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and non white",Bernie Sanders,Health care,,Yes,Generally continue Barack Obama's policies,Have experience in politics,45+,18-64,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,21.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Midwest,,,,Yes,,Female,Black women,Married women,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Just today,Last few days,In the last month,This month,Creates more U.S. jobs,No,Version 1,0.975387394428253,No,Bernie Sanders,
523814.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,8.0,Hillary Clinton,,Realistic,About right,Optimistic,Excited or optimistic,,,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Holding steady financially,,,,,,,,,Health care,Better than life today,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Has the right experience,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,0.789316534996033,,Bernie Sanders,More active role
523810.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,6.0,,Yes,,,,,Not too worried,Not worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Health care,,Yes,Generally continue Barack Obama's policies,Be from outside the political establishment,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,35.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Yes,Version 1,0.889746785163879,No,Bernie Sanders,
523808.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Omit,Call 1,7.0,,No,,,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,,Yes,Change to less liberal policies,Have experience in politics,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,Moderate or conservative,Conservative,53.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Male,White men,Married men,Suburbs,Suburbs,Wisconsin,Election day exit poll,,,Sometime last week,Earlier than that,In the last month,This month,Creates more U.S. jobs,No,Version 1,0.629114031791687,No,Bernie Sanders,
523806.0,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,2.0,Bernie Sanders,,Realistic,Not liberal enough,Optimistic,Excited or optimistic,,,College graduate,College graduate,More than High school graduate,White college degree,3.0,Falling behind financially,,,,,,,,,Income inequality,Worse than life today,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,About right,Excited,Excited or optimistic,,Realistic,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.27724993228912,,Bernie Sanders,About the same role as now
523805.0,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Call 1,3.0,,,,,,,Very worried,Worried,,,,,5.0,,,,,,,,,,,,,Change to less liberal policies,Be from outside the political establishment,45+,18-64,,,,,,,,,31.0,,White,White,State questionnaire,White,White,Midwest,,,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,In the last month,Earlier than that,In the last month,Earlier than that,,Yes,Version 1,0.971175611019135,,Bernie Sanders,
523804.0,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,Call 1,2.0,,,Realistic,,,,,,,,,,3.0,Holding steady financially,,,,,,,,,,Worse than life today,,,,18-44,18-64,,,,,,,,,21.0,,White,White,State questionnaire,White,White,Midwest,,,,,Realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Not at all worried,Not too or not at all worried,,,,,,,Version 2,1.00988149642944,,Bernie Sanders,Less active role
523800.0,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,6.0,Bernie Sanders,,Not realistic,Too liberal,Scared,Concerned or scared,,,Postgraduate study,College graduate,More than High school graduate,White college degree,2.0,Falling behind financially,,,,,,,,,Economy/Jobs,Worse than life today,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,35.0,Honest and trustworthy,White,White,State questionnaire,White,White,Midwest,Too liberal,Concerned,Concerned or scared,,Not realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Very worried,Very or somewhat worried,,,,,,,Version 2,0.921212255954742,,Bernie Sanders,Less active role
523798.0,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Call 1,3.0,,No,,,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5.0,,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Health care,,Yes,Change to more liberal policies,Have experience in politics,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,31.0,Cares about people like me,White,White,State questionnaire,White,White,Midwest,,,,Yes,,Female,White women,Married women,"Cities 50,000-500,000","Cities over 50,000",Wisconsin,Election day exit poll,,,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Yes,Version 1,0.971175611019135,No,Bernie Sanders,
523797.0,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,2.0,Bernie Sanders,,Realistic,About right,Optimistic,Excited or optimistic,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3.0,Getting ahead financially,,,,,,,,,Health care,Worse than life today,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,21.0,Has the right experience,White,White,State questionnaire,White,White,Midwest,About right,Optimistic,Excited or optimistic,,Realistic,Male,White men,,Suburbs,Suburbs,Wisconsin,Election day exit poll,Somewhat worried,Very or somewhat worried,,,,,,,Version 2,1.00988149642944,,Bernie Sanders,About the same role as now
