ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,CICDEM16,CLINHONEST,CLINREALISTIC,CLINTONLIB,ECONWORR,ECOWORR2,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GENDISS,GENDISS2,GEOCODE,GETAHEAD,ILDPRS16,ILDSEN16,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,MARRIED,OBAMAPLCY,OUTSIDER16,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEREL14,RACERELCLIN,RACERELDEM16,RACERELSANDERS,REGION,SANDERSLIB,SANDHONEST,SANDREALISTIC,SATHCLIN,SATSANDERS,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,TRADE16,VERSION,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
506205.0,Complete,Bernie Sanders,Call 3,13.0,,,Realistic,Not liberal enough,,,College graduate,College graduate,More than High school graduate,Non white college degree,Not an important factor,Not an important factor,5.0,Getting ahead financially,Bernie Sanders,Napoleon Harris,,,,,,,,,Economy/Jobs,No,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,59.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,Latino women,Non married women,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,0.735276341438293,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,Latino 30-44
502149.0,Complete,,Call 2,16.0,Bernie Sanders,No,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,,,4.0,,Bernie Sanders,Napoleon Harris,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,,Change to more liberal policies,Have experience in politics,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Somewhat liberal,Liberal,Liberal,97.0,Cares about people like me,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.312733560800552,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
502141.0,Complete,,Call 2,16.0,Bernie Sanders,No,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,4.0,,Bernie Sanders,Napoleon Harris,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Terrorism,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,97.0,Honest and trustworthy,Other,Asian,State questionnaire,Asian,Non-white,,,,,Midwest,,Yes,,,,Female,All other races,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.312733560800552,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,All others
493978.0,Complete,Hillary Clinton,Call 1,7.0,,,Not realistic,Not liberal enough,,,High school or less,No college degree,High school graduate or less,Non white no college degree,One of several important factors,The single most important factor or one of several important factors,1.0,Holding steady financially,Bernie Sanders,Napoleon Harris,,,,,,,,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,117.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Gotten better,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,Not liberal enough,,Realistic,Satisifed,Satisifed,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,2.41183137893677,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
506108.0,Complete,Bernie Sanders,Call 3,6.0,,,Not realistic,About right,,,,,,,Not an important factor,Not an important factor,3.0,Getting ahead financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Economy/Jobs,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,,,,9.0,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Non married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,0.645622491836548,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
502047.0,Complete,Bernie Sanders,Call 2,8.0,,,Not realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Economy/Jobs,Yes,,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Moderate,Moderate or conservative,Moderate,155.0,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Male,All other races,Married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,1.19236981868744,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,All others
506089.0,Complete,,Call 3,6.0,Bernie Sanders,No,,,Somewhat worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,3.0,,Bernie Sanders,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,9.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Male,White men,,Suburbs,Suburbs, Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,0.645622491836548,Yes,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
506077.0,Complete,Bernie Sanders,Call 3,9.0,,,Not realistic,Not liberal enough,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,1.0,Holding steady financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,124.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,2.01246953010559,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Black 17-29
506043.0,Complete,,Call 3,9.0,Bernie Sanders,Yes,,,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,,,1.0,,Bernie Sanders,Andrea Zopp,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,124.0,Can win in November,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Female,White women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,2.74478983879089,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
493876.0,Complete,,Call 1,13.0,Bernie Sanders,No,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,5.0,,Bernie Sanders,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,,Change to more liberal policies,Be from outside the political establishment,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,59.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Male,White men,,Suburbs,Suburbs, Illinois,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Creates more U.S. jobs,Version 1,0.925657212734222,Yes,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
501918.0,Complete,Bernie Sanders,Call 2,2.0,,,Realistic,Not liberal enough,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,Not an important factor,Not an important factor,3.0,Falling behind financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,86.0,Can win in November,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Male,White men,Non married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,0.748804867267609,,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
493811.0,Complete,Hillary Clinton,Call 1,7.0,,,Omit,About right,,,High school or less,No college degree,High school graduate or less,White no college degree,Not an important factor,Not an important factor,1.0,Falling behind financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Terrorism,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,117.0,Honest and trustworthy,White,White,State questionnaire,White,White,Gotten worse,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Non married men,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,3.92554903030396,,65+,60+,65 or over,45+,50+,60+,65+,White 60+
501842.0,Complete,Bernie Sanders,Call 2,2.0,,,Not realistic,About right,,,College graduate,College graduate,More than High school graduate,White college degree,Not an important factor,Not an important factor,4.0,Holding steady financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Somewhat liberal,Liberal,Liberal,36.0,Honest and trustworthy,White,White,State questionnaire,White,White,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,,,,,,Version 2,0.280580461025238,,17-29,17-29,25-29,17-44,17-49,17-29,25-29,White 17-29
506251.0,Not complete,,Call 3,9.0,,,,,Not at all worried,Not worried,,,,,,,1.0,,Bernie Sanders,Andrea Zopp,,,,,,,,,,,Generally continue Barack Obama's policies,Have experience in politics,,,,,,,,,124.0,,White,White,State questionnaire,White,White,,,,,Midwest,,,,,,Male,White men,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,,Version 1,2.87099003791809,,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
501813.0,Complete,Bernie Sanders,Call 2,8.0,,,Not realistic,Too liberal,,,High school or less,No college degree,High school graduate or less,White no college degree,Not an important factor,Not an important factor,2.0,Falling behind financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Economy/Jobs,No,,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,Moderate or conservative,Conservative,155.0,Omit,White,White,State questionnaire,White,White,Gotten worse,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,About right,,Realistic,Dissatisfied,Satisifed,Male,White men,Non married men,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,1.02974367141724,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
501806.0,Complete,,Call 2,2.0,Bernie Sanders,No,,,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,4.0,,Bernie Sanders,Andrea Zopp,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,,Change to more liberal policies,Have experience in politics,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,36.0,Honest and trustworthy,White,White,State questionnaire,White,White,,,,,Midwest,,Yes,,,,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Creates more U.S. jobs,Version 1,0.339830130338669,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
501797.0,Complete,Bernie Sanders,Call 2,3.0,,,Not realistic,Too liberal,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,Not an important factor,Not an important factor,2.0,Holding steady financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Income inequality,No,,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,160.0,Honest and trustworthy,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Stayed about the same,Only Clinton or Both of them,Both of them,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,Latino women,Non married women,Suburbs,Suburbs, Illinois,Election day exit poll,,,,,,Version 2,0.744837880134583,,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
505831.0,Complete,,Call 3,7.0,Bernie Sanders,No,,,Very worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,1.0,,Bernie Sanders,Andrea Zopp,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and non white",Bernie Sanders,Economy/Jobs,,Change to more liberal policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,100.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Takes away U.S. jobs,Version 1,1.42354917526245,No,17-29,17-29,25-29,17-44,17-49,17-29,25-29,Black 17-29
505795.0,Complete,Hillary Clinton,Call 3,7.0,,,Realistic,About right,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,One of several important factors,The single most important factor or one of several important factors,1.0,Holding steady financially,Bernie Sanders,Andrea Zopp,,,,,,,,,Economy/Jobs,No,,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,100.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Stayed about the same,Only Sanders or Neither of them,Only Sanders,Only Sanders or Both of them,Midwest,About right,,Realistic,Satisifed,Satisifed,Female,Black women,Non married women,"Cities over 500,000","Cities over 50,000", Illinois,Election day exit poll,,,,,,Version 2,1.83450770378113,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
501727.0,Complete,,Call 2,14.0,Bernie Sanders,Yes,,,Somewhat worried,Worried,College graduate,College graduate,More than High school graduate,Non white college degree,,,3.0,,Bernie Sanders,Andrea Zopp,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and non white",Hillary Clinton,Economy/Jobs,,Generally continue Barack Obama's policies,Have experience in politics,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,96.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,,,,,Midwest,,Yes,,,,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Illinois,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Takes away U.S. jobs,Version 1,1.04129266738892,No,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+
