ID,BACKSIDE,BEATTRUMP16,CALL,CDNUM,EDUC12R,EDUCCOLL,EDUCHS,EDUCWHITE,GEOCODE,GUNPLCYDEM16NY,INC100K,INC30K,INC50K,INCOME3,INCOME4,INCOME16,INCWHITE,INSPIRES16D,ISSDEM16,LATINO,MDDPRS16,MDDSEN16,OBAMAPLCY,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT16DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEREL14,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMENH16,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEPRIWK,VERSION,VOTENOVCLINTON,VOTENOVSANDERS,WALLST16,WEIGHT,WHNCLINC,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,XAGEBYRACE
584498.0,Complete,Bernie Sanders,Call 3,8.0,High school or less,No college degree,High school graduate or less,White no college degree,4.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Terrorism,,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,Moderate or conservative,Moderate,49.0,Has the right experience,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.504839718341827,Yes,65+,60+,65 or over,45+,50+,60+,65+,White 60+
584440.0,Complete,Hillary Clinton,Call 3,2.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,16.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,1.46857309341431,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
582499.0,Complete,Bernie Sanders,Call 2,3.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Income inequality,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,All Other,Independent,All others,Very liberal,Liberal,Liberal,10.0,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,Gotten worse,East,Female,All other races,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.476984471082687,No,65+,60+,65 or over,45+,50+,60+,65+,All others
580468.0,Complete,Bernie Sanders,Call 1,5.0,Postgraduate study,College graduate,More than High school graduate,Non white college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent,All others,Moderate,Moderate or conservative,Moderate,46.0,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Gotten worse,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Help the U.S. economy,0.676418542861938,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,Black 30-44
580461.0,Complete,Bernie Sanders,Call 1,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,Less than 100k,"Under $30,000",Less than 50k,Less than 50 thousand,"Under $50,000","Under $30,000","Under $50,000 and white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,2.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.61161345243454,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
582383.0,Complete,Bernie Sanders,Call 2,8.0,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,,,,,,,,Bernie Sanders,Health care,,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Conservative,Moderate or conservative,Conservative,49.0,Omit,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Omit,Omit,0.504839718341827,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
580449.0,Complete,Hillary Clinton,Call 1,5.0,,,,,1.0,Bernie Sanders,,,,,,,,Bernie Sanders,Terrorism,No,Bernie Sanders,Chris Van Hollen,Omit,,,,,,,,,46.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Omit,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,In the last few days,Last few days,In the last month,This month,Version 1,Definitely vote for her,Definitely vote for him,Omit,0.663547277450562,,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
582341.0,Complete,Bernie Sanders,Call 2,8.0,College graduate,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,49.0,Cares about people like me,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.504839718341827,No,65+,60+,65 or over,45+,50+,60+,65+,White 60+
580399.0,Complete,Bernie Sanders,Call 1,1.0,College graduate,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Income inequality,No,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,112.0,Cares about people like me,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.666066348552704,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
582310.0,Complete,Bernie Sanders,Call 2,6.0,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Omit,,,,,,,,Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,78.0,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,Gotten worse,East,Female,All other races,Suburbs,Suburbs, Maryland,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Help the U.S. economy,1.43674838542938,No,,,,,,,,
584232.0,Complete,Bernie Sanders,Call 3,2.0,College graduate,College graduate,More than High school graduate,White college degree,2.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,26.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.69042074680328,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
582289.0,Complete,Bernie Sanders,Call 2,8.0,College graduate,College graduate,More than High school graduate,White college degree,3.0,Bernie Sanders,Less than 100k,"$30,000 or more",Less than 50k,Less than 50 thousand,"Under $50,000","$30,000-$49,999","Under $50,000 and white",Bernie Sanders,Health care,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Very liberal,Liberal,Liberal,86.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.967898309230804,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
582288.0,Complete,Bernie Sanders,Call 2,7.0,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,4.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,Yes,Bernie Sanders,Chris Van Hollen,Generally continue Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,69.0,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stayed about the same,East,Female,Latino women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Definitely vote for him,Hurt the U.S. economy,0.747476994991302,No,17-29,17-29,17-24,17-44,17-49,17-29,17-24,Latino 17-29
584470.0,Complete,Hillary Clinton,Call 3,6.0,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,2.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Stayed about the same,East,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Probably vote for him,Hurt the U.S. economy,0.714116930961609,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
582256.0,Complete,Bernie Sanders,Call 2,7.0,Postgraduate study,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,69.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Definitely vote for her,Definitely vote for him,Hurt the U.S. economy,0.872750520706177,No,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
580284.0,Complete,Bernie Sanders,Call 1,4.0,College graduate,College graduate,More than High school graduate,Non white college degree,3.0,Bernie Sanders,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and non white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,103.0,Honest and trustworthy,Black,Black,State questionnaire,Black,Non-white,Black,Stayed about the same,East,Female,Black women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Probably vote for her,Definitely vote for him,Hurt the U.S. economy,1.50408172607422,No,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59
584141.0,Complete,Hillary Clinton,Call 3,1.0,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Very liberal,Liberal,Liberal,115.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Not vote for her,Probably vote for him,Hurt the U.S. economy,0.741753756999969,No,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
582463.0,Complete,Hillary Clinton,Call 2,8.0,College graduate,College graduate,More than High school graduate,White college degree,4.0,Bernie Sanders,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$200,000 or more","$200,000 or more","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,49.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Version 1,Omit,Probably vote for him,Help the U.S. economy,0.580293297767639,No,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
584058.0,Complete,Hillary Clinton,Call 3,5.0,Postgraduate study,College graduate,More than High school graduate,White college degree,1.0,Omit,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white",Bernie Sanders,Economy/Jobs,No,Bernie Sanders,Chris Van Hollen,Change to less liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,Moderate or conservative,Moderate,111.0,Honest and trustworthy,White,White,State questionnaire,White,White,White,Gotten worse,East,Female,White women,Suburbs,Suburbs, Maryland,Election day exit poll,Just today,Last few days,In the last month,This month,Version 1,Not vote for her,Probably vote for him,Help the U.S. economy,0.98446124792099,No,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
