id,backside,betrayed,break12p,breakfac,breakimp,brnagain,call,cdnum,econrep1,econworr,ecoworr2,educ12r,educcoll,educhs,educwhit,geocode,govtangr,govtan_1,immdepor,inc100k,inc30k,inc50k,income3,income4,income16,incwhite,intcrisi,issrep16,muslimba,outsider,party,partybyr,partyid,partysex,phil2r,phil3x,phil4c,precinct,qlt16rep,qrace3,qraceai,qtype,race,race2b,region,satrep16,scotusre,scrprs16,sex,sexbyrac,sharerel,sharer_1,sizeplac,sizeplc3,stanum,telepoll,timenh16,timeprif,timeprim,timepriw,trumpvot,unfairre,version,vetvoter,weight,whnclinc,whtevang,xage,xage3,xage8,xage45,xage49,xage60,xage65,xagebyra
132249,Complete,No, , , , ,Call 3,1,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , ,Deported to the country they came from, , , , , , , ,Jeb Bush,Terrorism,Support,Be from outside the political establishment,Independent/Something else,White Independent,Independent,Independent Women,Conservative,Conservative,Somewhat conservative,11,Tells it like it is,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Donald Trump,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,.659728467464447, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132250,Complete, ,One of several important factors,A factor,Important,Yes,Call 3,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,4,Tells it like it is,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump, ,Version 1,No,.770751476287842,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
132251,Complete, ,A minor factor,A factor,Not important,Yes,Call 3,4, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,1,Angry,"Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,57,Tells it like it is,White,White,State questionnaire,White,White,South, ,Marco Rubio,Donald Trump,Male,White men,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1,No,.92196524143219,No,White Born-again/Evangelical Christians,17-29,17-29,17-24,17-44,17-49,17-29,17-24,White 17-29
132253,Complete,Yes, , , , ,Call 3,1,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,5, , ,Offered a chance to apply for legal status, , , , , , , ,Donald Trump,Immigration,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,19,Tells it like it is,White,White,State questionnaire,White,White,South,Only my candidate, ,Donald Trump,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll, , , , ,Donald Trump,Jeb Bush,Version 2, ,.930025219917297, , ,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132255,Complete,Yes, , , , ,Call 3,1,Donald Trump,Very worried,Worried,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5, , ,Deported to the country they came from, , , , , , , ,Donald Trump,Economy/Jobs,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,25,Can bring needed change,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Donald Trump,Male,White men, , ,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,.800254225730896, , ,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
132257,Complete,No, , , , ,Call 3,3,Donald Trump,Somewhat worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,2, , ,Offered a chance to apply for legal status, , , , , , , ,Jeb Bush,Terrorism,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,1,Tells it like it is,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Donald Trump,Female,White women, , ,Rural,Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,.902165651321411, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132259,Complete, ,Omit,Omit,Omit,Yes,Call 3,2, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,3,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,Tells it like it is,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Female,White women,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,Just today,Last few days,In the last month,This week,Donald Trump, ,Version 1,No,.668301463127136,No,White Born-again/Evangelical Christians,30-44,30-59,40-44,17-44,17-49,30-44,40-49,White 30-44
132264,Complete, ,A minor factor,A factor,Not important,Yes,Call 3,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Immigration, , ,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,25,Shares my values,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Female,White women,A great deal,A great deal or somewhat,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1,No,.739556312561035,No,White Born-again/Evangelical Christians,45-65,30-59,45-49,45+,17-49,45-59,40-49,White 45-59
132268,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 3,7, , , ,College graduate,College graduate,More than High school graduate,White college degree,4,Angry,"Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Immigration, , ,Republican,All Republicans,Republican,Republican Men,Moderate/Liberal,Moderate,Moderate,67,Can bring needed change,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Male,White men,Not much,Not much or not at all,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1,No,1.44574379920959,No,All others,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132269,Complete,Yes, , , , ,Call 3,1,Donald Trump,Very worried,Worried,High school or less,No college degree,High school graduate or less,White no college degree,5, , ,Deported to the country they came from, , , , , , , ,Donald Trump,Economy/Jobs,Support,Be from outside the political establishment,Independent/Something else,White Independent,Something else,Independent Women,Conservative,Conservative,Somewhat conservative,36,Can bring needed change,White,White,State questionnaire,White,White,South,Only my candidate, ,Donald Trump,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Donald Trump,Donald Trump,Version 2, ,1.05271291732788, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132274,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,1, , , ,High school or less,No college degree,High school graduate or less,White no college degree,5,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Economy/Jobs, , ,Independent/Something else,White Independent,Independent,Independent Men,Conservative,Conservative,Very conservative,36,Tells it like it is,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Male,White men,Not at all,Not much or not at all,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last few days,Last few days,In the last month,This week,Donald Trump, ,Version 1,Yes,1.13911271095276,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
132277,Complete,Yes, , , , ,Call 3,7,Donald Trump,Very worried,Worried,Postgraduate study,College graduate,More than High school graduate,White college degree,4, , ,Deported to the country they came from, , , , , , , ,Donald Trump,Government spending,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Moderate/Liberal,Moderate,Moderate,67,Can win in November,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Donald Trump,Female,White women, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,1.33608651161194, , ,45-65,60+,60-64,45+,50+,60+,50-64,White 60+
132279,Complete, ,Not a factor at all,Not a factor,Not important,Yes,Call 3,1, , , ,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,5,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Government spending, , ,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,36,Can bring needed change,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Female,White women,Somewhat,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,Sometime last week,Earlier than that,In the last month,This week,Donald Trump, ,Version 1,No,.908597767353058,No,White Born-again/Evangelical Christians,45-65,30-59,50-59,45+,50+,45-59,50-64,White 45-59
132284,Complete,No, , , , ,Call 3,2,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,3, , ,Deported to the country they came from, , , , , , , ,Marco Rubio,Terrorism,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Somewhat conservative,4,Can bring needed change,White,White,State questionnaire,White,White,South,Only my candidate, ,Donald Trump,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,.668301463127136, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132285,Complete, ,Not a factor at all,Not a factor,Not important,No,Call 3,1, , , ,College graduate,College graduate,More than High school graduate,White college degree,5,Angry,"Dissatisfied, but not angry or Angry", ,100k or more,"$30,000 or more",50k or more,100 thousand or more,"$100,000-$199,999","$100,000-$199,999","Over $50,000 and white", ,Terrorism, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,36,Tells it like it is,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Male,White men,Not much,Not much or not at all,Suburbs,Suburbs,South Carolina,Election day exit poll,Before that,Earlier than that,Earlier than that,Earlier than that,Donald Trump, ,Version 1,No,.983169496059418,No,All others,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132286,Complete,No, , , , ,Call 3,7,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,4, , ,Offered a chance to apply for legal status, , , , , , , ,Donald Trump,Terrorism,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Somewhat conservative,67,Can bring needed change,White,White,State questionnaire,White,White,South,More than one Republican candidate, ,Donald Trump,Male,White men, , ,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,1.24782311916351, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
132289,Complete, ,The most important factor,A factor,Important,Yes,Call 3,2, , , ,High school or less,No college degree,High school graduate or less,White no college degree,3,Angry,"Dissatisfied, but not angry or Angry", ,Less than 100k,"$30,000 or more",50k or more,50 to 100 thousand,"$50,000-$99,999","$50,000-$99,999","Over $50,000 and white", ,Immigration, , ,Republican,All Republicans,Republican,Republican Men,Conservative,Conservative,Very conservative,4,Can bring needed change,White,White,State questionnaire,White,White,South, ,Donald Trump,Donald Trump,Male,White men,A great deal,A great deal or somewhat,Suburbs,Suburbs,South Carolina,Election day exit poll,In the last month,Earlier than that,In the last month,Earlier than that,Donald Trump, ,Version 1,Yes,.837852239608765,No,White Born-again/Evangelical Christians,65+,60+,65 or over,45+,50+,60+,65+,White 60+
132290,Complete,No, , , , ,Call 3,1,Donald Trump,Very worried,Worried,College graduate,College graduate,More than High school graduate,White college degree,5, , ,Deported to the country they came from, , , , , , , ,Donald Trump,Economy/Jobs,Support,Be from outside the political establishment,Republican,All Republicans,Republican,Republican Women,Conservative,Conservative,Very conservative,36,Can bring needed change,White,White,State questionnaire,White,White,South,Only my candidate, ,Donald Trump,Female,White women, , ,Suburbs,Suburbs,South Carolina,Election day exit poll, , , , ,Donald Trump,Ted Cruz,Version 2, ,.908597767353058, , ,30-44,30-59,30-39,17-44,17-49,30-44,30-39,White 30-44
