ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMD08,HOU08MD,MDQUES2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4432275.0, Maryland,42.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.953229069709778,Barack Obama,The Democratic candidate,Yes,Female,White,60-64,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,A minor factor,,,Omit,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Can bring about needed change,A minor factor,,,,,,Sometime in September,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Not Important,Was a factor,,,,Omit,Omit,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Suburb,Urban,Urban Core,Very upscale,21210.0
4432385.0, Maryland,14.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.989354431629181,Barack Obama,The Democratic candidate,Yes,Male,White,65-74,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,,A minor factor,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,Omit,Poor,,No,,Excited,Shares my values,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,,Non black male,White men,White male,White male,,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0
4432472.0, Maryland,42.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.572027087211609,Barack Obama,The Democratic candidate,No,Female,White,50-59,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,Not a factor at all,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Energy policy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,,,,Before that,,Omit,,,,,,Disapprove,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Suburb,Urban,Urban Core,Very upscale,21210.0
4432532.0, Maryland,14.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.810808598995209,John McCain,The Republican candidate,Yes,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,,Not a factor at all,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Somewhat approve,The economy,My candidate's position on the issues,,,"Optimistic, but not excited",Not so good,,No,,Scared,Has the right experience,Not a factor at all,,,,,,Earlier in October,,Both of them,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Approve,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0
4432550.0, Maryland,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.09935212135315,Barack Obama,The Democratic candidate,No,Male,White,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,One of several important factors,,,Not a factor at all,No,Continue George W. Bush's policies,Only cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Both of them,,,,,,Disapprove,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,DC Suburbs,East,High Density Urban,Urban,Urban Core,Very upscale,20814.0
4432712.0, Maryland,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.983237385749817,Barack Obama,The Democratic candidate,No,Female,White,40-44,Democrat,Liberal,"$200,000 or more",Postgraduate study,No,Strongly disapprove,A minor factor,,,A minor factor,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,Hillary Clinton,,,,The economy,My candidate's position on the issues,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,DC Suburbs,East,High Density Urban,Urban,Urban Core,Very upscale,20814.0
4432851.0, Maryland,42.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.89914458990097,Barack Obama,The Republican candidate,Yes,Male,White,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,,,Somewhat support,,,,,,Strongly disapprove,,Somewhat favor,Both of them,Better today,Somewhat worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Neither of them,Yes,,,,Both of them,,,,,,Too liberal,,,,Get somewhat better,,A minor factor,Go up only if Obama is elected president,Somewhat worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Support,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Suburb,Urban,Urban Core,Very upscale,21210.0
4432963.0, Maryland,40.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.636957466602325,Other,The Democratic candidate,Yes,Male,White,,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,Strongly oppose,,,,,,Somewhat approve,,Somewhat favor,Neither of them,About the same,Very worried,,,,,Omit,,Very worried,,,Neither of them,Yes,,,,Neither of them,,,,,,About right,,,,Get somewhat better,,A minor factor,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,,,,,,,,,,,,,,Oppose,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does not,Barack Obama does not,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",3.0,Baltimore City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,21214.0
4432995.0, Maryland,58.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,1.02232992649078,John McCain,The Democratic candidate,Yes,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,,,,Somewhat oppose,,,,,,Strongly disapprove,,Somewhat favor,Only John McCain,Better today,Not too worried,,,,,Government is doing too many things better left to businesses and individuals,,Not very worried,,,Neither of them,Yes,,,,Both of them,,,,,,About right,,,,Stay about the same,,A minor factor,Go up only if Obama is elected president,Very worried,,,,,,,,,,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,,,,Oppose,,,Disapprove,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,,John McCain does,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Stay about the same,,Not important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,6.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21703.0
4433123.0, Maryland,14.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.82174950838089,John McCain,The Republican candidate,No,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,A minor factor,,,One of several important factors,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,The economy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Shares my values,Not a factor at all,,,,,,Before that,,Only Barack Obama,,,,,,Approve,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0
4433146.0, Maryland,58.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.606716990470886,Barack Obama,The Democratic candidate,Did not vote,Male,White,25-29,Democrat,Moderate,"$50,000-$74,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat favor,Both of them,About the same,Very worried,,,,,Government should do more to solve problems,,Somewhat worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,A minor factor,Go up only if Obama is elected president,Not at all worried,,,,,,,,,,Non black male,White men,White male,White male,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Support,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,Get better,,Not important,Factor,Not go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,6.0,Rest of State,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21703.0
4433249.0, Maryland,14.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.80845183134079,John McCain,Did not vote for U.S. House,Did not vote,Female,White,30-39,Independent,Conservative,"$200,000 or more",College graduate,No,Somewhat approve,Not a factor at all,,,One of several important factors,No,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,John McCain,,,,Energy policy,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Neither of them,,,,,,Approve,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,Suburbs,Suburbs,1.0,Baltimore Suburbs,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0
4433251.0, Maryland,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.46962177753448,Barack Obama,The Democratic candidate,No,Male,White,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly approve,One of several important factors,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,My candidate's leadership/personal qualities,,,,Poor,Very worried,No,,,Can bring about needed change,Not a factor at all,,,,,,Before that,,Only John McCain,,,,,,Approve,Non black male,White men,White male,White male,,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,,,No,All others,,,,"Cities 50,000-500,000","Cities over 50,000",8.0,DC Suburbs,East,High Density Urban,Urban,Urban Core,Very upscale,20814.0
