ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMS08,SENMS08,SEN2MS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4442883.0, Mississippi,60.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.47230088710785,John McCain,Thad Cochran,Roger Wicker,Male,White,75 or over,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4443029.0, Mississippi,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.879346311092377,John McCain,Thad Cochran,Roger Wicker,Male,White,30-39,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Upscale,38703.0
4443124.0, Mississippi,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.879346311092377,John McCain,Thad Cochran,Roger Wicker,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Upscale,38703.0
4444000.0, Mississippi,60.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.934425890445709,John McCain,Thad Cochran,Roger Wicker,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,,Yes,The economy,,Sometime in September,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4444116.0, Mississippi,60.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31217920780182,John McCain,Thad Cochran,Roger Wicker,Female,White,75 or over,Independent,Moderate,,High school graduate,No,,Yes,The economy,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4444117.0, Mississippi,60.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31217920780182,John McCain,Thad Cochran,Roger Wicker,Female,White,75 or over,Independent,Moderate,,High school graduate,No,,Yes,The economy,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4445962.0, Mississippi,60.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.31217920780182,John McCain,Thad Cochran,Roger Wicker,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,,Yes,The economy,,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4446014.0, Mississippi,60.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.04845142364502,John McCain,Thad Cochran,Roger Wicker,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,,Yes,The economy,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4446045.0, Mississippi,60.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,1.01142823696136,John McCain,Thad Cochran,Roger Wicker,Male,White,18-24,Republican,,,High school graduate,No,,Yes,,,Before that,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4446085.0, Mississippi,60.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.47230088710785,John McCain,Thad Cochran,Roger Wicker,Male,White,75 or over,Republican,Moderate,"$15,000-$29,999",Did not complete high school,No,,Yes,The war in Iraq,,Before that,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4446734.0, Mississippi,60.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.47230088710785,John McCain,Thad Cochran,Roger Wicker,Male,White,65-74,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4447132.0, Mississippi,60.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.901429235935211,John McCain,Thad Cochran,Roger Wicker,Female,White,18-24,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4447362.0, Mississippi,60.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.735756695270538,John McCain,,Roger Wicker,Male,Black,18-24,Republican,Liberal,"$75,000-$99,999",Some college or associate degree,No,,,,,,,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,Republican,Black non Democrat,All Republicans,All others,Black,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4447891.0, Mississippi,60.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.934425890445709,John McCain,Thad Cochran,Roger Wicker,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",High school graduate,No,,Yes,,,Sometime in September,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4448235.0, Mississippi,60.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.31217920780182,John McCain,Thad Cochran,Roger Wicker,Female,White,75 or over,Republican,Moderate,"$75,000-$99,999",High school graduate,No,,Yes,,,Sometime in September,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4448313.0, Mississippi,60.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.78672856092453,John McCain,Thad Cochran,Roger Wicker,Female,,30-39,Independent,Conservative,"$15,000-$29,999",Did not complete high school,No,,,,,Earlier in October,,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,,Independent/Something else,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
4448314.0, Mississippi,60.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,0.78672856092453,John McCain,Thad Cochran,Roger Wicker,Female,,30-39,Independent,Conservative,"$15,000-$29,999",Did not complete high school,No,,,,,Earlier in October,,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,No college degree,High school graduate or less,,Less than 100k,Less than 50k,Less than 50 thousand,,,Independent/Something else,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,"Cities 10,000-50,000",Small Cities/Rural,3.0,Jackson and delta,South,Low Density Rural,Rural,Rural,Very downscale,39648.0
