ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOR08,SENOR08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,SMITHLIB,SMITHTOOCLOSE,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4392905.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.38182020187378,John McCain,Gordon Smith,Male,White,40-44,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,About right,About the right amount,Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,Something else,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Something else,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
4392903.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.37638330459595,John McCain,Gordon Smith,Female,White,50-59,Democrat,Moderate,,Some college or associate degree,No,Omit,No,Take the country in a different direction,Only John McCain,About right,,Only John McCain,Somewhat approve,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,None,Before that,Both of them,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,None,,All others,All others,All others,Rural,Small Cities/Rural,2.0,South and East,West,Extremely Low Density Rural,Rural,Rural,Very downscale,97814.0
4392891.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.294161945581436,Barack Obama,Gordon Smith,Female,White,60-64,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,About right,About the right amount,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,A minor factor,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97420.0
4392890.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20332443714142,Barack Obama,Jeff Merkley,Male,White,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Too conservative,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,Catholic,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,Suburbs,Suburbs,2.0,South and East,West,Suburb,70s Suburbs,Urban Perimeter,Downscale,97502.0
4392880.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.344095826148987,John McCain,Gordon Smith,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,About right,About the right amount,Only John McCain,Strongly approve,Terrorism,Poor,Not too worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Neither of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
4392879.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.601665616035461,Barack Obama,Jeff Merkley,Female,White,65-74,Independent,Moderate,,High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,Too liberal,Too often,Only Barack Obama,Omit,The economy,Poor,Very worried,No,Can bring about needed change,A minor factor,Other Christian,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,,,,,John McCain is not,Barack Obama is,Omit,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,2.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97756.0
4392870.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20333123207092,Barack Obama,Jeff Merkley,Female,Asian,30-39,Independent,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,,Too often,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Before that,Only John McCain,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
4392867.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.537173748016357,Barack Obama,Jeff Merkley,Male,White,65-74,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,,Too often,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,Can bring about needed change,The single most important factor,Protestant,Sometime in September,Both of them,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,2.0,South and East,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,97540.0
4392859.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.688191652297974,John McCain,Gordon Smith,Female,White,50-59,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,About right,,Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Very downscale,97420.0
4392848.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.373574107885361,John McCain,Gordon Smith,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Strongly approve,Yes,Take the country in a different direction,Only John McCain,,,Only John McCain,Somewhat approve,Energy policy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Protestant,Before that,Neither of them,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",2.0,South and East,West,Low Density Rural,Urban,Urban Core,Upscale,97701.0
4392837.0,Oregon,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.344095826148987,John McCain,Gordon Smith,Female,White,50-59,Independent,,,Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Only John McCain,About right,About the right amount,Both of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities 10,000-50,000",Small Cities/Rural,4.0,South and East,West,Low Density Rural,Rural,Rural,Downscale,97470.0
