ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAK08,SENAK08,HSEAK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ANWR,PALIN4,STEVENS,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,PALIN2,STEVENSA,STEVENSB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAK,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4429321.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Oppose,Strongly disapprove,A minor factor,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4429511.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.631618142127991,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,60-64,Independent,Moderate,"$200,000 or more",,No,Strongly disapprove,No,Oppose,Somewhat approve,One of several important factors,Yes,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-64,Approve,Important,A factor,,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4429660.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.42237263917923,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Oppose,Somewhat approve,One of several important factors,Yes,The war in Iraq,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4429790.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.359044551849365,Barack Obama,Mark Begich,Ethan Berkowitz,Male,,40-44,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Strongly disapprove,One of several important factors,Yes,Energy policy,Very worried,Can bring about needed change,One of several important factors,In the last three days,Disapprove,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,Disapprove,Important,A factor,College graduate,More than High school graduate,,100k or more,50k or more,100 thousand or more,,Worried,Independent/Something else,,,,,,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4430043.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Strongly disapprove,Not a factor at all,Yes,The war in Iraq,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Disapprove,Not important,Not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4430266.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,Yes,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4430267.0,Alaska,3.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.351504266262054,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,Yes,Energy policy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4449602.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.61062479019165,John McCain,Ted Stevens,Ethan Berkowitz,Female,Other,65-74,Something else,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,Favor,Somewhat approve,Not a factor at all,Yes,Omit,Somewhat worried,Cares about people like me,Not a factor at all,Before that,Approve,Non black female,All other races,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,All other,Other,Approve,Not important,Not a factor,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4449858.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.563487887382507,John McCain,Other,Don Young,Female,White,30-39,Republican,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat approve,No,Favor,Strongly approve,Not a factor at all,Yes,The economy,Very worried,Shares my values,Not a factor at all,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Approve,Not important,Not a factor,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4449941.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.35077828168869,Barack Obama,Mark Begich,Ethan Berkowitz,Female,White,25-29,Something else,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Oppose,Somewhat disapprove,A minor factor,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4450248.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.42237263917923,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,50-59,Independent,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Oppose,Somewhat disapprove,A minor factor,Yes,Energy policy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Not important,A factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4450411.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.42237263917923,Barack Obama,Mark Begich,Ethan Berkowitz,Male,White,50-59,Something else,Conservative,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Oppose,Strongly disapprove,One of several important factors,Yes,Omit,Very worried,Has the right experience,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Important,A factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4450538.0,Alaska,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.460745513439178,,Ted Stevens,Ethan Berkowitz,Female,White,50-59,,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,Favor,Somewhat disapprove,One of several important factors,Yes,The economy,Very worried,Omit,Omit,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-64,Disapprove,Important,A factor,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,White non born again,Omit,Omit,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
4473805.0,Alaska,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.452115088701248,John McCain,Ted Stevens,Don Young,Female,Other,50-59,Independent,Conservative,"$200,000 or more",Some college or associate degree,No,Somewhat approve,No,Favor,Somewhat disapprove,Not a factor at all,Yes,Energy policy,Somewhat worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,Disapprove,Not important,Not a factor,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Juneau/Fairbanks/Rural,West,Extremely Low Density Rural,Rural,Rural,Very upscale,99801.0
