ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTX08,SENTX08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,SPANISHQ,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4443788.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.804037630558014,Other,Other,Male,Hispanic/Latino,18-24,Independent,,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,The war in Iraq,Very worried,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4443789.0,Texas,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.804037630558014,Other,Other,Male,Hispanic/Latino,18-24,Independent,,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,No,The war in Iraq,Very worried,English,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Other,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Dallas/Fort Worth,South,High Density Urban,Urban,Urban Core,Very upscale
4467150.0,Texas,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.510921955108643,John McCain,John Cornyn,Male,Hispanic/Latino,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat approve,Yes,Energy policy,Somewhat worried,Spanish,Sometime in September,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,White,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4466091.0,Texas,73.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.421959578990936,John McCain,,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,,,,,English,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4470103.0,Texas,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.911439180374146,John McCain,,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,The war in Iraq,Very worried,English,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,13.0,West,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4465306.0,Texas,64.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.350842386484146,Barack Obama,Did not vote,Female,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,Energy policy,Not too worried,English,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
4468311.0,Texas,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.530226290225983,Barack Obama,Rick Noriega,Female,White,65-74,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,The war in Iraq,Not too worried,English,Just today,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4466332.0,Texas,73.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.413110285997391,Barack Obama,Rick Noriega,Female,Black,30-39,Democrat,Moderate,"$30,000-$49,999",Postgraduate study,No,,,,,English,,,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4467616.0,Texas,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.365654051303864,Barack Obama,Rick Noriega,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,Yes,Somewhat disapprove,Yes,The war in Iraq,Somewhat worried,English,Sometime in September,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4465978.0,Texas,73.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.386456429958344,Barack Obama,Rick Noriega,Male,Hispanic/Latino,40-44,Something else,Moderate,"$30,000-$49,999",Did not complete high school,Yes,,,,,English,,,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,,,,,No,,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4467305.0,Texas,73.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.385261207818985,Barack Obama,Rick Noriega,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,Yes,,No,Health care,,English,Before that,,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4468489.0,Texas,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.365654051303864,Barack Obama,Rick Noriega,Female,Hispanic/Latino,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,Yes,Strongly disapprove,Yes,The war in Iraq,Somewhat worried,English,Earlier in October,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,15.0,South-Central,South,Extremely Low Density Rural,Rural,Rural,Very downscale
4465862.0,Texas,73.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.385261207818985,Barack Obama,Rick Noriega,Female,Hispanic/Latino,40-44,Republican,Moderate,"Under $15,000",High school graduate,Yes,,Yes,,,English,Just today,,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4465731.0,Texas,73.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.372950255870819,Barack Obama,Rick Noriega,Male,Hispanic/Latino,18-24,Something else,Moderate,"$15,000-$29,999",High school graduate,Yes,,No,,,English,Earlier in October,,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,6.0,East,South,Low Density Rural,Rural,Rural,Downscale
4465383.0,Texas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.379166096448898,Barack Obama,Rick Noriega,Male,White,18-24,Democrat,Liberal,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,English,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,5.0,East,South,Low Density Rural,Rural,Rural,Downscale
4465235.0,Texas,64.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.350217640399933,Barack Obama,Rick Noriega,Female,White,30-39,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Somewhat worried,English,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,21.0,West,South,Extremely Low Density Rural,Rural,Rural,Upscale
