ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSC08,SENSC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4451934.0,South Carolina,16.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.458247870206833,Barack Obama,Lindsey Graham,Male,White,50-59,Independent,Moderate,"$200,000 or more",Postgraduate study,No,,No,,,,,,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
4451977.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.49040561914444,Barack Obama,Lindsey Graham,Male,White,18-24,Democrat,Moderate,"$150,000-$199,999",College graduate,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4451775.0,South Carolina,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.923236608505249,Barack Obama,Lindsey Graham,Female,White,50-59,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,The economy,Poor,Not too worried,No,Can bring about needed change,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Piedmont,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,29690.0
4454037.0,South Carolina,87.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.801461637020111,Barack Obama,Lindsey Graham,Male,Black,45-49,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,,No,The economy,Poor,,No,Can bring about needed change,Not a factor at all,Before that,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4451703.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.835801184177399,Barack Obama,Lindsey Graham,Male,Black,60-64,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Energy policy,Not so good,Very worried,No,Has the right experience,Not a factor at all,Before that,Approve,Black male,Black men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Republican,Black non Democrat,All Republicans,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4453997.0,South Carolina,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.356716901063919,Barack Obama,Lindsey Graham,Male,White,45-49,Independent,Liberal,,High school graduate,No,Somewhat approve,Yes,Energy policy,Poor,Very worried,No,Shares my values,The single most important factor,Sometime last week,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4453995.0,South Carolina,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.356716901063919,Barack Obama,Lindsey Graham,Male,White,45-49,Independent,Liberal,,High school graduate,No,Somewhat approve,Yes,Energy policy,Poor,Very worried,No,Shares my values,The single most important factor,Sometime last week,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,6.0,Midlands,South,Suburb,Rural,Rural,Downscale,29115.0
4451608.0,South Carolina,8.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.517650365829468,Barack Obama,Lindsey Graham,Female,Hispanic/Latino,50-59,Democrat,Liberal,"$15,000-$29,999",College graduate,Yes,,No,The economy,Poor,,No,Can bring about needed change,Not a factor at all,Just today,,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,Latino 45-59,Latino 45-54,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,,Democrat,Non black Democrat,Latino Democrats,All others,White,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,2.0,Low Country,South,Low Density Rural,Rural,Rural,Very downscale,29936.0
4453874.0,South Carolina,16.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.458247870206833,Barack Obama,Lindsey Graham,Female,White,50-59,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,Health care,Poor,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
4451530.0,South Carolina,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.905884206295013,Barack Obama,Lindsey Graham,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,The economy,Not so good,Very worried,Yes,Can bring about needed change,Not a factor at all,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Pee Dee,South,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale,29576.0
4451527.0,South Carolina,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.912435173988342,Barack Obama,Lindsey Graham,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The war in Iraq,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Piedmont,South,Low Density Rural,Rural,Rural,Downscale,29696.0
4453717.0,South Carolina,16.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.662802696228027,Barack Obama,Lindsey Graham,Male,White,60-64,Democrat,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Low Country,South,High Density Urban,Urban,Urban Core,Very upscale,29401.0
4451352.0,South Carolina,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.787727832794189,John McCain,Lindsey Graham,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Not so good,Very worried,No,Shares my values,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,Low Country,South,Suburb,Rural,Rural,Very upscale,29928.0
4453674.0,South Carolina,84.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.927769899368286,John McCain,Lindsey Graham,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,Terrorism,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,Piedmont,South,Low Density Rural,Rural,Rural,Downscale,29696.0
4451337.0,South Carolina,103.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.942497313022614,John McCain,Lindsey Graham,Male,White,,,Conservative,,,,Somewhat approve,Yes,Energy policy,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,Before that,Approve,Non black male,White men,White male,White male,,,,,,,,,,,,,,,,,Not so good/Poor,Worried,,,,,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Piedmont,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale,29070.0
4451323.0,South Carolina,108.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.975758016109467,John McCain,Lindsey Graham,Male,White,50-59,Republican,Liberal,"$200,000 or more",College graduate,No,Somewhat disapprove,Yes,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Piedmont,South,Town,Rural,Rural,Very upscale,29302.0
