ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWA08,GOVWA08,WAINIT1000,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,WAVT2004,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4400626.0,Washington,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.96982049942017,John McCain,Dino Rossi,Yes,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,,,Yes,Take the country in a different direction,,,,Strongly approve,The economy,Not so good,,No,Has the right experience,One of several important factors,,Before that,Only Barack Obama,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,,,,,No,White Born-again/Evangelical Christians,,,"Cities 50,000-500,000","Cities over 50,000",6.0,Urban Puget Sound,West,High Density Urban,Urban,Urban Core,Very downscale,98405.0
4400628.0,Washington,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.96982049942017,John McCain,Dino Rossi,No,Female,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,,,Yes,Take the country in a different direction,,,,Strongly approve,The economy,Not so good,,No,Shares my values,Not a factor at all,,Before that,Both of them,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,No,White Born-again/Evangelical Christians,,,Suburbs,Suburbs,2.0,Urban Puget Sound,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,98292.0
4394931.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.97647535800934,John McCain,Dino Rossi,No,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Dino Rossi,Only John McCain,Strongly approve,The economy,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Only Barack Obama,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,8.0,King County,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,98042.0
4401193.0,Washington,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,1.98638987541199,John McCain,Other,No,Male,Hispanic/Latino,18-24,Independent,Moderate,"$50,000-$74,999",Did not complete high school,,Somewhat disapprove,No,Take the country in a different direction,,,,,Health care,Poor,Not too worried,Yes,Omit,Not a factor at all,,Before that,Both of them,,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",6.0,Urban Puget Sound,West,High Density Urban,Urban,Urban Core,Very downscale,98404.0
4395609.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.99741518497467,John McCain,Dino Rossi,No,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,Yes,Omit,Only John McCain,Dino Rossi,Only John McCain,Strongly approve,Energy policy,Good,Not too worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Both of them,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,5.0,East,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,99206.0
4395374.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.99815034866333,Barack Obama,Dino Rossi,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Christine Gregoire,Both of them,Somewhat approve,Energy policy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Catholic,Sometime last week,Both of them,"Yes, I do",Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,I am,Yes,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,King County,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,98022.0
4402449.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,2.01742219924927,Barack Obama,Christine Gregoire,,Male,White,30-39,Independent,Moderate,"$200,000 or more",College graduate,,,No,,,,,,,,,,,,None,Before that,,No one does,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,None,No,All others,All others,All others,"Cities over 500,000","Cities over 50,000",7.0,King County,West,Extremely High Density Urban,Urban,Urban Core,Very upscale,98117.0
4401842.0,Washington,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,2.01742219924927,Barack Obama,Christine Gregoire,Yes,Male,White,30-39,Democrat,Liberal,,High school graduate,,,,,Both of them,,Only Barack Obama,,,,,,,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,,,,,John McCain is not,Barack Obama is,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,,,,,"Cities over 500,000","Cities over 50,000",7.0,King County,West,Extremely High Density Urban,Urban,Urban Core,Very downscale,98122.0
4402442.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,2.01742219924927,Barack Obama,Christine Gregoire,Yes,Male,White,30-39,Republican,Moderate,,Postgraduate study,,,No,,,,,,,,,,,,Other Christian,Sometime in September,,"Yes, I do",,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Yes,I am,Yes,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,"Cities over 500,000","Cities over 50,000",7.0,King County,West,Extremely High Density Urban,Urban,Urban Core,Upscale,98103.0
4402431.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,2.01742219924927,Barack Obama,Christine Gregoire,Yes,Male,White,25-29,Democrat,Moderate,,College graduate,,,No,,,,,,,,,,,,None,Before that,,No one does,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,None,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,None,,All others,All others,All others,Suburbs,Suburbs,9.0,Urban Puget Sound,West,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,98387.0
4401191.0,Washington,,National questionnaire,Version 2,Telephone Survey,Complete,Telephone survey,2.01742219924927,Barack Obama,Christine Gregoire,No,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,,Strongly disapprove,No,Continue George W. Bush's policies,,,,,The economy,Poor,Very worried,No,Cares about people like me,Not a factor at all,,Before that,Only John McCain,,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Downscale,99205.0
4401834.0,Washington,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,2.01742219924927,John McCain,Dino Rossi,No,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",Postgraduate study,,,,,Neither of them,,Neither of them,,,,,,,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Very downscale,99207.0
4402438.0,Washington,,National questionnaire,Version 4,Telephone Survey,Complete,Telephone survey,2.01742219924927,John McCain,Christine Gregoire,No,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,,,Yes,,,,,,,,,,,,Other Christian,Before that,,"Yes, I do",,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,,,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,,,Yes,I am,Yes,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Downscale,99205.0
4401826.0,Washington,,National questionnaire,Version 3,Telephone Survey,Complete,Telephone survey,2.01742219924927,Other,Dino Rossi,No,Female,White,25-29,Independent,Moderate,"$30,000-$49,999",High school graduate,,,,,Neither of them,,Neither of them,,,,,,,,,,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,Yes,,,,Suburbs,Suburbs,5.0,East,West,Suburb,70s Suburbs,Urban Perimeter,Upscale,99206.0
4400623.0,Washington,,National questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,2.01742219924927,Other,Christine Gregoire,No,Male,White,30-39,Something else,Moderate,"$50,000-$74,999",College graduate,,,No,Omit,,,,Strongly disapprove,The economy,Poor,,No,Cares about people like me,Not a factor at all,,Omit,Both of them,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Omit,Omit,Omit,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",5.0,East,West,High Density Urban,Urban,Urban Core,Very downscale,99207.0
