ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSSD08,SENSD08,HSESD08,SDINIT11,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4466133.0,South Dakota,24.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,2.30089712142944,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,White,50-59,Democrat,,,College graduate,No,,,,Somewhat worried,Sometime in September,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,57435.0
4468432.0,South Dakota,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.941547036170959,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,30-39,Something else,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Suburbs,Suburbs,1.0,West,Midwest,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,57703.0
4468431.0,South Dakota,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.941547036170959,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,30-39,Something else,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Suburbs,Suburbs,1.0,West,Midwest,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,57703.0
4468324.0,South Dakota,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.912424743175507,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,Hispanic/Latino,40-44,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,Yes,Strongly approve,No,The economy,Very worried,Sometime in September,Approve,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Suburb,Urban,Urban Core,Upscale,57701.0
4465965.0,South Dakota,80.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.782300591468811,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,White,18-24,Democrat,Moderate,,Did not complete high school,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Southeast,Midwest,Low Density Rural,Rural,Rural,Upscale,57078.0
4468258.0,South Dakota,67.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.75323760509491,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Low Density Rural,Urban,Urban Core,Very upscale,57702.0
4468242.0,South Dakota,66.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.702641308307648,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,Other,18-24,Democrat,,,Some college or associate degree,No,,,,Somewhat worried,Before that,,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,,,,,Worried,Democrat,Non black Democrat,All other,All others,American Indian,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities 50,000-500,000","Cities over 50,000",1.0,West,Midwest,Suburb,Urban,Urban Core,Upscale,57701.0
4468231.0,South Dakota,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.375095665454865,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very upscale,57401.0
4465864.0,South Dakota,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.591559410095215,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,45-49,Democrat,Moderate,,College graduate,No,Strongly disapprove,Yes,Omit,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,57376.0
4468157.0,South Dakota,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.375095665454865,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,Black,18-24,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Health care,Very worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very upscale,57401.0
4465796.0,South Dakota,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.96496772766113,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,30-39,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,57435.0
4468082.0,South Dakota,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994173645973206,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,Other,18-24,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Health care,Not at all worried,Before that,Approve,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Independent/Something else,Non black non Democrat,All other,All others,American Indian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,West,Midwest,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,57703.0
4465696.0,South Dakota,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.79070925712585,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,75 or over,Democrat,Moderate,"Under $15,000",Some college or associate degree,No,Strongly approve,No,The economy,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Northeast,Midwest,Extremely Low Density Rural,Rural,Rural,Downscale,57435.0
4468016.0,South Dakota,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00431680679321,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Female,White,45-49,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4468510.0,South Dakota,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.867551386356354,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,White,45-49,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southeast,Midwest,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,57033.0
4468235.0,South Dakota,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06045186519623,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Southeast,Midwest,Extremely Low Density Rural,Rural,Rural,Upscale,57042.0
4468232.0,South Dakota,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.375095665454865,Barack Obama,Tim Johnson,Stephanie Herseth Sandlin,No,Male,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Northeast,Midwest,Low Density Rural,Rural,Rural,Very upscale,57401.0
