ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWV08,SENWV08,GOVWV08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,GOTV08,HILLPSPRT,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4453943.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.713555872440338,Barack Obama,Jay Rockefeller,Joe Manchin,Male,Black,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,"No, I was not contacted",Barack Obama,The economy,Poor,Very worried,Shares my values,Not a factor at all,Before that,"Yes, I do",Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4460905.0,West Virginia,23.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.952946603298187,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,,,Some college or associate degree,No,Omit,Yes,Omit,Hillary Clinton,Health care,Good,Not too worried,Can bring about needed change,Not a factor at all,Sometime in September,No one does,Omit,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Omit,Omit,Democrats for Clinton,,,,,Excellent/Good,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Monongahela River Valley,East,Town,Rural,Rural,Very downscale,26323.0
4453876.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840430974960327,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,40-44,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,No,Somewhat disapprove,Yes,"No, I was not contacted",Hillary Clinton,The war in Iraq,Not so good,Very worried,Can bring about needed change,The single most important factor,Just today,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4453873.0,West Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.817593157291412,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Earlier in October,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,"Member in household, but not voter",No,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,Charleston/Huntington Areas,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,25560.0
4453865.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31005167961121,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,"Yes, for Barack Obama",Barack Obama,The economy,Poor,Very worried,Shares my values,One of several important factors,Before that,"Yes, I do and someone else does",Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4453859.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05856168270111,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,75 or over,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,"Yes, for both Obama and McCain",Barack Obama,The economy,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,Earlier in October,"Yes, I do",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,I am,Yes,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4454571.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.916507065296173,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,"Yes, for both Obama and McCain",Barack Obama,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
4453856.0,West Virginia,83.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.736478865146637,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,50-59,Democrat,,"Under $15,000",High school graduate,No,Strongly disapprove,No,"Yes, for Barack Obama",Hillary Clinton,The economy,Poor,Very worried,Cares about people like me,Omit,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,All others,Rural,Small Cities/Rural,1.0,Ohio River,East,Extremely Low Density Rural,Rural,Rural,Very downscale,26348.0
4452194.0,West Virginia,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.65594589710236,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,25-29,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,No,"No, I was not contacted",Hillary Clinton,The war in Iraq,Poor,Very worried,Shares my values,Not a factor at all,Before that,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,All others,Rural,Small Cities/Rural,3.0,Southwest,East,Low Density Rural,Rural,Rural,Downscale,25601.0
4454918.0,West Virginia,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05856168270111,Barack Obama,Jay Rockefeller,Joe Manchin,Male,White,65-74,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Barack Obama,The economy,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,Before that,"Yes, I do",Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Ohio River,East,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,26041.0
4454423.0,West Virginia,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827080905437469,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,No,Strongly disapprove,No,"No, I was not contacted",Another candidate,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for another candidate,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Yes,All others,Suburbs,Suburbs,3.0,Charleston/Huntington Areas,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,25504.0
4452159.0,West Virginia,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.840430974960327,Barack Obama,Jay Rockefeller,Joe Manchin,Female,White,30-39,Democrat,Conservative,"Under $15,000",High school graduate,No,Strongly disapprove,Yes,"No, I was not contacted",Hillary Clinton,The economy,Poor,Somewhat worried,Cares about people like me,One of several important factors,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,Appalachian Highlands,East,Low Density Rural,Rural,Rural,Very downscale,26250.0
4454375.0,West Virginia,21.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.951367557048798,John McCain,Jay Rockefeller,Joe Manchin,Female,White,45-49,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,"Yes, for Barack Obama",Did not care who won,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain did not,Barack Obama did,Democrats who did not care who won,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,Ohio River,East,Suburb,Rural,Rural,Very upscale,26062.0
