ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMO08,GOVMO08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4468270.0,Missouri,6.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,25-29,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,Sometime last week,Only John McCain,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4413260.0,Missouri,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,The war in Iraq,Poor,,No,,Can bring about needed change,Not a factor at all,,Before that,Both of them,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4413086.0,Missouri,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.819173693656921,Barack Obama,Jay Nixon,Female,Black,18-24,Something else,Moderate,"Under $15,000",Some college or associate degree,No,,Yes,Continue George W. Bush's policies,,"No, I was not contacted",,The war in Iraq,Poor,,Yes,,Shares my values,Not a factor at all,,Before that,Only John McCain,,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Not so good/Poor,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4412954.0,Missouri,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,18-24,Something else,Moderate,"Under $15,000",High school graduate,No,,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,The economy,Not so good,,Yes,,Can bring about needed change,Not a factor at all,,Sometime in September,Neither of them,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4412638.0,Missouri,6.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17255413532257,Barack Obama,Jay Nixon,Female,Black,60-64,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,The economy,Poor,,No,,Can bring about needed change,Not a factor at all,,Before that,Only John McCain,,,Black female,Black women,Non white female,Non white,45-65,60+,45+,60+,50-64,18-64,Black 60+,Black 60+,Black 45-54,College graduate,More than High school graduate,Non white college degree,,,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4468681.0,Missouri,6.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,Other,25-29,Something else,,,College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,The economy,Not so good,Very worried,Yes,,Can bring about needed change,Not a factor at all,,Before that,Omit,,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,,,John McCain did not,Barack Obama did not,,,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4433354.0,Missouri,6.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.818020045757294,Barack Obama,Jay Nixon,Male,White,18-24,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,The economy,Not so good,,No,,Cares about people like me,Not a factor at all,,Earlier in October,Neither of them,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4469376.0,Missouri,6.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.814071476459503,Barack Obama,Jay Nixon,Female,White,45-49,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,Only Barack Obama,,Only Barack Obama,,,,,About right,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4469186.0,Missouri,6.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.910283029079437,Barack Obama,Jay Nixon,Male,Black,18-24,Independent,Moderate,"$30,000-$49,999",High school graduate,No,,,,Both of them,,Only Barack Obama,,,,,About right,,,,,,,,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,,Independent/Something else,Black non Democrat,Black Independents,All others,Black,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4469055.0,Missouri,6.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.814071476459503,Barack Obama,Jay Nixon,Female,White,30-39,Independent,Moderate,"Under $15,000",College graduate,No,,,,Neither of them,,Neither of them,,,,,Too liberal,,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4468572.0,Missouri,6.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,,"No, I was not contacted",,The economy,Poor,Very worried,No,,Can bring about needed change,Not a factor at all,,Before that,Neither of them,,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4434395.0,Missouri,6.0,National questionnaire,Version 3,Call 2,Complete,Election day exit poll,0.736145198345184,Barack Obama,Jay Nixon,Female,White,25-29,Democrat,Moderate,,High school graduate,No,,,,Both of them,,Omit,,,,,About right,,,,,,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,,,,,,,Omit,Omit,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,,,,,,,,,,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4468153.0,Missouri,6.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.819173693656921,Barack Obama,Jay Nixon,Female,Black,18-24,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,The economy,Not so good,,No,,Cares about people like me,Not a factor at all,,Before that,Only John McCain,,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,Not so good/Poor,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4414673.0,Missouri,6.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,0.905889093875885,Barack Obama,Jay Nixon,Female,Black,50-59,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,,,,Both of them,,Only Barack Obama,,,,,About right,,,,,,,,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
4433988.0,Missouri,6.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.05370831489563,Barack Obama,Jay Nixon,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,,"Yes, for Barack Obama",,The economy,Poor,Very worried,No,,Cares about people like me,Not a factor at all,,Sometime in September,Only John McCain,,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,,,,,Yes,All others,,,"Cities 50,000-500,000","Cities over 50,000",9.0,North and Southeast,Midwest,Suburb,Urban,Urban Core,Upscale,65201.0
