ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSME08,SENME08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,GUNOWNER,ISSUE08,NEC,NECWORRY,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4462092.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.926219761371613,Barack Obama,Tom Allen,Female,Hispanic/Latino,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Poor,Very worried,Shares my values,Not a factor at all,Catholic,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461600.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.995768368244171,Barack Obama,Tom Allen,Male,White,40-44,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4459296.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1635969877243,Barack Obama,Tom Allen,Male,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Energy policy,Poor,Somewhat worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4459446.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.881079018115997,Barack Obama,Susan Collins,Female,White,18-24,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Not so good,Somewhat worried,Can bring about needed change,One of several important factors,Something else,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,Yes,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461157.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.866051316261292,Barack Obama,Susan Collins,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The economy,Poor,Very worried,Can bring about needed change,Not a factor at all,Other Christian,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461007.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.93108195066452,Barack Obama,Susan Collins,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Poor,Very worried,Cares about people like me,One of several important factors,Catholic,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4459180.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.866051316261292,Barack Obama,Susan Collins,Female,White,45-49,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,Other Christian,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4460192.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.93108195066452,Barack Obama,Susan Collins,Male,White,50-59,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,Can bring about needed change,Not a factor at all,None,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461298.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.881079018115997,Barack Obama,Susan Collins,Female,White,18-24,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4458996.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.947238087654114,Barack Obama,Susan Collins,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,The economy,Not so good,Very worried,Can bring about needed change,Not a factor at all,None,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,None,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4460355.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09659218788147,John McCain,Susan Collins,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Not so good,Very worried,Shares my values,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4459731.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11562025547028,John McCain,Susan Collins,Male,White,25-29,Independent,Liberal,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Not so good,Not too worried,Shares my values,The single most important factor,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4459590.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.28141391277313,John McCain,Susan Collins,Male,White,75 or over,Republican,Liberal,"$50,000-$74,999",High school graduate,No,Strongly approve,Yes,Terrorism,Good,Very worried,Shares my values,Not a factor at all,Protestant,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461901.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02000164985657,John McCain,Susan Collins,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Not so good,Somewhat worried,Shares my values,Not a factor at all,Catholic,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
4461443.0,Maine,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09659218788147,John McCain,Susan Collins,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Poor,Very worried,Shares my values,Not a factor at all,Catholic,In the last three days,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Rural,Small Cities/Rural,1.0,Congressional District 1,East,Town,Rural,Rural,Very downscale
