ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIN08,GOVIN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4449151.0,Indiana,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.85861527919769,John McCain,Jill Long Thompson,Female,White,45-49,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only John McCain,"Yes, for both Obama and McCain",Neither of them,Strongly disapprove,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,In the last three days,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,2.0,Northwest,Midwest,Suburb,Rural,Rural,Upscale,46350.0
4449215.0,Indiana,52.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,2.00201773643494,Other,Mitch Daniels,Male,White,75 or over,Republican,Conservative,,Some college or associate degree,No,,Yes,,,,,,,,Very worried,,,Shares my values,,,Sometime last week,,,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,,,,,White Born-again/Evangelical Christians,,,Rural,Small Cities/Rural,2.0,Northwest,Midwest,Suburb,Rural,Rural,Upscale,46350.0
4450733.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636502981185913,Barack Obama,,Female,White,25-29,Democrat,Liberal,"$15,000-$29,999",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,None,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4450386.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35575771331787,Barack Obama,Andy Horning,Female,White,50-59,Republican,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,No,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Both of them,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Shares my values,Not a factor at all,None,Before that,Neither of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4449940.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.595933794975281,Barack Obama,Jill Long Thompson,Female,Black,50-59,Democrat,Moderate,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Cares about people like me,A minor factor,Other Christian,Before that,Only John McCain,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4451372.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636502981185913,Barack Obama,,Female,White,18-24,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Neither of them,"Yes, for both Obama and McCain",Neither of them,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Shares my values,The single most important factor,Other Christian,In the last three days,Neither of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4451371.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636502981185913,Barack Obama,,Female,White,18-24,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Neither of them,"Yes, for both Obama and McCain",Neither of them,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Shares my values,The single most important factor,Other Christian,In the last three days,Neither of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4451081.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.865569829940796,Barack Obama,Jill Long Thompson,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Both of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Other Christian,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4450281.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.879857957363129,John McCain,Mitch Daniels,Female,White,18-24,Republican,Conservative,,Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only John McCain,Somewhat disapprove,The war in Iraq,Not so good,Somewhat worried,No,Too liberal,Can bring about needed change,Not a factor at all,Other Christian,Before that,Neither of them,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,,,,,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4449643.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.26467347145081,John McCain,Mitch Daniels,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only John McCain,Somewhat approve,Health care,Good,Not too worried,No,Too liberal,Has the right experience,Not a factor at all,Other Christian,Sometime in September,Neither of them,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4449802.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.727250933647156,Barack Obama,Jill Long Thompson,Female,White,,Democrat,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Take the country in a different direction,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Just today,Both of them,Disapprove,Non black female,White women,White female,White female,,,,,,,,,,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Catholic,No,All others,All others,All others,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
4451010.0,Indiana,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.761630415916443,Barack Obama,Jill Long Thompson,Female,White,40-44,Democrat,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only John McCain,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,About right,Cares about people like me,One of several important factors,Catholic,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,White Born-again/Evangelical Christians,All others,All others,Suburbs,Suburbs,1.0,Northwest,Midwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,46373.0
