ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4428271.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09942257404327,Barack Obama,Female,White,75 or over,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,Energy policy,Very worried,Jewish,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4456262.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09644508361816,Barack Obama,Female,Hispanic/Latino,18-24,Something else,Liberal,"$15,000-$29,999",Some college or associate degree,Yes,Strongly disapprove,Energy policy,Very worried,Something else,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Other,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4428212.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09644508361816,Barack Obama,Female,White,18-24,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Health care,Somewhat worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427385.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01587843894958,Barack Obama,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,The economy,Very worried,Catholic,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4428123.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,Energy policy,Very worried,Catholic,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4404706.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09644508361816,Barack Obama,Female,White,18-24,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Just today,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4404671.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4404715.0,Connecticut,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.832946836948395,Barack Obama,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,The economy,Very worried,Catholic,Earlier in October,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4458254.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.41376030445099,John McCain,Female,White,50-59,Republican,,,College graduate,No,,,Very worried,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4458091.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41376030445099,John McCain,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,The economy,Very worried,Catholic,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4460247.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.72893226146698,John McCain,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4426763.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41376030445099,John McCain,Female,White,45-49,Independent,Moderate,"$200,000 or more",Some college or associate degree,No,Strongly disapprove,Health care,Very worried,Protestant,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4460009.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.30987727642059,John McCain,Male,White,50-59,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427223.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.72893226146698,John McCain,Male,White,60-64,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4459845.0,Connecticut,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41376030445099,John McCain,Female,White,45-49,Independent,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Catholic,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427151.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41376030445099,John McCain,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
4427073.0,Connecticut,31.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.86604940891266,John McCain,Female,White,75 or over,Republican,,,High school graduate,,,,Somewhat worried,,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,4.0,"Coast, Including NYC Suburbs",East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6831.0
