ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNY08,HOU08NY,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SPANISHQ,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4466682.0, New York,128.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.565771102905273,Barack Obama,The Democratic candidate,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Not a factor at all,,,One of several important factors,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,The economy,Omit,,,,Poor,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Sometime in September,,Both of them,,,,,,Disapprove,Non black female,White women,White female,White female,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,Suburbs,Suburbs,1.0,Long Island,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,11777.0
4466685.0, New York,117.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.18632090091705,John McCain,The Republican candidate,Male,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,,,Once a week,,,No,,,No,,Somewhat confident,,,,,Only Cindy McCain,Get better,No,,,Yes,,Another candidate,,,,,,,,Yes,,,,,,,,,,Protestant,English,,,,Before that,Generally going in the right direction,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,More than once a week/Once a week,Protestant/Attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Married men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Protestant/Other Christian,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,All others,Suburbs,Suburbs,21.0,Upstate Urban Areas,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,12302.0
4466706.0, New York,12.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.779763638973236,Barack Obama,The Democratic candidate,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,,Not a factor at all,,,Not a factor at all,No,Continue George W. Bush's policies,Only regular land-line phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,Health care,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,"Optimistic, but not excited",Cares about people like me,Not a factor at all,,,English,,,,Sometime in September,,Neither of them,,,,,,,Non black female,White women,White female,White female,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was not a factor,,,,No college degree,More than High school graduate,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,Yes,All others,,,,Suburbs,Suburbs,22.0,Upstate Urban Areas,East,Suburb,60s Suburbs,Urban Perimeter,Upscale,13760.0
4466716.0, New York,47.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.930320262908936,Barack Obama,The Democratic candidate,Male,Black,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,,A minor factor,,,The single most important factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"Yes, for Barack Obama",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,Scared,Poor,,No,,Excited,Can bring about needed change,One of several important factors,,,English,,,,Before that,,Both of them,,,,,,,Black male,Black men,Non white male,Non white,,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,Not Important,Was a factor,,,,Important,Was a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,John McCain did not,Barack Obama did,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,,,Disapprove,,,,,,Not so good/Poor,,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",11.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11238.0
4466729.0, New York,66.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.45330786705017,John McCain,The Republican candidate,Female,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,,Somewhat support,,,,,,Somewhat approve,,Somewhat favor,Only John McCain,About the same,Not at all worried,,,,,Government should do more to solve problems,,Not very worried,,,Both of them,No,,,,Only John McCain,,,,,,About right,,,,Stay about the same,,English,A minor factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Non black female,White women,White female,White female,,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,,,Support,,,Approve,,Favor,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Not worried,,,,,Not worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,,John McCain does,Barack Obama does not,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Stay about the same,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",8.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,10011.0
4466746.0, New York,17.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.852631092071533,Barack Obama,Other,Male,White,25-29,Something else,Liberal,"Under $15,000",College graduate,No,,,Never,,,No,,,No,,Somewhat confident,,,,,Both of them,Get worse,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Something else,English,,,,In the last three days,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black male,White men,White male,White male,Non-married men,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,Never,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Something else,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is,Sarah Palin is not,Something else,No,All others,All others,All others,All others,Rural,Small Cities/Rural,20.0,Rural Upstate Areas,East,Low Density Rural,Rural,Rural,Very downscale,13856.0
4466748.0, New York,17.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.852631092071533,Barack Obama,Other,Male,White,25-29,Something else,Liberal,"Under $15,000",College graduate,No,,,Never,,,No,,,No,,Somewhat confident,,,,,Both of them,Get worse,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Something else,English,,,,In the last three days,Seriously off on the wrong track,,No one does,No,Did not vote,Only Joe Biden,No,,Non black male,White men,White male,White male,Non-married men,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,,Never,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Something else,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is,Sarah Palin is not,Something else,No,All others,All others,All others,All others,Rural,Small Cities/Rural,20.0,Rural Upstate Areas,East,Low Density Rural,Rural,Rural,Very downscale,13856.0
4466759.0, New York,101.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.940683305263519,Barack Obama,The Democratic candidate,Male,White,30-39,Independent,Moderate,"$50,000-$74,999",Did not complete high school,No,Strongly disapprove,One of several important factors,,,Not a factor at all,No,Continue George W. Bush's policies,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,Hillary Clinton,,,,Health care,My candidate's position on the issues,,,,Not so good,Somewhat worried,No,,,Can bring about needed change,Not a factor at all,,,English,,,,Before that,,Neither of them,,,,,,Disapprove,Non black male,White men,White male,White male,,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Important,Was a factor,,,,Not Important,Was not a factor,,,,No college degree,High school graduate or less,White no college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,,,,Not so good/Poor,Worried,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,,,No,All others,,,,"Cities over 500,000","Cities over 50,000",14.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11370.0
4466763.0, New York,51.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02359688282013,John McCain,The Republican candidate,Male,White,50-59,Independent,Conservative,"$50,000-$74,999",College graduate,No,,Not a factor at all,,,A minor factor,Yes,Take the country in a different direction,Both regular land-line and cell phone service,,,,,,,,,,,"No, I was not contacted",,,,,,,,Strongly disapprove,The economy,My candidate's position on the issues,,,"Concerned, but not scared",Poor,,No,,Scared,Shares my values,Not a factor at all,,,English,,,,Sometime last week,,Both of them,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Not Important,Was not a factor,,,,Not Important,Was a factor,,,,College graduate,More than High school graduate,White college degree,,,,,,John McCain did not,Barack Obama did not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,,,,,,Not so good/Poor,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,,,No,White Born-again/Evangelical Christians,,,,"Cities 50,000-500,000","Cities over 50,000",28.0,Upstate Urban Areas,East,High Density Urban,Urban,Urban Core,Downscale,14609.0
4466790.0, New York,18.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.43598580360413,,The Republican candidate,Male,Black,40-44,Democrat,Moderate,"$150,000-$199,999",College graduate,No,Somewhat approve,The single most important factor,,,Not a factor at all,No,Omit,Both regular land-line and cell phone service,,,,,,,,,,,Omit,,,,,Omit,,,,Health care,My candidate's position on the issues,,,,Not so good,Very worried,No,,,Cares about people like me,The single most important factor,,,English,,,,Sometime last week,,Omit,,,,,,Approve,Black male,Black men,Non white male,Non white,,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,Important,Was a factor,,,,Not Important,Was not a factor,,,,College graduate,More than High school graduate,Non white college degree,,,,,,Omit,Omit,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,,,,Not so good/Poor,Worried,,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,,,,,,,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Omit,Omit,,,,,,,No,All others,,,,Suburbs,Suburbs,20.0,Lower Hudson Valley,East,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,12540.0
4466804.0, New York,89.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.83759480714798,Barack Obama,The Democratic candidate,Male,White,45-49,Independent,Moderate,"$75,000-$99,999",College graduate,No,,,,Somewhat oppose,,,,,,Somewhat disapprove,,Somewhat oppose,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,Yes,,,,Only Barack Obama,,,,,,About right,,,,Get somewhat better,,English,A minor factor,Go up no matter which candidate wins,Not too worried,,,,,,,,,,Non black male,White men,White male,White male,,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,,,Oppose,,,Disapprove,,Oppose,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,Get better,,Not important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Not worried,,,,,,,,,,,,No,,,,,Suburbs,Suburbs,22.0,Lower Hudson Valley,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,12586.0
4466805.0, New York,98.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.03180968761444,Barack Obama,The Democratic candidate,Male,Black,30-39,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,,,,Somewhat support,,,,,,Somewhat disapprove,,Strongly favor,Only Barack Obama,Worse today,Very worried,,,,,Government should do more to solve problems,,Very worried,,,Only Barack Obama,No,,,,Only Barack Obama,,,,,,About right,,,,Get much better,,English,The single most important factor,Go up no matter which candidate wins,Somewhat worried,,,,,,,,,,Black male,Black men,Non white male,Non white,,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,,,,,Support,,,Disapprove,,Favor,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Worried,,,,,Worried,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,,John McCain does not,Barack Obama does,,,,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,Get better,,Important,Factor,Go up if McCain is elected president,Go up if Obama is elected president,Worried,,,,,,,,,,,,No,,,,,"Cities over 500,000","Cities over 50,000",6.0,New York City,East,Extremely High Density Urban,Urban,Urban Core,Downscale,11436.0
