ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMI08,SENMI08,MIPROP2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,JOBSIT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4411244.0, Michigan,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.964264512062073,John McCain,Jack Hoogendyk,Yes,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Take the country in a different direction,Only John McCain,Worse today,Both of them,Strongly approve,The economy,Poor,Very worried,No,Has the right experience,One of several important factors,Catholic,Before that,Neither of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,No,No,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4410852.0, Michigan,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09367370605469,John McCain,Jack Hoogendyk,Yes,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,Worse today,Neither of them,Strongly disapprove,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,White Born-again/Evangelical Christians,All others,All others,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4456749.0, Michigan,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16593110561371,John McCain,Jack Hoogendyk,No,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Continue George W. Bush's policies,Only John McCain,Worse today,Only John McCain,Strongly approve,Energy policy,Not so good,Not too worried,No,Shares my values,One of several important factors,Protestant,Before that,Both of them,"Yes, someone else does",Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4434498.0, Michigan,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.16593110561371,John McCain,Jack Hoogendyk,No,Male,White,45-49,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Worse today,Both of them,Somewhat approve,The economy,Poor,Somewhat worried,No,Shares my values,Not a factor at all,Protestant,Before that,Both of them,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4411862.0, Michigan,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.49613165855408,John McCain,Jack Hoogendyk,No,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Only Barack Obama,No one does,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4435796.0, Michigan,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.878866851329803,John McCain,Jack Hoogendyk,No,Female,,40-44,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Worse today,Both of them,Somewhat approve,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Something else,Before that,Both of them,"Yes, someone else does",Disapprove,,,,,30-44,30-59,18-44,30-44,40-49,18-64,,,,No college degree,More than High school graduate,,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,,,,,,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,"Member in household, but not voter",No,,,All others,All others,,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4458358.0, Michigan,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02797198295593,John McCain,Jack Hoogendyk,No,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Postgraduate study,No,Somewhat disapprove,No,Take the country in a different direction,Both of them,Worse today,Neither of them,Somewhat approve,Energy policy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4435566.0, Michigan,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02797198295593,John McCain,Jack Hoogendyk,No,Female,Hispanic/Latino,30-39,Independent,Conservative,"$50,000-$74,999",Postgraduate study,Yes,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Worse today,Both of them,Somewhat approve,Energy policy,Poor,Somewhat worried,No,Has the right experience,Not a factor at all,Protestant,Earlier in October,Both of them,No one does,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4456617.0, Michigan,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02797198295593,John McCain,Jack Hoogendyk,No,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Somewhat approve,Energy policy,Not so good,Very worried,No,Shares my values,Not a factor at all,Protestant,Earlier in October,Both of them,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4435405.0, Michigan,26.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46979379653931,John McCain,Jack Hoogendyk,No,Female,White,60-64,Independent,Conservative,"$30,000-$49,999",Did not complete high school,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,Worse today,Neither of them,Somewhat disapprove,The economy,Poor,Very worried,No,Has the right experience,One of several important factors,Protestant,Just today,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
4411018.0, Michigan,26.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.16593110561371,John McCain,Jack Hoogendyk,No,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Worse today,Only John McCain,Strongly approve,The war in Iraq,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Protestant,Earlier in October,Only Barack Obama,No one does,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,7.0,Southwest,Midwest,Low Density Rural,Rural,Rural,Very downscale,49262.0
