ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMA08,SENMA08,HOU08MA,MAQUES1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,AGEISS4,ATTEND,BAILOUT,BREAK08,BRNAGAIN,BUSHMCCAIN,CELLULAR,CHILD,CONGRESS4,COUNTACC,DRILL,EXPER08,FINSIT,FINWORR,FIRSTLDY08,FNEC,GAY,GOTV08,GOVTDO,GUNOWNER,HEALTHCARE,HILLPSPRT,HRCVMCCN,INTOUCH08,INVESTOR,IRAQWAR,ISSUE08,ISSVQUAL,JUDGMENT08,MARRIED,MCCAINWIN,NEC,NECWORRY,NEWVOTER,OBAMALIB,OBAMWIN,QLT08,RACEISS4,RACERELATIONS,RELIGN8,SUPREME,TAXGOUP,TERRWORR,TIME08,TRACK,UNFR08,UNION4,VETVOTER,VOTE2004,VPQUAL08,WORK,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,AGEISSA,AGEISSB,ATTEND2,ATTREL,BAILOUT2,BREAK08A,BREAK08B,CONGRESS,COUNT2,DRILL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,FINWORR2,FIRSTMCCAIN,FIRSTOBAMA,GOTVMCCAIN,GOTVOBAMA,HEALTHCARE2,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,JUDGEMCCAIN,JUDGEOBAMA,MARCHILD,MARPAR,MARRIEDMOM,NEC2,NECWORR2,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,RACERELATIONS3,REL5,SUPREMEA,SUPREMEB,TAXMCCAIN,TAXOBAMA,TERWORR2,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,VPQUALBIDEN,VPQUALPALIN,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4431231.0,Massachusetts,72.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.786040663719177,Barack Obama,John Kerry,The Democratic candidate,Yes,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,,,A few times a year,,,No,,,Yes,,Very confident,,,,,Both of them,Stay about the same,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Earlier in October,Seriously off on the wrong track,,"Yes, I do",No,John Kerry,Neither of them,Yes,,Non black female,White women,White female,White female,Married women,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Married with children,Married women with children,Married women with children,,,Moms - Women with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Joe Biden is not,Sarah Palin is not,Catholic,No,All others,All others,All others,Working women,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,1069.0
4431302.0,Massachusetts,62.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.80795431137085,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Michelle Obama,Get better,No,,,No,,Did not care who won,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Before that,Seriously off on the wrong track,,,No,John Kerry,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,More than High school graduate,White no college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats who did not care who won,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,4.0,North & South Shores and Cape Cod,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2738.0
4431370.0,Massachusetts,92.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.852158784866333,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,50-59,Independent,Moderate,"$50,000-$74,999",College graduate,No,,,A few times a year,,,No,,,Yes,,Very confident,,,,,Neither of them,Stay about the same,No,,,No,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Just today,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Joe Biden,Yes,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would not,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Married with children,Married men with children,All men,,,Dads - Men with children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4431544.0,Massachusetts,92.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.0788027048111,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",High school graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Cindy McCain,Stay about the same,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Sometime in September,Seriously off on the wrong track,,"Yes, I do and someone else does",No,George W. Bush,Both of them,No,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4431546.0,Massachusetts,92.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,1.0788027048111,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Republican candidate,Yes,Female,White,50-59,Independent,Conservative,"$100,000-$149,999",High school graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Cindy McCain,Stay about the same,No,,,No,,Barack Obama,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Sometime in September,Seriously off on the wrong track,,"Yes, I do and someone else does",No,George W. Bush,Both of them,No,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,No college degree,High school graduate or less,White no college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,10.0,East,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,2189.0
4431894.0,Massachusetts,54.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.594646275043488,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,50-59,Independent,Liberal,"$75,000-$99,999",College graduate,No,,,A few times a month,,,No,,,No,,Not very confident,,,,,Both of them,Stay about the same,No,,,Yes,,Hillary Clinton,,,,,,,,Yes,,,,,,,,,,Catholic,,,,Just today,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Joe Biden,No,,Non black female,White women,White female,White female,Married women,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Not confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married women no children,Women who are not married or have no children,,,Women without children,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Catholic,,,,,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4432067.0,Massachusetts,56.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.854135990142822,Barack Obama,John Kerry,The Democratic candidate,No,Female,White,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,A few times a year,,,No,,,No,,Somewhat confident,,,,,Only Michelle Obama,Get worse,No,,,No,,Barack Obama,,,,,,,,No,,,,,,,,,,Catholic,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black female,White women,White female,White female,Non-married women,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would not,Michelle Obama would,,,,Democrats for Obama,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Unmarried women no children,Women who are not married or have no children,,,Women without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
4432072.0,Massachusetts,54.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.594509720802307,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,No,Male,Asian,50-59,Independent,Moderate,"$100,000-$149,999",College graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Cindy McCain,Get better,No,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,None,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Non black male,All other races,Non white male,Non white,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Non-white,No,All others,All others,All others,All others,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4432073.0,Massachusetts,54.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.594509720802307,John McCain,Jeff Beatty' 9 'Other' 0 'Did not vote',The Democratic candidate,No,Male,Asian,50-59,Independent,Moderate,"$100,000-$149,999",College graduate,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Only Cindy McCain,Get better,No,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,None,,,,Before that,Seriously off on the wrong track,,No one does,No,George W. Bush,Only Sarah Palin,Yes,,Non black male,All other races,Non white male,Non white,Married men,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,Non white college degree,,,,Cindy McCain would,Michelle Obama would not,,,,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,,,,,,All others,Married men with no children,All men,,,Men without children,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is not,Sarah Palin is,Non-white,No,All others,All others,All others,All others,Suburbs,Suburbs,2.0,Other Large Industrial Cities,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,1056.0
4432206.0,Massachusetts,26.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.479426473379135,Barack Obama,,The Democratic candidate,No,Male,White,45-49,Democrat,Liberal,"$75,000-$99,999",College graduate,No,,,Never,,,No,,,No,,Somewhat confident,,,,,Omit,Get worse,Yes,,,No,,Another candidate,,,,,,,,Yes,,,,,,,,,,None,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,No,,Non black male,White men,White male,White male,Married men,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,,Never,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Omit,Omit,,,,Democrats for another candidate,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Married men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,None,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,None,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0
4432454.0,Massachusetts,26.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.615697026252747,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,,A few times a year,,,No,,,No,,Very confident,,,,,Both of them,Get worse,Yes,,,No,,Hillary Clinton,,,,,,,,No,,,,,,,,,,Jewish,,,,Before that,Seriously off on the wrong track,,No one does,No,John Kerry,Only Joe Biden,Yes,,Non black male,White men,White male,White male,Non-married men,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,A few times a month/A few times a year,All others,,,,,Confident,,College graduate,More than High school graduate,White college degree,,,,Cindy McCain would,Michelle Obama would,,,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Jewish,,,,,,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Joe Biden is,Sarah Palin is not,Jewish,No,All others,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,Boston Area,East,Extremely High Density Urban,Urban,Urban Core,Upscale,2139.0
4432843.0,Massachusetts,56.0,National questionnaire,Version 4,Call 2,Complete,Election day exit poll,0.958959996700287,Barack Obama,John Kerry,The Democratic candidate,No,Male,White,18-24,Democrat,Moderate,"$100,000-$149,999",College graduate,No,,,A few times a year,,,No,,,No,,Omit,,,,,Omit,Get worse,No,,,No,,Hillary Clinton,,,,,,,,No,,,,,,,,,,Catholic,,,,Earlier in October,Omit,,"Yes, I do",No,John Kerry,Only Joe Biden,Yes,,Non black male,White men,White male,White male,Non-married men,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,,A few times a month/A few times a year,Catholic/Do not attend weekly,,,,,Omit,,College graduate,More than High school graduate,White college degree,,,,Omit,Omit,,,,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,,,,All others,Unmmaried men with no children,All men,,,Men without children,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,,Catholic,,,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Joe Biden is,Sarah Palin is not,Catholic,No,All others,All others,All others,All others,Suburbs,Suburbs,6.0,Boston Area,East,Extremely High Density Urban,,High-Growth Suburban Perimeter,Very downscale,1901.0
