ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAR08,SENAR08,ARINIT1,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,IRAQWAR,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,IRAQWAR2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4464866.0,Arkansas,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.35654902458191,John McCain,Rebekah Kennedy,Yes,Male,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,Yes,Barack Obama,Strongly approve,The economy,Somewhat worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Approve,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4442096.0,Arkansas,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.79492819309235,John McCain,Rebekah Kennedy,Yes,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,Hillary Clinton,Strongly disapprove,Health care,Somewhat worried,Shares my values,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,South,Suburb,Urban,Urban Core,Upscale,72401.0
4466766.0,Arkansas,15.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.463909268379211,Other,,,Male,White,50-59,Democrat,,,Some college or associate degree,No,Somewhat disapprove,Yes,,,Energy policy,Very worried,Can bring about needed change,Omit,Sometime in September,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Sometime last week or earlier,Sometime in September,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4467577.0,Arkansas,15.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.12737131118774,Barack Obama,Mark Pryor,Did not vote,Male,White,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,Yes,,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4466904.0,Arkansas,15.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.03420841693878,Barack Obama,Mark Pryor,Did not vote,Male,White,50-59,Something else,,"$30,000-$49,999",High school graduate,,Somewhat disapprove,Yes,,,Health care,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4416400.0,Arkansas,15.0,National questionnaire,Version 3,Call 1,Complete,Election day exit poll,1.48345911502838,Barack Obama,Mark Pryor,Yes,Male,White,50-59,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,,,,,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,Yes,,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4465708.0,Arkansas,15.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23170030117035,Barack Obama,Mark Pryor,Yes,Female,White,50-59,Democrat,Moderate,,Some college or associate degree,No,,Yes,,Strongly disapprove,Health care,,Can bring about needed change,A minor factor,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,Disapprove,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4415485.0,Arkansas,15.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.48345911502838,Barack Obama,Mark Pryor,Yes,Male,White,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,,,Health care,Very worried,Shares my values,Not a factor at all,Earlier in October,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4415026.0,Arkansas,15.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.69324147701263,Barack Obama,Mark Pryor,Yes,Female,White,75 or over,Democrat,Conservative,"Under $15,000",High school graduate,No,,Yes,,Strongly disapprove,Health care,,Cares about people like me,The single most important factor,Before that,,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Disapprove,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4466186.0,Arkansas,15.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.23170030117035,Barack Obama,Mark Pryor,Yes,Female,White,45-49,Democrat,,"$50,000-$74,999",High school graduate,,Strongly disapprove,Yes,,,The war in Iraq,Very worried,Cares about people like me,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4416878.0,Arkansas,15.0,National questionnaire,Version 4,Call 1,Complete,Election day exit poll,1.23170030117035,Barack Obama,Mark Pryor,Yes,Female,White,50-59,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,,No,Barack Obama,,,,,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4465818.0,Arkansas,15.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44033539295197,Barack Obama,Mark Pryor,No,Female,White,60-64,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,,Yes,,Somewhat disapprove,The economy,,Can bring about needed change,Not a factor at all,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Disapprove,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4467169.0,Arkansas,15.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.2618864774704,Barack Obama,Mark Pryor,No,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,,Yes,,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4415618.0,Arkansas,15.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.04773092269897,Barack Obama,Mark Pryor,No,Female,White,40-44,Democrat,Liberal,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,,,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4466653.0,Arkansas,15.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.44033539295197,Barack Obama,Mark Pryor,No,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,,,The economy,Very worried,Can bring about needed change,Not a factor at all,Sometime in September,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
4466538.0,Arkansas,15.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.04773092269897,Barack Obama,Mark Pryor,No,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Yes,,,The economy,Somewhat worried,Can bring about needed change,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,East,South,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,72414.0
