ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSCO08,SENCO08,COAMD48,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4386751.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.09235429763794,John McCain,Other,Yes,Male,Hispanic/Latino,18-24,Republican,Moderate,,Did not complete high school,Yes,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"No, I was not contacted",Both of them,Strongly approve,The economy,Not so good,Somewhat worried,Yes,Too liberal,Shares my values,A minor factor,Before that,Both of them,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,,,,,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,West,West,Suburb,Urban,Urban Core,Upscale,80634.0
4387346.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,,,No,Female,White,60-64,Independent,Moderate,,Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,Omit,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,Health care,Poor,Not at all worried,No,About right,Cares about people like me,Not a factor at all,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,,,,,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Central,West,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,81007.0
4387214.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.400203764438629,John McCain,,Yes,Male,White,,Republican,Conservative,,Postgraduate study,,Somewhat approve,Yes,Take the country in a different direction,Only John McCain,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only John McCain,Strongly approve,Terrorism,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Before that,Neither of them,Approve,Non black male,White men,White male,White male,,,,,,,,,,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,,,,,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Central,West,Low Density Rural,80s Suburbs,Urban Perimeter,Downscale,81007.0
4387848.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.20567059516907,Barack Obama,Mark Udall,No,Male,White,45-49,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,About right,Cares about people like me,Not a factor at all,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Central,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81054.0
4387823.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.928814649581909,Barack Obama,Mark Udall,No,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Omit,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Cares about people like me,One of several important factors,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,Central,West,Suburb,Urban,Urban Core,Very downscale,81001.0
4387804.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.464407324790955,Barack Obama,Mark Udall,No,Female,White,65-74,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Sometime last week,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,5.0,Central,West,Extremely Low Density Rural,Rural,Rural,Downscale,81211.0
4387790.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Mark Udall,Did not vote,Female,Hispanic/Latino,65-74,Democrat,Moderate,"Under $15,000",High school graduate,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Omit,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Central,West,Low Density Rural,Urban,Urban Core,Downscale,81005.0
4387770.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.424916386604309,Barack Obama,Mark Udall,No,Female,White,60-64,Democrat,Liberal,"$150,000-$199,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Shares my values,The single most important factor,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,3.0,Central,West,Extremely Low Density Rural,Rural,Rural,Very upscale,81611.0
4387736.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.464407324790955,Barack Obama,Mark Udall,No,Female,White,65-74,Independent,Moderate,"Under $15,000",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Yes,All others,Rural,Small Cities/Rural,3.0,Central,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81055.0
4387733.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.0,Barack Obama,Mark Udall,,Female,White,75 or over,,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Omit,Omit,Omit,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,No,About right,Cares about people like me,A minor factor,Sometime last week,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Omit,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,,,,,White,White born again,Not important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Central,West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale,81069.0
4387728.0,Colorado,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.72601330280304,Barack Obama,Mark Udall,No,Female,Hispanic/Latino,75 or over,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,Yes,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Non black 60+,Latino 60+,Latino 65+,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Rural,Small Cities/Rural,3.0,Central,West,Extremely Low Density Rural,Rural,Rural,Very downscale,81125.0
