ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNC08,SENNC08,GOVNC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4390214.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.779827237129211,John McCain,Elizabeth Dole,Michael Munger,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Take the country in a different direction,Both of them,"No, I was not contacted",Only John McCain,Somewhat approve,Energy policy,Good,Not at all worried,No,Too liberal,Shares my values,A minor factor,Before that,,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Excellent/Good,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,7.0,East,South,Low Density Rural,Rural,Rural,Very downscale,28472.0
4390321.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,1.88812017440796,John McCain,Elizabeth Dole,Michael Munger,Male,White,25-29,Something else,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat approve,Health care,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,7.0,East,South,Low Density Rural,80s Suburbs,Urban Perimeter,Very downscale,28451.0
4390237.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.0,John McCain,Elizabeth Dole,Other,Female,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Both of them,Strongly disapprove,The war in Iraq,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",8.0,East,South,Suburb,Urban,Urban Core,Upscale,28314.0
4401046.0, North Carolina,4.0,National questionnaire,Version 2,,Complete,Telephone survey,1.42589807510376,Other,Elizabeth Dole,Pat McCrory,Female,White,65-74,Independent,Conservative,"$50,000-$74,999",College graduate,,Somewhat disapprove,Yes,Take the country in a different direction,,Omit,,,The economy,Poor,Not too worried,No,,Shares my values,Not a factor at all,Before that,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,,,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,East,South,Low Density Rural,Rural,Rural,Downscale,27892.0
4390759.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.167444914579391,,Christopher Cole,Pat McCrory,Male,White,60-64,Something else,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Both of them,Somewhat disapprove,Health care,Not so good,Not too worried,No,Too liberal,Has the right experience,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Upscale,27330.0
4390601.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.0763727575540543,Barack Obama,Christopher Cole,Bev Perdue,Female,White,40-44,Something else,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,All others,Rural,Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Very downscale,28339.0
4390540.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,3.79597210884094,Barack Obama,Christopher Cole,Bev Perdue,Female,Black,25-29,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Not too worried,No,About right,Cares about people like me,Not a factor at all,Before that,,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,,No,All others,Rural,Small Cities/Rural,3.0,East,South,Low Density Rural,Rural,Rural,Downscale,28532.0
4390290.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,2.84697890281677,Barack Obama,Christopher Cole,Bev Perdue,Female,Black,25-29,Independent,Conservative,"Under $15,000",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Sometime in September,,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,East,South,Low Density Rural,Rural,Rural,Downscale,28334.0
4390259.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,2.67740941047668,Barack Obama,Christopher Cole,Bev Perdue,Male,Black,25-29,Something else,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Neither of them,"Yes, for both Obama and McCain",Both of them,Strongly disapprove,Energy policy,Poor,Somewhat worried,No,About right,Shares my values,One of several important factors,Sometime in September,,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,East,South,Suburb,Urban,Urban Core,Upscale,28314.0
4451552.0, North Carolina,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.489495933055878,Barack Obama,Christopher Cole,Michael Munger,Female,White,65-74,Something else,Conservative,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Neither of them,Omit,Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Earlier in October,Only Barack Obama,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does not,Omit,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did,No,All others,,,7.0,East,South,Low Density Rural,Rural,Rural,Very downscale,28320.0
4390337.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,0.261049151420593,John McCain,Christopher Cole,Pat McCrory,Male,White,50-59,Something else,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"No, I was not contacted",Neither of them,Strongly approve,Terrorism,Not so good,Not too worried,No,Too liberal,Shares my values,Not a factor at all,Earlier in October,Neither of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did not,Barack Obama did not,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,7.0,East,South,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,28461.0
4390275.0, North Carolina,4.0,State questionnaire,Version 1,,Complete,Telephone survey,4.74854707717896,John McCain,Christopher Cole,Pat McCrory,Male,White,18-24,Something else,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Take the country in a different direction,Only John McCain,"Yes, for John McCain",Only John McCain,Somewhat disapprove,Health care,Poor,Omit,No,Too liberal,Can bring about needed change,Not a factor at all,Omit,,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Omit,Omit,Omit,,,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",3.0,East,South,Suburb,Urban,Urban Core,Downscale,28540.0
