ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSFL08,FLAMD2,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,CUBAN3,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4411089.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.576042950153351,Barack Obama,No,Female,Black,25-29,Something else,Moderate,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Neither of them,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,English,Earlier in October,Both of them,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4456439.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.560282230377197,Barack Obama,No,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Both of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,English,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4410914.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.589288532733917,Barack Obama,No,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,English,Just today,Neither of them,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4434915.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.589288532733917,Barack Obama,No,Male,White,18-24,Independent,Liberal,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4434782.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.576627314090729,Barack Obama,No,Male,White,30-39,Democrat,Liberal,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,None,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,None,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4434638.0,Florida,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.576627314090729,Barack Obama,No,Male,White,30-39,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly approve,The economy,Poor,Not too worried,No,About right,Can bring about needed change,Not a factor at all,None,English,Earlier in October,Both of them,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4410314.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.59284782409668,Barack Obama,No,Male,Hispanic/Latino,30-39,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,Cuban,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only John McCain,Strongly disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,One of several important factors,Protestant,Spanish,Before that,Only John McCain,Disapprove,Non black male,Latino men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4408611.0,Florida,20.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Neither of them,"No, I was not contacted",Neither of them,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Can bring about needed change,Not a factor at all,Protestant,English,In the last three days,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457952.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.576627314090729,Barack Obama,No,Male,White,45-49,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,No,Take the country in a different direction,Only Barack Obama,"Yes, for Barack Obama",Both of them,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Cares about people like me,One of several important factors,Jewish,English,In the last three days,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Jewish,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,Jewish,Yes,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457743.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,None,English,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,None,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
4457561.0,Florida,20.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548244178295136,Barack Obama,No,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,Suburbs,Suburbs,20.0,Miami/Gold Coast,South,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
