ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKS08,SENKS08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4464587.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896713614463806,Barack Obama,Pat Roberts,Female,White,50-59,Republican,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,In the last three days,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464644.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.785710275173187,John McCain,Jim Slattery,Male,White,50-59,Democrat,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464528.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,40-44,Republican,Moderate,"$75,000-$99,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464469.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Energy policy,Somewhat worried,Earlier in October,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464347.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.960309624671936,John McCain,Pat Roberts,Male,White,25-29,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464300.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,Health care,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464240.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01286637783051,John McCain,Pat Roberts,Female,White,65-74,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Yes,Terrorism,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464189.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464132.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.799156129360199,John McCain,Pat Roberts,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No,Energy policy,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464408.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",,No,Somewhat approve,Yes,Energy policy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464077.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.851470589637756,John McCain,Pat Roberts,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Energy policy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4463962.0,Kansas,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.7704371213913,Other,Pat Roberts,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,3.0,Kansas City suburbs/Southeast,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,66061.0
4464190.0,Kansas,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994368016719818,,Jim Slattery,Male,White,65-74,Democrat,Liberal,"$30,000-$49,999",High school graduate,,Strongly disapprove,Yes,The war in Iraq,Very worried,Omit,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Omit,Omit,Omit,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,66067.0
4464788.0,Kansas,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.888789415359497,Barack Obama,Jim Slattery,Female,White,18-24,Independent,,,Did not complete high school,No,Somewhat disapprove,,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,All others,Rural,Small Cities/Rural,4.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,66067.0
4464712.0,Kansas,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.839644134044647,Barack Obama,Jim Slattery,Male,White,50-59,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,66067.0
4464635.0,Kansas,9.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.946971416473389,Barack Obama,Jim Slattery,Male,White,25-29,Democrat,,,Some college or associate degree,No,,,,Somewhat worried,Sometime in September,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Rural,Small Cities/Rural,4.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,66067.0
4464628.0,Kansas,9.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.788056313991547,Barack Obama,Jim Slattery,Female,White,40-44,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,4.0,Kansas City suburbs/Southeast,Midwest,Low Density Rural,Rural,Rural,Downscale,66067.0
