ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSPA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4460134.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859475016593933,Barack Obama,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Shares my values,Not a factor at all,Catholic,Before that,"Yes, someone else does",Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Non-white,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4459975.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.752549409866333,Barack Obama,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,"Yes, for both Obama and McCain",Barack Obama,Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Very worried,No,About right,Shares my values,A minor factor,Something else,Before that,No one does,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Something else,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4459787.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.834855318069458,Barack Obama,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,No,Strongly disapprove,Take the country in a different direction,Only Barack Obama,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Catholic,Before that,No one does,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4459594.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.752549409866333,Barack Obama,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"Yes, for Barack Obama",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Protestant,Before that,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4459408.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.774741947650909,Barack Obama,Female,White,25-29,Democrat,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Somewhat worried,No,About right,Can bring about needed change,Not a factor at all,None,Before that,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,None,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4458379.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.774741947650909,Barack Obama,Female,White,25-29,Independent,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Barack Obama,Only Barack Obama,Somewhat disapprove,Health care,Not so good,Very worried,No,About right,Cares about people like me,Not a factor at all,None,Sometime in September,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,None,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,"Member in household, but not voter",No,None,Yes,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4461127.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985121846199036,John McCain,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,Yes,Too liberal,Shares my values,Not a factor at all,Catholic,In the last three days,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,"Member in household, but not voter",No,Catholic,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4460964.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01417279243469,John McCain,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Take the country in a different direction,Both of them,"Yes, for both Obama and McCain",Barack Obama,Both of them,Somewhat approve,The economy,Not so good,Not too worried,Yes,About right,Has the right experience,Not a factor at all,Protestant,Earlier in October,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4457644.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15598559379578,John McCain,Male,Asian,18-24,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Take the country in a different direction,Both of them,"No, I was not contacted",Hillary Clinton,Both of them,Somewhat disapprove,Energy policy,Not so good,Very worried,Yes,Too liberal,Shares my values,Not a factor at all,Catholic,In the last three days,No one does,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,Not important,Not a factor,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,No,No,Non-white,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4460456.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985121846199036,John McCain,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,,Somewhat approve,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Did not care who won,Neither of them,Somewhat approve,Energy policy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Sometime in September,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4458173.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1228723526001,John McCain,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Did not care who won,Neither of them,Somewhat approve,The economy,Not so good,Somewhat worried,No,Too liberal,Shares my values,Not a factor at all,Protestant,Earlier in October,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4457995.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985121846199036,John McCain,Female,White,45-49,Republican,Moderate,"$200,000 or more",College graduate,No,Somewhat approve,Take the country in a different direction,Only John McCain,"Yes, for both Obama and McCain",Did not care who won,Only John McCain,Strongly approve,The economy,Poor,Very worried,No,Too liberal,Has the right experience,Not a factor at all,Protestant,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did,Barack Obama did,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
4457844.0,Pennsylvania,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15598559379578,John McCain,Male,White,25-29,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,Take the country in a different direction,Both of them,"No, I was not contacted",Did not care who won,Only John McCain,Somewhat approve,The economy,Poor,Very worried,No,Too liberal,Shares my values,Not a factor at all,Other Christian,Before that,"Yes, someone else does",Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,"Member in household, but not voter",No,Protestant/Other Christian,Yes,Suburbs,Suburbs,5.0,Central and Northern Tier,East,Town,70s Suburbs,Urban Perimeter,Very upscale,16803.0
