ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSTN08,SENTN08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4460237.0,Tennessee,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.491020500659943,John McCain,Lamar Alexander,Female,Black,45-49,,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Barack Obama,The economy,Not so good,Not too worried,No,Shares my values,Not a factor at all,In the last three days,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Omit,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Not worried,,,,,Black,All others,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",5.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37076.0
4460250.0,Tennessee,82.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.64547061920166,John McCain,Lamar Alexander,Female,White,65-74,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Omit,The economy,Not so good,Very worried,No,Omit,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,High school graduate or less,White no college degree,Omit,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37075.0
4460297.0,Tennessee,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.345665276050568,Barack Obama,Robert Tuke,Female,Black,25-29,Democrat,Liberal,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,Barack Obama,Health care,Poor,Very worried,No,Shares my values,A minor factor,Sometime in September,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,East,South,Suburb,Urban,Urban Core,Very upscale,37416.0
4460323.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.480511099100113,John McCain,Lamar Alexander,Male,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,,Strongly approve,No,Hillary Clinton,The war in Iraq,Not so good,Not at all worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,37938.0
4460330.0,Tennessee,86.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.400027364492416,John McCain,Lamar Alexander,Male,,45-49,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,Did not care who won,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Approve,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,No college degree,More than High school graduate,,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,,Not so good/Poor,Worried,Republican,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,Suburbs,Suburbs,8.0,Southwest,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,38058.0
4460375.0,Tennessee,82.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.544721007347107,John McCain,Lamar Alexander,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Did not care who won,The war in Iraq,Not so good,Very worried,No,Has the right experience,A minor factor,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37075.0
4460384.0,Tennessee,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.484722644090652,John McCain,Lamar Alexander,Female,Hispanic/Latino,30-39,Republican,Conservative,"$15,000-$29,999",High school graduate,Yes,Strongly approve,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Before that,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,37167.0
4460393.0,Tennessee,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.518075168132782,John McCain,Lamar Alexander,Female,White,18-24,Republican,Liberal,"Under $15,000",High school graduate,No,Somewhat disapprove,No,Did not care who won,The war in Iraq,Not so good,Somewhat worried,Yes,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities over 500,000","Cities over 50,000",5.0,Nashville area,South,Suburb,Urban,Urban Core,Very upscale,37076.0
4460410.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.511479437351227,Barack Obama,Lamar Alexander,Female,White,30-39,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Yes,Hillary Clinton,Health care,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,37938.0
4460447.0,Tennessee,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.328802317380905,Barack Obama,Robert Tuke,Female,Hispanic/Latino,40-44,Democrat,Moderate,"$30,000-$49,999",High school graduate,Yes,Strongly approve,Yes,Barack Obama,Health care,Good,Somewhat worried,Yes,Cares about people like me,One of several important factors,Sometime in September,Approve,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,High school graduate or less,Non white no college degree,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Excellent/Good,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,East,South,Suburb,Urban,Urban Core,Very upscale,37416.0
4460449.0,Tennessee,86.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.447349965572357,John McCain,Lamar Alexander,Female,White,30-39,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Hillary Clinton,The war in Iraq,Not so good,Somewhat worried,No,Has the right experience,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,8.0,Southwest,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,38058.0
4460505.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.396918445825577,John McCain,Other,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,Yes,Did not care who won,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,East,South,Suburb,80s Suburbs,Urban Perimeter,Upscale,37938.0
4460511.0,Tennessee,82.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.492801368236542,John McCain,Lamar Alexander,Female,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Another candidate,Terrorism,Poor,Very worried,No,Shares my values,A minor factor,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,6.0,Nashville area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,37075.0
4460523.0,Tennessee,73.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.285970628261566,John McCain,Did not vote,Male,White,25-29,Independent,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,Barack Obama,The economy,Not so good,Very worried,No,Has the right experience,A minor factor,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",9.0,Southwest,South,Suburb,Urban,Urban Core,Very upscale,38117.0
4460528.0,Tennessee,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.480511099100113,John McCain,Lamar Alexander,Male,White,30-39,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Somewhat approve,Yes,Another candidate,Terrorism,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,East,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale,37764.0
