ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSLA08,SENLA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,HURRICANE,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,HURRICANE2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4437729.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05345153808594,Barack Obama,Mary L. Landrieu,Male,Black,30-39,Independent,Moderate,"$15,000-$29,999",Postgraduate study,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Has the right experience,One of several important factors,None,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Important,Factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4437606.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.892371475696564,Barack Obama,Mary L. Landrieu,Female,Black,30-39,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,Yes,Has the right experience,Not a factor at all,None,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4408424.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892371475696564,Barack Obama,Mary L. Landrieu,Female,Black,40-44,Democrat,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,No severe hardship,The economy,Very worried,No,Cares about people like me,A minor factor,Other Christian,Earlier in October,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4437275.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19334387779236,Barack Obama,Mary L. Landrieu,Female,Black,65-74,Democrat,Conservative,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,Yes,No severe hardship,The economy,Not too worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4408319.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19334387779236,Barack Obama,Mary L. Landrieu,Female,Black,65-74,Democrat,Liberal,"Under $15,000",Did not complete high school,No,Strongly disapprove,Yes,No severe hardship,Omit,Not too worried,No,Cares about people like me,Not a factor at all,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4408199.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05345153808594,Barack Obama,Mary L. Landrieu,Male,Black,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,,Strongly disapprove,,A severe hardship and you have not recovered,Energy policy,Not at all worried,No,Can bring about needed change,A minor factor,Other Christian,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,A severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,Non-white,No,All others,All others,,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4408062.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892371475696564,Barack Obama,Mary L. Landrieu,Female,Black,50-59,Democrat,Liberal,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Black female,Black women,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4407961.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19334387779236,Barack Obama,Mary L. Landrieu,Female,Black,75 or over,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,65+,60+,45+,60+,65+,65+,Black 60+,Black 60+,Black 65+,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4439329.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.892371475696564,Barack Obama,Mary L. Landrieu,Female,Black,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,No severe hardship,The economy,Very worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4437094.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06579232215881,Barack Obama,Mary L. Landrieu,Male,Black,18-24,Democrat,Conservative,"Under $15,000",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Not too worried,Yes,Cares about people like me,One of several important factors,Protestant,Before that,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4407845.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90282529592514,Barack Obama,Mary L. Landrieu,Female,Black,25-29,Independent,Moderate,"$15,000-$29,999",College graduate,No,Strongly disapprove,Yes,No severe hardship,Omit,Not too worried,No,Shares my values,Not a factor at all,Other Christian,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No severe hardship,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4436969.0, Louisiana,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.892371475696564,Barack Obama,Mary L. Landrieu,Female,Black,30-39,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,No severe hardship,The economy,Somewhat worried,No,Can bring about needed change,Not a factor at all,Something else,Before that,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
4407745.0, Louisiana,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05345153808594,Barack Obama,Mary L. Landrieu,Male,Black,40-44,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,No severe hardship,The war in Iraq,Somewhat worried,No,Cares about people like me,The single most important factor,Other Christian,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No severe hardship,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",4.0,Protestant North,South,Suburb,Urban,Urban Core,Very upscale,71119.0
