ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4470254.0,Wisconsin,35.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.932932317256927,John McCain,Female,White,45-49,Republican,Moderate,"$100,000-$149,999",College graduate,No,,No,Take the country in a different direction,,"Yes, for Barack Obama",,Somewhat approve,The economy,Not so good,,No,Shares my values,One of several important factors,,Before that,Both of them,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Approve,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,Midwest,Suburb,Urban,Urban Core,Downscale,54601.0
4465811.0,Wisconsin,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.936605334281921,Other,Female,White,40-44,,Moderate,"$100,000-$149,999",Some college or associate degree,No,,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,Strongly disapprove,The economy,Poor,,No,Has the right experience,Not a factor at all,,Just today,Both of them,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,,,,,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,No,All others,,,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
4466906.0,Wisconsin,66.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.13163912296295,Barack Obama,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,,,,Only John McCain,,Only Barack Obama,,,,,,,,,,,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,,,,No,,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4467725.0,Wisconsin,66.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.06255090236664,Barack Obama,Female,White,25-29,Republican,Liberal,"Under $15,000",Did not complete high school,No,Somewhat disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Not so good,Very worried,No,Cares about people like me,Not a factor at all,,In the last three days,Both of them,,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,Yes,All others,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4466059.0,Wisconsin,98.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.06198334693909,Barack Obama,Male,White,30-39,Independent,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,,In the last three days,Neither of them,,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did not,,,,,No,All others,,,Suburbs,Suburbs,6.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0
4465906.0,Wisconsin,98.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.06198334693909,Barack Obama,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,No,Continue George W. Bush's policies,,"Yes, for both Obama and McCain",,,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,,Sometime last week,Both of them,,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,No,All others,,,Suburbs,Suburbs,6.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0
4465763.0,Wisconsin,98.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997147679328918,Barack Obama,Female,White,50-59,Republican,Moderate,"$75,000-$99,999",High school graduate,No,,No,Take the country in a different direction,,"Yes, for both Obama and McCain",,Somewhat disapprove,The economy,Not so good,,,Can bring about needed change,Not a factor at all,,Just today,Both of them,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,No,All others,,,Suburbs,Suburbs,6.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0
4465456.0,Wisconsin,30.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.921603262424469,Barack Obama,Female,White,30-39,Democrat,Liberal,"$75,000-$99,999",Postgraduate study,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Somewhat disapprove,The economy,Not so good,,No,Can bring about needed change,Not a factor at all,,Sometime in September,Both of them,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,,,,,No,All others,,,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
4466169.0,Wisconsin,66.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.945569932460785,Barack Obama,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",College graduate,No,,No,,,,,,,,,,,,Catholic,Before that,,No one does,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Catholic,Sometime last week or earlier,Before that,In the last month or before that,,,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4467109.0,Wisconsin,30.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.921603262424469,Barack Obama,Female,White,40-44,Independent,Moderate,,Some college or associate degree,No,,No,,,,,,,,,,,,Something else,Earlier in October,,No one does,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,Something else,Sometime last week or earlier,Earlier in October,In the last month or before that,,,No,No,No,Something else,,All others,All others,All others,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
4467155.0,Wisconsin,66.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.31085193157196,John McCain,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,,,,Only John McCain,,Only John McCain,,,,,,,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is,Barack Obama is not,,,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,,,,,,,,,No,,,,Suburbs,Suburbs,5.0,Milwaukee Vicinity,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,53074.0
4467141.0,Wisconsin,98.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,1.24803411960602,John McCain,Male,White,50-59,Republican,Liberal,"$50,000-$74,999",High school graduate,No,,No,,,,,,,,,,,,Catholic,Earlier in October,,"Yes, I do",,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,,,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,,,Yes,I am,Yes,Catholic,No,All others,All others,All others,Suburbs,Suburbs,6.0,Northeast,Midwest,Suburb,60s Suburbs,Urban Perimeter,Upscale,54952.0
4467128.0,Wisconsin,62.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.06389784812927,John McCain,Male,White,30-39,Republican,Conservative,"$15,000-$29,999",High school graduate,No,Strongly approve,Yes,Take the country in a different direction,,"Yes, for Barack Obama",,,Terrorism,Poor,Somewhat worried,No,Cares about people like me,Not a factor at all,,Before that,Neither of them,,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,,,,,Yes,White Born-again/Evangelical Christians,,,"Cities 50,000-500,000","Cities over 50,000",8.0,Northeast,Midwest,High Density Urban,Urban,Urban Core,Upscale,54911.0
4467017.0,Wisconsin,50.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.61282527446747,John McCain,Female,Asian,25-29,Republican,Conservative,"Under $15,000",College graduate,No,Somewhat approve,No,Take the country in a different direction,,"No, I was not contacted",,,Health care,Not so good,Somewhat worried,Yes,Shares my values,Not a factor at all,,Just today,Both of them,,Approve,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,All other,Other,College graduate,More than High school graduate,Non white college degree,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,All others,Asian,All others,Not important,Not a factor,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,,,,,No,All others,,,"Cities over 500,000","Cities over 50,000",4.0,Milwaukee,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,53210.0
4466955.0,Wisconsin,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.89815217256546,John McCain,Male,Black,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,,,,Only John McCain,,Neither of them,,,,,,,,,,,,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does not,,,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,John McCain is not,Barack Obama is not,,,,Republican,Black non Democrat,All Republicans,All others,Black,,,,,,,,,,,,,,No,,,,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
4466846.0,Wisconsin,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.26438248157501,John McCain,Male,Hispanic/Latino,18-24,Republican,Moderate,"$75,000-$99,999",Some college or associate degree,Yes,,,,Only John McCain,,Only John McCain,,,,,,,,,,,,,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does not,,,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is,Barack Obama is not,,,,Republican,Non black non Democrat,All Republicans,All others,White,,,,,,,,,,,,,,No,,,,Suburbs,Suburbs,1.0,South,Midwest,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,53158.0
