ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSWY08,SENWY08,SEN2WY08,HSEWY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4467239.0,Wyoming,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03651082515717,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82431.0
4457801.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11999356746674,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Sometime in September,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4471617.0,Wyoming,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.899303913116455,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,30-39,Independent,Conservative,"$15,000-$29,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82214.0
4471207.0,Wyoming,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.805014550685883,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,18-24,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Somewhat approve,Yes,The war in Iraq,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82214.0
4469306.0,Wyoming,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13522958755493,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,60-64,Independent,Conservative,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Just today,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,83001.0
4471056.0,Wyoming,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12298572063446,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,50-59,Independent,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,Yes,Health care,Somewhat worried,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82604.0
4463984.0,Wyoming,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.516295313835144,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Health care,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4463983.0,Wyoming,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.516295313835144,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat disapprove,Yes,Health care,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4468561.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.25117576122284,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4468461.0,Wyoming,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11999356746674,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,18-24,Republican,Conservative,"Under $15,000",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82601.0
4473028.0,Wyoming,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.47197139263153,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,50-59,Republican,,"$30,000-$49,999",High school graduate,,Strongly approve,No,The economy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82931.0
4473006.0,Wyoming,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27712094783783,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82931.0
4472912.0,Wyoming,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31763958930969,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,No,Omit,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Downscale,82931.0
4463439.0,Wyoming,47.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.516295313835144,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,45-49,Independent,,"$50,000-$74,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,1.0,North,West,Extremely Low Density Rural,Rural,Rural,Very upscale,82839.0
4458766.0,Wyoming,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11999356746674,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Male,White,18-24,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,Yes,Energy policy,Somewhat worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,South,West,Extremely Low Density Rural,Urban,Urban Core,Very upscale,82009.0
4468007.0,Wyoming,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08555281162262,John McCain,Mike Enzi,John Barrasso,Gary Trauner,Female,White,40-44,Republican,Liberal,"$200,000 or more",Some college or associate degree,No,Strongly approve,Yes,Health care,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,1.0,South,West,Extremely Low Density Rural,Rural,Rural,Very downscale,82072.0
