ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNM08,SENNM08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,IMMDEPORT,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,SPANISHQ,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4466981.0, New Mexico,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.527485966682434,Barack Obama,Tom Udall,Male,Asian,45-49,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,One of several important factors,None,English,Just today,Only John McCain,Disapprove,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,Asian,All others,Important,Factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
4471832.0, New Mexico,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.544601857662201,Barack Obama,Tom Udall,Female,Other,50-59,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Not too worried,No,Can bring about needed change,One of several important factors,Something else,English,Before that,Only John McCain,Disapprove,Non black female,All other races,Non white female,Non white,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Democrat,Non black Democrat,All other,All others,Other,All others,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,2.0,Albuquerque Area,West,Extremely Low Density Rural,Rural,Rural,Very downscale,87006.0
4466963.0, New Mexico,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.831183552742004,Barack Obama,Tom Udall,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$50,000-$74,999",High school graduate,Yes,Somewhat disapprove,No,Continue George W. Bush's policies,Neither of them,Offered a chance to apply for legal status,Hillary Clinton,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,Shares my values,Not a factor at all,Catholic,English,Sometime in September,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South/East,West,Extremely Low Density Rural,Rural,Rural,Downscale,88240.0
4466952.0, New Mexico,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.424604833126068,Barack Obama,Tom Udall,Female,Hispanic/Latino,45-49,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,,Continue George W. Bush's policies,Only Barack Obama,Deported to the country they came from,Barack Obama,Only Barack Obama,Somewhat disapprove,Health care,Not so good,Very worried,No,Can bring about needed change,One of several important factors,,English,Before that,Only John McCain,Disapprove,Non black female,Latino women,Non white female,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,Latino 45-59,Latino 45-54,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,,"Cities 50,000-500,000","Cities over 50,000",1.0,Albuquerque Area,West,Suburb,Urban,Urban Core,Very upscale,87111.0
4466889.0, New Mexico,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946526706218719,Barack Obama,Tom Udall,Female,Other,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,Cares about people like me,One of several important factors,None,English,Earlier in October,Both of them,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Important,Factor,None,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,3.0,Northwest,West,Extremely Low Density Rural,Rural,Rural,Very downscale,87326.0
4466865.0, New Mexico,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.992586135864258,Barack Obama,Tom Udall,Male,Hispanic/Latino,18-24,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,Yes,Somewhat approve,Yes,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly approve,The economy,Poor,Somewhat worried,Yes,Cares about people like me,Not a factor at all,Other Christian,English,Sometime in September,Only John McCain,Approve,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does,Barack Obama does,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South/East,West,Extremely Low Density Rural,Rural,Rural,Downscale,88240.0
4466826.0, New Mexico,89.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.473755687475204,Barack Obama,Tom Udall,Male,White,18-24,Independent,Moderate,,Some college or associate degree,No,,No,,,,,,,,,Somewhat worried,,Has the right experience,,,English,Earlier in October,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,,,All others,,,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
4466660.0, New Mexico,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.396719187498093,Barack Obama,Tom Udall,Female,White,18-24,Something else,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Omit,No,Can bring about needed change,Omit,Something else,English,Before that,Omit,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Omit,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Omit,Omit,Something else,Sometime last week or earlier,Before that,In the last month or before that,Omit,Omit,Something else,Yes,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
4466571.0, New Mexico,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.473755687475204,Barack Obama,Tom Udall,Male,White,18-24,Independent,Moderate,"$150,000-$199,999",High school graduate,No,Strongly disapprove,No,Take the country in a different direction,Both of them,Offered a chance to apply for legal status,Barack Obama,Only Barack Obama,Somewhat disapprove,Energy policy,Not so good,Somewhat worried,Yes,Can bring about needed change,Not a factor at all,Catholic,English,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Catholic,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
4466415.0, New Mexico,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13032710552216,Barack Obama,Tom Udall,Male,Other,30-39,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,Yes,Continue George W. Bush's policies,Both of them,Offered a chance to apply for legal status,Did not care who won,Both of them,Somewhat approve,Energy policy,Good,Somewhat worried,No,Cares about people like me,Not a factor at all,Other Christian,English,Before that,Neither of them,Approve,Non black male,All other races,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Approve,Excellent/Good,Worried,Democrat,Non black Democrat,All other,All others,American Indian,All others,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,3.0,Northwest,West,Extremely Low Density Rural,Rural,Rural,Very downscale,87326.0
4466241.0, New Mexico,89.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.396719187498093,Barack Obama,Tom Udall,Female,Other,18-24,Independent,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,Offered a chance to apply for legal status,Barack Obama,Neither of them,Strongly disapprove,The war in Iraq,Not so good,Somewhat worried,Yes,Shares my values,Not a factor at all,None,English,Before that,Neither of them,Disapprove,Non black female,All other races,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is not,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,All other,All others,Other,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,Non-white,No,All others,All others,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Northwest,West,Suburb,Urban,Urban Core,Very upscale,87505.0
