ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSIA08,SENIA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,ETHANOL,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ETHANOL2,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4470791.0, Iowa,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.603952825069427,Barack Obama,Tom Harkin,Female,White,40-44,Democrat,Liberal,"$75,000-$99,999",Did not complete high school,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Strongly oppose,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,No,Cares about people like me,The single most important factor,Other Christian,Earlier in October,Both of them,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Oppose,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4470735.0, Iowa,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.78916323184967,Barack Obama,Tom Harkin,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Strongly support,"Yes, for Barack Obama",Only Barack Obama,Somewhat approve,The economy,Not so good,Very worried,No,Can bring about needed change,The single most important factor,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Support,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4446426.0, Iowa,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.78675901889801,Barack Obama,Tom Harkin,Male,White,25-29,Independent,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,Strongly support,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Poor,Somewhat worried,No,Shares my values,One of several important factors,Something else,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Important,Factor,Something else,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Something else,No,All others,All others,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4446320.0, Iowa,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.70134449005127,Barack Obama,Tom Harkin,Female,White,25-29,Something else,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Strongly support,"No, I was not contacted",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Other Christian,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4471797.0, Iowa,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.677506327629089,Barack Obama,Tom Harkin,Male,White,40-44,Independent,Conservative,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Strongly support,"No, I was not contacted",Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,Omit,Omit,Catholic,Earlier in October,Omit,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Support,College graduate,More than High school graduate,White college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Omit,Omit,Catholic,Sometime last week or earlier,Earlier in October,In the last month or before that,Omit,Omit,Catholic,No,All others,All others,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4471725.0, Iowa,13.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.885272920131683,Barack Obama,Tom Harkin,Male,White,60-64,Independent,Moderate,,High school graduate,No,,No,,,,,,,,,Very worried,,Cares about people like me,,,Before that,,,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,,,,Sometime last week or earlier,Before that,In the last month or before that,,,,,All others,,,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4421839.0, Iowa,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.603952825069427,Barack Obama,Tom Harkin,Female,White,50-59,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Strongly support,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,Health care,Poor,Very worried,No,Omit,Not a factor at all,Other Christian,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4421452.0, Iowa,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.677506327629089,Barack Obama,Tom Harkin,Male,White,50-59,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,Somewhat oppose,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Before that,Only John McCain,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4445633.0, Iowa,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603952825069427,Barack Obama,Tom Harkin,Female,Hispanic/Latino,30-39,Democrat,Conservative,"Under $15,000",High school graduate,Yes,Strongly disapprove,No,Continue George W. Bush's policies,Neither of them,Somewhat oppose,"No, I was not contacted",Only Barack Obama,Somewhat approve,The war in Iraq,Poor,Very worried,No,Cares about people like me,Not a factor at all,None,Before that,Both of them,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,Oppose,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does not,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Other,All others,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,Non-white,No,All others,All others,All others,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4445410.0, Iowa,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.603952825069427,Barack Obama,Tom Harkin,Female,White,50-59,Independent,Liberal,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,Somewhat support,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,Can bring about needed change,Not a factor at all,Protestant,Earlier in October,Only John McCain,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
4445314.0, Iowa,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.78916323184967,Barack Obama,Tom Harkin,Female,White,65-74,Democrat,Moderate,"$15,000-$29,999",Did not complete high school,No,Strongly disapprove,No,Continue George W. Bush's policies,Only Barack Obama,Somewhat support,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The war in Iraq,Poor,Somewhat worried,No,Can bring about needed change,The single most important factor,Protestant,Before that,Only John McCain,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Support,No college degree,High school graduate or less,White no college degree,John McCain does not,Barack Obama does,John McCain did,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Protestant/Other Christian,Yes,All others,All others,White Protestant non evangelical,Rural,Small Cities/Rural,1.0,East,Midwest,Extremely Low Density Rural,Rural,Rural,Very downscale,52326.0
