ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSRI08,SENRI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4469475.0,Rhode Island,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.772799909114838,Barack Obama,Jack Reed,Male,White,30-39,Democrat,Moderate,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,The war in Iraq,Very worried,Catholic,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Providence and Other Industrial Towns,East,High Density Urban,Urban,Urban Core,Downscale,2905.0
4464606.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.837266206741333,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,The economy,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4464556.0,Rhode Island,12.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.947848498821259,Barack Obama,Jack Reed,Female,White,40-44,Democrat,,,High school graduate,No,,,Very worried,,Just today,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2910.0
4464519.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4464476.0,Rhode Island,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.879442691802979,Barack Obama,Jack Reed,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Protestant,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,"Cities 50,000-500,000","Cities over 50,000",2.0,Warwick and Middle Class Suburbs,East,High Density Urban,Urban,Urban Core,Downscale,2920.0
4464413.0,Rhode Island,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.81555712223053,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Liberal,"$100,000-$149,999",College graduate,No,,,,,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,,,,,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4464732.0,Rhode Island,30.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.856639981269836,Barack Obama,Jack Reed,Male,White,30-39,Independent,Moderate,"$30,000-$49,999",College graduate,No,,,,,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,,,,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4464170.0,Rhode Island,30.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.81555712223053,Barack Obama,Jack Reed,Female,White,40-44,Independent,Moderate,"$100,000-$149,999",Some college or associate degree,No,Somewhat disapprove,The economy,Very worried,,Earlier in October,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Earlier in October,In the last month or before that,,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2882.0
4464146.0,Rhode Island,52.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.829380095005035,Barack Obama,Jack Reed,Female,White,30-39,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,2812.0
4466396.0,Rhode Island,5.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,40-44,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly disapprove,Health care,Somewhat worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,2863.0
4468727.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Democrat,Moderate,"$200,000 or more",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4468675.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,40-44,Independent,,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Health care,Very worried,Catholic,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,Yes,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4468927.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Independent,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Very worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4463966.0,Rhode Island,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,40-44,Democrat,Liberal,"$200,000 or more",College graduate,No,Somewhat approve,Health care,Somewhat worried,Jewish,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Jewish,Sometime last week or earlier,Before that,In the last month or before that,Jewish,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2895.0
4466575.0,Rhode Island,5.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.735737800598145,Barack Obama,Jack Reed,Female,White,30-39,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Strongly disapprove,The economy,Very worried,None,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Providence and Other Industrial Towns,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,2863.0
4468385.0,Rhode Island,33.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.802187323570251,Barack Obama,Jack Reed,Female,White,30-39,Independent,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,The economy,Very worried,Something else,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Something else,Sometime last week or earlier,Before that,In the last month or before that,Something else,No,Suburbs,Suburbs,2.0,Rural/Rest of State,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2852.0
4465967.0,Rhode Island,43.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.856639981269836,Barack Obama,Jack Reed,Male,White,40-44,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The economy,Very worried,Protestant,Just today,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rural/Rest of State,East,Suburb,Rural,Rural,Very upscale,2871.0
