ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSAL08,SENAL08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4438449.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01710057258606,John McCain,Jeff Sessions,Female,White,18-24,Independent,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat approve,No,Terrorism,Somewhat worried,Sometime last week,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438525.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.51968389749527,Barack Obama,Jeff Sessions,Male,White,40-44,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438583.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.51398432254791,John McCain,Jeff Sessions,Female,White,75 or over,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Energy policy,Very worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438658.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,No,Somewhat approve,Yes,Terrorism,Very worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438732.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03509414196014,John McCain,Jeff Sessions,Male,White,18-24,Independent,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438816.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03509414196014,John McCain,Jeff Sessions,Male,White,18-24,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,The economy,Not too worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438898.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.51398432254791,John McCain,Jeff Sessions,Female,White,65-74,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Strongly approve,Yes,Health care,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4438959.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439019.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,45-49,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439074.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Did not complete high school,No,Strongly approve,Yes,The economy,Not too worried,Sometime last week,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439168.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Somewhat approve,No,Energy policy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439226.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09191620349884,John McCain,Jeff Sessions,Female,White,50-59,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439275.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03509414196014,John McCain,Jeff Sessions,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4439276.0,Alabama,11.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03509414196014,John McCain,Jeff Sessions,Male,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4453356.0,Alabama,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03509414196014,John McCain,Jeff Sessions,Male,Other,18-24,Democrat,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Earlier in October,Disapprove,Non black male,All other races,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,All other,Other,No college degree,High school graduate or less,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,All other,All others,Other,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
4453425.0,Alabama,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1112334728241,John McCain,Jeff Sessions,Male,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Somewhat approve,Yes,Energy policy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,South,Low Density Rural,Rural,Rural,Very upscale,36330.0
