ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSID08,SENID08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4472594.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903525352478027,John McCain,Jim Risch,Female,White,18-24,Independent,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472543.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.903525352478027,John McCain,Jim Risch,Female,White,25-29,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472492.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994956851005554,John McCain,Jim Risch,Female,White,30-39,Republican,Moderate,"$100,000-$149,999",College graduate,No,Somewhat approve,No,The economy,Very worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472465.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994956851005554,John McCain,Jim Risch,Female,White,40-44,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Somewhat worried,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472320.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994956851005554,John McCain,Jim Risch,Female,White,40-44,Independent,Moderate,"$150,000-$199,999",Some college or associate degree,,Somewhat approve,Yes,The economy,Very worried,In the last three days,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472248.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.994956851005554,John McCain,Jim Risch,Female,White,45-49,,Moderate,"$100,000-$149,999",High school graduate,No,Somewhat disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472581.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06387364864349,John McCain,Jim Risch,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,No,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472503.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06387364864349,John McCain,Jim Risch,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Strongly approve,Yes,The economy,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472522.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06387364864349,John McCain,Jim Risch,Male,White,30-39,Republican,Conservative,"$75,000-$99,999",Postgraduate study,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472431.0, Idaho,36.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06387364864349,John McCain,Jim Risch,Male,White,40-44,Independent,Moderate,"$75,000-$99,999",College graduate,No,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Southwest,West,Suburb,Urban,Urban Core,Upscale,83686.0
4472967.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09825956821442,John McCain,,Male,Hispanic/Latino,60-64,Something else,Conservative,"$100,000-$149,999",College graduate,Yes,Somewhat approve,Yes,The economy,Very worried,Before that,Approve,Non black male,Latino men,Non white male,Non white,45-65,60+,45+,60+,50-64,18-64,Non black 60+,Latino 60+,Latino 45-54,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,White,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472842.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.476455241441727,Barack Obama,Did not vote,Male,Hispanic/Latino,18-24,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,Yes,Somewhat disapprove,Yes,Health care,Somewhat worried,Just today,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Hispanic/Latino,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472925.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.747662484645844,Barack Obama,Larry LaRocco,Male,Hispanic/Latino,18-24,Republican,Liberal,"$50,000-$74,999",Some college or associate degree,Yes,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Hispanic/Latino,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472794.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.7699875831604,Barack Obama,Larry LaRocco,Female,White,30-39,Something else,,,College graduate,No,,,,Somewhat worried,Before that,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472874.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.7699875831604,Barack Obama,Larry LaRocco,Female,Hispanic/Latino,30-39,Democrat,Liberal,"$15,000-$29,999",Postgraduate study,Yes,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472805.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.7699875831604,Barack Obama,Larry LaRocco,Female,White,50-59,Democrat,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,No,The war in Iraq,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
4472144.0, Idaho,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.795195639133453,Barack Obama,Larry LaRocco,Female,Black,18-24,Democrat,Liberal,"Under $15,000",Postgraduate study,No,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Southwest,West,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,83605.0
