ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOH08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,HILLPSPRT,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,RELIGN8,TIME08,UNFR08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4455565.0,Ohio,136.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.694645345211029,Barack Obama,Female,White,45-49,Democrat,Moderate,"$30,000-$49,999",Did not complete high school,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Barack Obama,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,No,About right,Can bring about needed change,Not a factor at all,Other Christian,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Protestant/Other Christian,Yes,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Suburbs,Suburbs,14.0,Northeast,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,44264.0
4457213.0,Ohio,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.950797200202942,Barack Obama,Male,White,45-49,Democrat,Moderate,"$150,000-$199,999",Some college or associate degree,No,Strongly disapprove,No,Omit,Only Barack Obama,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Jewish,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Jewish,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,Jewish,No,All others,All others,All others,Suburbs,Suburbs,14.0,Cuyahoga County,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,44139.0
4455560.0,Ohio,79.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.660660266876221,Barack Obama,Female,White,25-29,Democrat,Moderate,,College graduate,No,Omit,No,Omit,Both of them,Omit,Hillary Clinton,Only Barack Obama,Omit,The economy,Omit,Somewhat worried,,Omit,Can bring about needed change,Omit,,Just today,Omit,No one does,Omit,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,Omit,Omit,Democrats for Clinton,,,,,John McCain is not,Barack Obama is,Omit,Omit,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Omit,Omit,,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Omit,Omit,No,No,No,,,All others,All others,,Rural,Small Cities/Rural,18.0,Central,Midwest,Low Density Rural,Rural,Rural,Downscale,43019.0
4460411.0,Ohio,100.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.766191363334656,Barack Obama,Male,White,45-49,Independent,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,No,Take the country in a different direction,Only John McCain,"Yes, for Barack Obama",Hillary Clinton,Only John McCain,Somewhat approve,The economy,Not so good,Very worried,No,Too liberal,Shares my values,Not a factor at all,Catholic,Before that,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does not,John McCain did not,Barack Obama did,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is not,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,8.0,Southwest,Midwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale,45424.0
4455541.0,Ohio,90.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.73533695936203,Barack Obama,Male,White,50-59,Democrat,Conservative,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Barack Obama,Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Something else,Sometime in September,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Something else,Yes,All others,All others,All others,Suburbs,Suburbs,13.0,Northeast,Midwest,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
4455540.0,Ohio,55.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.656586647033691,Barack Obama,Female,White,50-59,Democrat,Moderate,"$75,000-$99,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Hillary Clinton,Only Barack Obama,Strongly disapprove,The war in Iraq,Not so good,Very worried,No,About right,Can bring about needed change,The single most important factor,Catholic,Before that,Only John McCain,"Yes, someone else does",Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,Yes,"Member in household, but not voter",No,Catholic,No,All others,All others,All others,Suburbs,Suburbs,12.0,Central,Midwest,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43054.0
4455523.0,Ohio,26.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.752615094184875,Barack Obama,Female,White,45-49,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Barack Obama,Both of them,Somewhat approve,Omit,Poor,Somewhat worried,No,About right,Cares about people like me,Not a factor at all,,Before that,Only John McCain,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is,Barack Obama is,Approve,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,,Yes,All others,All others,,Suburbs,Suburbs,10.0,Cuyahoga County,Midwest,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44070.0
4455518.0,Ohio,116.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.656903386116028,Barack Obama,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Barack Obama,Both of them,Strongly disapprove,The economy,Poor,Very worried,No,About right,Can bring about needed change,Not a factor at all,Protestant,Before that,Both of them,No one does,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,Democrats for Obama,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,No,No,Protestant/Other Christian,No,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,White Protestant evangelical,Rural,Small Cities/Rural,5.0,Northwest,Midwest,Low Density Rural,Rural,Rural,Downscale,45856.0
4455492.0,Ohio,39.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.734091639518738,Barack Obama,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,No,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Another candidate,Only Barack Obama,Somewhat approve,Terrorism,Not so good,Somewhat worried,No,About right,Cares about people like me,One of several important factors,None,Just today,Both of them,No one does,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Approve,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,7.0,Central,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,43107.0
4455487.0,Ohio,22.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,0.713996350765228,Barack Obama,Female,Black,18-24,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,,,,Only Barack Obama,,,Only Barack Obama,,,,,,About right,,,,,,,,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,,,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,,,,Democrat,Black Democrat,Black Democrats,All others,Black,,,,,,,,,,,,,,No,,,,"Cities 50,000-500,000","Cities over 50,000",11.0,Cuyahoga County,Midwest,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
4455448.0,Ohio,6.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.710825741291046,Barack Obama,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",Some college or associate degree,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,,Strongly disapprove,The economy,Poor,,No,,Can bring about needed change,One of several important factors,,Before that,Only John McCain,,,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,John McCain did not,Barack Obama did not,,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Disapprove,Not so good/Poor,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,,,,Yes,All others,,,Suburbs,Suburbs,6.0,Northeast,Midwest,Town,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,43947.0
4455383.0,Ohio,39.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.734091639518738,Barack Obama,Male,White,30-39,Democrat,Liberal,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for John McCain",Barack Obama,Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,Yes,About right,Cares about people like me,Not a factor at all,None,Before that,Only John McCain,No one does,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did not,Democrats for Obama,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,None,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,No,No,None,Yes,All others,All others,All others,Suburbs,Suburbs,7.0,Central,Midwest,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,43107.0
