ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSDC08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4457198.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02485692501068,Barack Obama,Male,Hispanic/Latino,18-24,Democrat,Liberal,"$75,000-$99,999",College graduate,Yes,Strongly disapprove,No,Energy policy,Very worried,Before that,Disapprove,Non black male,Latino men,Non white male,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457040.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02485692501068,Barack Obama,Male,White,25-29,Democrat,Liberal,"$100,000-$149,999",College graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4457614.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,25-29,Democrat,Liberal,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456893.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,Hispanic/Latino,18-24,Democrat,Liberal,"$15,000-$29,999",College graduate,Yes,Strongly disapprove,No,Health care,Somewhat worried,Before that,Disapprove,Non black female,Latino women,Non white female,Non white,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,Latino 18-29,Latino 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456733.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,25-29,Independent,Moderate,"$75,000-$99,999",College graduate,No,Strongly disapprove,No,Health care,Somewhat worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456394.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04050064086914,Barack Obama,Female,White,18-24,Democrat,Liberal,"$30,000-$49,999",Postgraduate study,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4456215.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06341922283173,Other,Female,Asian,30-39,Independent,Liberal,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Health care,Very worried,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Worried,Independent/Something else,Non black non Democrat,All other,All others,Asian,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4455881.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1889420747757,Barack Obama,Female,Black,25-29,Democrat,Liberal,"$50,000-$74,999",College graduate,No,Strongly disapprove,No,The economy,Very worried,Before that,Disapprove,Black female,Black women,Non white female,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4455960.0,District of Columbia,7.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.41158509254456,John McCain,Female,White,60-64,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,The economy,Very worried,Just today,Approve,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southwest,East,Extremely High Density Urban,Urban,Urban Core,Very upscale,20036.0
4455917.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,45-49,Democrat,Moderate,"$15,000-$29,999",High school graduate,No,Strongly disapprove,No,The war in Iraq,Somewhat worried,Earlier in October,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4456555.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,45-49,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4455727.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,40-44,Democrat,,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Health care,Somewhat worried,Sometime in September,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4455154.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,30-39,Democrat,Moderate,"$75,000-$99,999",High school graduate,No,Strongly disapprove,No,The economy,Somewhat worried,Before that,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4455408.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,30-39,Democrat,Moderate,"Under $15,000",High school graduate,No,Strongly disapprove,No,The war in Iraq,Not too worried,Just today,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
4456365.0,District of Columbia,3.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.853170156478882,Barack Obama,Male,Black,50-59,Democrat,,,High school graduate,No,,,,Very worried,Before that,,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,50-64,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,High school graduate or less,Non white no college degree,,,,,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,,Sometime last week or earlier,Before that,In the last month or before that,,,"Cities over 500,000","Cities over 50,000",1.0,Southeast,East,High Density Urban,Urban,Urban Core,Upscale,20023.0
