ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSOK08,SENOK08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,ISSUE08,NECWORRY,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4462853.0,Oklahoma,64.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.717878997325897,John McCain,Jim Inhofe,Male,White,50-59,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Tulsa area,South,Suburb,Urban,Urban Core,Very downscale,74110.0
4462833.0,Oklahoma,27.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44369316101074,John McCain,Jim Inhofe,Female,White,45-49,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Somewhat disapprove,Yes,The economy,Very worried,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,South,Low Density Rural,Rural,Rural,Upscale,73750.0
4462823.0,Oklahoma,11.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.7141101360321,John McCain,Jim Inhofe,Female,White,60-64,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,The economy,Very worried,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,4.0,Oklahoma City area,South,Suburb,70s Suburbs,Urban Perimeter,Upscale,73160.0
4462821.0,Oklahoma,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.72984367609024,John McCain,Jim Inhofe,Male,White,50-59,Democrat,Conservative,"$30,000-$49,999",College graduate,No,Strongly approve,No,The economy,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Tulsa area,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,74429.0
4462795.0,Oklahoma,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.336380153894424,John McCain,Jim Inhofe,Female,White,18-24,Republican,Conservative,"$100,000-$149,999",High school graduate,No,Strongly approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,South,Extremely Low Density Rural,Rural,Rural,Downscale,74864.0
4463226.0,Oklahoma,27.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.60134780406952,John McCain,Jim Inhofe,Male,White,18-24,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,The war in Iraq,Very worried,Before that,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,South,Low Density Rural,Rural,Rural,Upscale,73750.0
4462766.0,Oklahoma,27.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44369316101074,John McCain,Jim Inhofe,Female,White,40-44,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,The economy,Somewhat worried,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,South,Low Density Rural,Rural,Rural,Upscale,73750.0
4462744.0,Oklahoma,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.631133675575256,John McCain,Jim Inhofe,Female,Other,30-39,Republican,Moderate,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,The economy,Very worried,Sometime in September,Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,College graduate,More than High school graduate,Non white college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,American Indian,All others,Sometime last week or earlier,Sometime in September,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Tulsa area,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,74429.0
4462742.0,Oklahoma,69.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.80570262670517,John McCain,Jim Inhofe,Female,White,50-59,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,,Yes,The economy,,Sometime in September,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Tulsa area,South,Suburb,Urban,Urban Core,Downscale,74108.0
4465062.0,Oklahoma,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.620787262916565,John McCain,Jim Inhofe,Female,White,30-39,Republican,Conservative,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Not too worried,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Suburbs,Suburbs,1.0,Tulsa area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74033.0
4465429.0,Oklahoma,48.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.720747292041779,John McCain,Jim Inhofe,Female,White,50-59,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,,Yes,Terrorism,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities over 500,000","Cities over 50,000",5.0,Oklahoma City area,South,Suburb,Urban,Urban Core,Very upscale,73135.0
4462715.0,Oklahoma,27.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.66948819160461,John McCain,Jim Inhofe,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,No,Strongly approve,Yes,Terrorism,Very worried,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,3.0,West,South,Low Density Rural,Rural,Rural,Upscale,73750.0
4462701.0,Oklahoma,59.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.706300318241119,John McCain,Jim Inhofe,Male,White,40-44,Independent,Conservative,"$50,000-$74,999",High school graduate,No,Strongly disapprove,No,The economy,Very worried,Earlier in October,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Tulsa area,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,74053.0
4462687.0,Oklahoma,64.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.620787262916565,John McCain,Jim Inhofe,Female,White,50-59,Republican,Moderate,"$15,000-$29,999",Some college or associate degree,No,Somewhat approve,Yes,Health care,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,Tulsa area,South,Suburb,Urban,Urban Core,Very downscale,74110.0
4462683.0,Oklahoma,16.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.42842507362366,John McCain,Jim Inhofe,Female,White,75 or over,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,Yes,Terrorism,Somewhat worried,Before that,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,4.0,Oklahoma City area,South,Suburb,60s Suburbs,Urban Perimeter,Upscale,73069.0
4462650.0,Oklahoma,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.631133675575256,John McCain,Jim Inhofe,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat approve,No,Terrorism,Very worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Tulsa area,South,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,74429.0
4464952.0,Oklahoma,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.620787262916565,John McCain,Jim Inhofe,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,No,Health care,Not too worried,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,1.0,Tulsa area,South,Suburb,80s Suburbs,Urban Perimeter,Very upscale,74033.0
