ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVA08,SENVA08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,BUSHMCCAIN,EXPER08,GOTV08,INTOUCH08,IRAQWAR,ISSUE08,NEC,NECWORRY,NEWVOTER,OBAMALIB,QLT08,RACEISS4,TIME08,UNFR08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,EXPERMCCN,EXPEROBAM,GOTVMCCAIN,GOTVOBAMA,INC100K,INC50K,INCOME3,INCWHITE,INTOUCHMCCN,INTOUCHOBAM,IRAQWAR2,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,UNFRMCCN,UNFROBAM,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
4451847.0, Virginia,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.844049751758575,Barack Obama,Mark Warner,Male,Black,40-44,Democrat,Moderate,"$50,000-$74,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The war in Iraq,Poor,Very worried,No,About right,Can bring about needed change,A minor factor,Earlier in October,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
4451846.0, Virginia,81.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.20841145515442,Barack Obama,Mark Warner,Male,Black,30-39,Democrat,,"$15,000-$29,999",Some college or associate degree,No,Somewhat disapprove,Yes,Continue George W. Bush's policies,,"Yes, for Barack Obama",,,Energy policy,Good,Not too worried,No,,Can bring about needed change,Not a factor at all,Before that,Neither of them,Disapprove,Black male,Black men,Non white male,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,More than High school graduate,Non white no college degree,,,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,,,,Excellent/Good,Not worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,Suburbs,Suburbs,4.0,East/Richmond,South,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
4451842.0, Virginia,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.832713425159454,Barack Obama,Mark Warner,Male,Asian,45-49,,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat approve,No,Take the country in a different direction,Both of them,"Yes, for Barack Obama",Both of them,Somewhat disapprove,The economy,Not so good,Somewhat worried,Yes,Too conservative,Can bring about needed change,One of several important factors,Just today,Only John McCain,Approve,Non black male,All other races,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,All other,Other,No college degree,High school graduate or less,Non white no college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is,Barack Obama is,Disapprove,Not so good/Poor,Worried,,,,,Asian,All others,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did,Barack Obama did not,No,All others,Suburbs,Suburbs,11.0,North,South,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
4451835.0, Virginia,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.48085832595825,Barack Obama,Mark Warner,Male,Black,25-29,Something else,Moderate,"$50,000-$74,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Both of them,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Not so good,Not too worried,Yes,About right,Can bring about needed change,A minor factor,Before that,Only John McCain,Disapprove,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,College graduate,More than High school graduate,Non white college degree,John McCain does,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Not worried,Independent/Something else,Black non Democrat,Black Independents,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,North,South,High Density Urban,Urban,Urban Core,Very upscale
4451820.0, Virginia,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.968329966068268,Barack Obama,Mark Warner,Female,Black,40-44,Democrat,Liberal,"$75,000-$99,999",College graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,One of several important factors,Before that,Only John McCain,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,College graduate,More than High school graduate,Non white college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,No,All others,Suburbs,Suburbs,4.0,East/Richmond,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
4451802.0, Virginia,48.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.855129301548004,Barack Obama,Mark Warner,Female,Hispanic/Latino,30-39,Democrat,Conservative,"$30,000-$49,999",Some college or associate degree,Yes,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Strongly disapprove,The economy,Not so good,Very worried,No,About right,Can bring about needed change,One of several important factors,Just today,Only Barack Obama,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,Latino Democrats,All others,Hispanic/Latino,All others,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,John McCain did not,Barack Obama did,No,All others,Suburbs,Suburbs,11.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
4451800.0, Virginia,76.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.992999732494354,Barack Obama,Mark Warner,Male,Black,45-49,Democrat,Conservative,"$50,000-$74,999",Some college or associate degree,No,Omit,Yes,Continue George W. Bush's policies,Omit,"Yes, for both Obama and McCain",Only Barack Obama,Somewhat disapprove,The economy,Poor,Very worried,Yes,About right,Can bring about needed change,Not a factor at all,Before that,Neither of them,Omit,Black male,Black men,Non white male,Non white,45-65,30-59,45+,45-59,40-49,18-64,Black 45-59,Black 45-59,Black 45-54,No college degree,More than High school graduate,Non white no college degree,Omit,Omit,John McCain did,Barack Obama did,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
4451799.0, Virginia,73.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.57753986120224,Barack Obama,Mark Warner,Male,,18-24,Independent,Moderate,"Under $15,000",,No,,No,Continue George W. Bush's policies,,"No, I was not contacted",,Strongly disapprove,The war in Iraq,Poor,,Yes,,Can bring about needed change,Not a factor at all,Before that,Only John McCain,,,,,,18-29,18-29,18-44,18-29,18-24,18-64,,,,,,,,,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,,,,Disapprove,Not so good/Poor,,Independent/Something else,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did not,,All others,"Cities 50,000-500,000","Cities over 50,000",6.0,East/Richmond,South,Suburb,Urban,Urban Core,Very upscale
4451781.0, Virginia,88.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.938456535339355,Barack Obama,Mark Warner,Male,White,60-64,Democrat,Moderate,"$100,000-$149,999",Postgraduate study,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",2.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
4451780.0, Virginia,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.788060367107391,Barack Obama,Mark Warner,Female,White,50-59,Democrat,Moderate,"$200,000 or more",College graduate,No,Strongly disapprove,No,Continue George W. Bush's policies,Both of them,"Yes, for both Obama and McCain",Only Barack Obama,Strongly disapprove,Energy policy,Poor,Very worried,No,About right,Shares my values,Not a factor at all,Before that,Both of them,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,John McCain does,Barack Obama does,John McCain did,Barack Obama did,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did,Barack Obama did,No,All others,"Cities 50,000-500,000","Cities over 50,000",8.0,North,South,Extremely High Density Urban,Urban,Urban Core,Very upscale
4451773.0, Virginia,40.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.527821242809296,Barack Obama,Mark Warner,Female,White,40-44,Democrat,Moderate,,Postgraduate study,No,,No,,,,,,,,Somewhat worried,,,Can bring about needed change,,Before that,,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,,,,,,,,,,,,,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,,,Sometime last week or earlier,Before that,In the last month or before that,,,,All others,Rural,Small Cities/Rural,7.0,East/Richmond,South,Low Density Rural,Rural,Rural,Very downscale
4451769.0, Virginia,14.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.619096219539642,Barack Obama,Mark Warner,Female,Black,40-44,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,Continue George W. Bush's policies,Only Barack Obama,"No, I was not contacted",Only Barack Obama,Strongly disapprove,The economy,Poor,Very worried,No,About right,Cares about people like me,Not a factor at all,Before that,Neither of them,Disapprove,Black female,Black women,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Black 30-44,Black 30-44,Black 30-44,No college degree,High school graduate or less,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did not,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,Rural,Small Cities/Rural,1.0,East/Richmond,South,Low Density Rural,Rural,Rural,Downscale
4451759.0, Virginia,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.838803648948669,Barack Obama,Mark Warner,Male,Black,25-29,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly approve,Yes,Continue George W. Bush's policies,Only Barack Obama,"Yes, for Barack Obama",Only Barack Obama,Somewhat disapprove,The economy,Not so good,Somewhat worried,No,About right,Can bring about needed change,A minor factor,Sometime in September,Neither of them,Approve,Black male,Black men,Non white male,Non white,18-29,18-29,18-44,18-29,25-29,18-64,Black 18-29,Black 18-29,Black 18-29,No college degree,More than High school graduate,Non white no college degree,John McCain does not,Barack Obama does,John McCain did not,Barack Obama did,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,John McCain is not,Barack Obama is,Disapprove,Not so good/Poor,Worried,Democrat,Black Democrat,Black Democrats,All others,Black,All others,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,John McCain did not,Barack Obama did not,No,All others,"Cities 50,000-500,000","Cities over 50,000",3.0,Southeast,South,Suburb,Urban,Urban Core,Upscale
