ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSHI08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,FAVOBAM,ISSUE08,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,FAVOBAM2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEHI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4473077.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.02499842643738,Barack Obama,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",College graduate,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Shares my values,The single most important factor,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473333.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17387759685516,John McCain,Male,White,50-59,Republican,Liberal,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Somewhat favorable,The economy,Very worried,No,Has the right experience,Not a factor at all,Just today,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473320.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17387759685516,John McCain,Male,White,50-59,Republican,Conservative,"$100,000-$149,999",High school graduate,No,Somewhat approve,No,Strongly unfavorable,The economy,Not too worried,No,Has the right experience,The single most important factor,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,High school graduate or less,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473308.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11646974086761,John McCain,Female,Other,30-39,Republican,,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,No,Strongly unfavorable,The economy,Somewhat worried,No,Shares my values,One of several important factors,Earlier in October,Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,Unfavorable,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Native Hawaiian,All others,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473276.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08070349693298,John McCain,Female,,60-64,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,Yes,Somewhat unfavorable,The economy,Very worried,No,Has the right experience,A minor factor,Sometime in September,Disapprove,,,,,45-65,60+,45+,60+,50-64,18-64,,,,Unfavorable,No college degree,More than High school graduate,,Less than 100k,50k or more,50 to 100 thousand,,Worried,Independent/Something else,,,,,,Not important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473293.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17387759685516,John McCain,Male,White,45-49,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Strongly approve,No,Somewhat unfavorable,The economy,Not too worried,No,Has the right experience,The single most important factor,Sometime in September,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Unfavorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473345.0,Hawaii,6.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11646974086761,John McCain,Female,White,40-44,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Strongly approve,,Strongly favorable,Omit,Very worried,No,Shares my values,Not a factor at all,Just today,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Low Density Rural,Rural,Rural,Downscale,96740.0
4473608.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07894575595856,Barack Obama,Female,Other,40-44,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Strongly favorable,The economy,Somewhat worried,No,Cares about people like me,One of several important factors,Before that,Disapprove,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,All other,Other,Favorable,No college degree,High school graduate or less,Non white no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and non white,Worried,Republican,Non black non Democrat,All Republicans,All others,Native Hawaiian,All others,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473588.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34189510345459,Barack Obama,Male,White,60-64,Independent,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,Yes,Strongly favorable,Energy policy,Very worried,No,Can bring about needed change,A minor factor,Before that,Disapprove,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473578.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07894575595856,Barack Obama,Female,White,30-39,Democrat,,"$30,000-$49,999",High school graduate,No,Strongly disapprove,No,Strongly favorable,Omit,Very worried,No,Can bring about needed change,One of several important factors,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473565.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13442409038544,Barack Obama,Male,White,50-59,Democrat,Liberal,"$50,000-$74,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The war in Iraq,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473536.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.27627038955688,Barack Obama,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",Some college or associate degree,No,Strongly disapprove,No,Somewhat favorable,The economy,Somewhat worried,No,Omit,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473521.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13442409038544,Barack Obama,Male,White,30-39,Independent,Liberal,"$50,000-$74,999",Postgraduate study,No,Strongly disapprove,No,Strongly favorable,Terrorism,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Favorable,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473496.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34189510345459,Barack Obama,Male,White,65-74,Democrat,Moderate,"$75,000-$99,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
4473476.0,Hawaii,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07894575595856,Barack Obama,Female,White,50-59,Democrat,Moderate,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,No,Strongly favorable,The economy,Very worried,No,Shares my values,Not a factor at all,Earlier in October,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Favorable,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,All others,Rural,Small Cities/Rural,2.0,Neighboring Islands,West,Extremely Low Density Rural,Rural,Rural,Very downscale,96737.0
