ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSMT08,SENMT08,GOVMT08,HSEMT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BRNAGAIN,CANDVIS,PRES2WAY,GUNOWNER,ISSUE08,NECWORRY,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,CANDVISA,CANDVISB,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4471358.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.731537461280823,John McCain,Bob Kelleher,Brian Schweitzer,Denny Rehberg,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",College graduate,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The economy,Very worried,Shares my values,A minor factor,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471746.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.685429871082306,John McCain,Did not vote,Roy Brown,,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,Yes,Not a factor at all,John McCain,Yes,The war in Iraq,Very worried,Shares my values,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471808.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.785751402378082,John McCain,Max Baucus,Roy Brown,Denny Rehberg,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat disapprove,No,Not a factor at all,John McCain,Yes,The economy,Very worried,Shares my values,Not a factor at all,Just today,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471436.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.78965175151825,John McCain,Max Baucus,Roy Brown,Denny Rehberg,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Yes,A minor factor,John McCain,No,The economy,Somewhat worried,Has the right experience,The single most important factor,Earlier in October,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471778.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.707206189632416,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Male,White,30-39,Republican,,"$30,000-$49,999",High school graduate,No,Strongly approve,Yes,Not a factor at all,John McCain,Yes,Terrorism,Very worried,Has the right experience,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471483.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.475328415632248,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,,30-39,Independent,Conservative,"$30,000-$49,999",Postgraduate study,No,Somewhat disapprove,Yes,Not a factor at all,John McCain,Yes,The economy,Very worried,Shares my values,Not a factor at all,Before that,Disapprove,,,,,30-44,30-59,18-44,30-44,30-39,18-64,,,,Not Important,Was not a factor,College graduate,More than High school graduate,,Less than 100k,Less than 50k,Less than 50 thousand,,Worried,Independent/Something else,,,,,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471401.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.557582378387451,John McCain,Bob Kelleher,Roy Brown,Denny Rehberg,Female,White,40-44,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Yes,Not a factor at all,John McCain,No,Omit,Somewhat worried,Shares my values,Not a factor at all,Sometime in September,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,No,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4472032.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.0,John McCain,Other,Roy Brown,Denny Rehberg,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Shares my values,One of several important factors,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4472031.0,Montana,66.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.0,John McCain,Other,Roy Brown,Denny Rehberg,Female,White,18-24,Republican,Conservative,"$50,000-$74,999",Some college or associate degree,No,Strongly approve,No,Not a factor at all,John McCain,Yes,The economy,Somewhat worried,Shares my values,One of several important factors,Before that,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Suburb,Urban,Urban Core,Very upscale,59102.0
4471411.0,Montana,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.945014953613281,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,75 or over,Democrat,Liberal,"$15,000-$29,999",Some college or associate degree,No,Strongly disapprove,,Not a factor at all,Barack Obama,Yes,The economy,Very worried,Can bring about needed change,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Not Important,Was not a factor,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
4471537.0,Montana,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.971757471561432,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,25-29,Democrat,Moderate,"Under $15,000",Did not complete high school,No,Strongly disapprove,No,The single most important factor,Barack Obama,No,Energy policy,Very worried,Shares my values,A minor factor,Sometime last week,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
4471434.0,Montana,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.762378096580505,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Female,White,45-49,Democrat,Liberal,"$30,000-$49,999",High school graduate,No,Strongly disapprove,Yes,One of several important factors,Barack Obama,Yes,The economy,Very worried,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,White Born-again/Evangelical Christians,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
4471502.0,Montana,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.971757471561432,Barack Obama,Max Baucus,Brian Schweitzer,John Driscoll,Male,White,18-24,Democrat,Liberal,"Under $15,000",High school graduate,No,Strongly disapprove,No,A minor factor,Barack Obama,Yes,Health care,Somewhat worried,Can bring about needed change,One of several important factors,Sometime in September,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,Not Important,Was a factor,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Important,Factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
4471576.0,Montana,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.647568047046661,Barack Obama,Max Baucus,Brian Schweitzer,Denny Rehberg,Female,White,40-44,,Moderate,"$100,000-$149,999",College graduate,No,Somewhat disapprove,No,Not a factor at all,Barack Obama,No,The economy,Very worried,Shares my values,Not a factor at all,Sometime last week,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Not Important,Was not a factor,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,,,,,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,All others,"Cities 50,000-500,000","Cities over 50,000",1.0,East,West,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
