ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSKY08,SENKY08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,BAILOUT,BRNAGAIN,HILLPSPRT,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BAILOUT2,EDUCCOLL,EDUCHS,EDUCWHITE,HILLDEM,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEBRN,RACEISSA,RACEISSB,TIME3D08,TIME4,TIMEWK08,WHNCLINC,WHTEVANG,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4446582.0,Kentucky,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,50-59,Independent,Conservative,"$30,000-$49,999",High school graduate,No,Somewhat approve,Somewhat support,,Hillary Clinton,The economy,Not so good,Very worried,No,Omit,The single most important factor,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4423200.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,45-49,Republican,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Strongly oppose,No,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Can bring about needed change,Not a factor at all,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4446447.0,Kentucky,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,45-49,Republican,Moderate,"$50,000-$74,999",College graduate,No,Somewhat disapprove,Somewhat support,No,Did not care who won,Terrorism,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Support,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4423112.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03461217880249,John McCain,Mitch McConnell,Female,White,65-74,Republican,Conservative,"$50,000-$74,999",Did not complete high school,No,Somewhat disapprove,Somewhat support,Yes,Hillary Clinton,The economy,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,Before that,Disapprove,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Support,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4423046.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.945464611053467,John McCain,Mitch McConnell,Female,White,25-29,Something else,,"$15,000-$29,999",High school graduate,No,Somewhat approve,Strongly support,No,Did not care who won,The economy,Not so good,Very worried,Yes,Cares about people like me,Not a factor at all,In the last three days,Approve,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,Support,No college degree,High school graduate or less,White no college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,White non born again,Not important,Not a factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,Yes,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4422920.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,40-44,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,Somewhat support,Yes,Hillary Clinton,The economy,Poor,Very worried,No,Has the right experience,The single most important factor,In the last three days,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,Support,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4446218.0,Kentucky,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.801173627376556,John McCain,Mitch McConnell,Female,,45-49,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,Somewhat support,Yes,Hillary Clinton,The war in Iraq,Not so good,Very worried,No,Has the right experience,One of several important factors,Just today,Approve,,,,,45-65,30-59,45+,45-59,40-49,18-64,,,,Support,No college degree,High school graduate or less,,Democrats for Clinton,Less than 100k,50k or more,50 to 100 thousand,,Not so good/Poor,Worried,Democrat,,,,,,Important,Factor,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4422791.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.03825044631958,John McCain,Mitch McConnell,Male,White,50-59,Republican,,,Some college or associate degree,No,,,Yes,,,,Somewhat worried,,Shares my values,,Before that,,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,No college degree,More than High school graduate,White no college degree,,,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,,,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4446112.0,Kentucky,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19858705997467,John McCain,Mitch McConnell,Male,White,65-74,Republican,Conservative,,Did not complete high school,,Strongly approve,Somewhat oppose,Yes,Omit,Terrorism,Good,Very worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,Oppose,No college degree,High school graduate or less,White no college degree,Omit,,,,,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4422745.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03825044631958,John McCain,Mitch McConnell,Male,White,30-39,Democrat,Moderate,"$30,000-$49,999",High school graduate,No,Somewhat disapprove,Somewhat support,No,Did not care who won,Energy policy,Not so good,Not too worried,No,Shares my values,Not a factor at all,Sometime in September,Disapprove,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Support,No college degree,High school graduate or less,White no college degree,Democrats who did not care who won,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Not worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4422684.0,Kentucky,13.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,Somewhat support,Yes,Hillary Clinton,The economy,Poor,Very worried,No,Has the right experience,Not a factor at all,Earlier in October,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,Support,College graduate,More than High school graduate,White college degree,Non Democrats,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Earlier in October,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4446005.0,Kentucky,13.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03825044631958,John McCain,Mitch McConnell,Male,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,Strongly oppose,No,Did not care who won,The economy,Good,Not too worried,No,Shares my values,A minor factor,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4403615.0,Kentucky,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03825044631958,John McCain,Mitch McConnell,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",Postgraduate study,No,Strongly approve,Somewhat oppose,Yes,Did not care who won,The economy,Not so good,Very worried,No,Shares my values,Not a factor at all,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,College graduate,More than High school graduate,White college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4403548.0,Kentucky,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",Some college or associate degree,No,Strongly disapprove,Strongly oppose,Yes,Hillary Clinton,The economy,Poor,Very worried,No,Has the right experience,The single most important factor,Sometime last week,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Oppose,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White born again,Important,Factor,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,White Born-again/Evangelical Christians,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
4403457.0,Kentucky,13.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.896210610866547,John McCain,Mitch McConnell,Female,White,45-49,Republican,Conservative,"$150,000-$199,999",Some college or associate degree,No,Somewhat disapprove,Strongly support,No,Did not care who won,The economy,Not so good,Very worried,No,Cares about people like me,Not a factor at all,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,Support,No college degree,More than High school graduate,White no college degree,Non Democrats,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,White non born again,Not important,Not a factor,Sometime last week or earlier,Before that,In the last month or before that,No,All others,Suburbs,Suburbs,2.0,North,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,40165.0
