ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSVT08,GOVVT08,HSEVT08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ISSUE08,NECWORRY,RELIGN8,TIME08,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,REL5,TIME3D08,TIME4,TIMEWK08,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4452622.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.648197889328003,John McCain,,,Female,White,50-59,Republican,,,College graduate,No,,,Somewhat worried,,Before that,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4451069.0, Vermont,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.576331973075867,John McCain,,,Female,White,60-64,Democrat,Liberal,"$75,000-$99,999",High school graduate,No,Strongly disapprove,The economy,Very worried,Catholic,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4450565.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54008537530899,John McCain,Jim Douglas,,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat approve,The economy,Not too worried,None,Just today,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Today/In the last three days,Today/In the last three days,Today/In the last three days/Sometime last week,None,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4452890.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5551797747612,John McCain,Jim Douglas,,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",College graduate,No,Strongly approve,Terrorism,Very worried,Protestant,Before that,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4450323.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54008537530899,John McCain,Jim Douglas,,Female,White,30-39,Independent,Moderate,"$150,000-$199,999",Postgraduate study,No,Strongly disapprove,The economy,Very worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4450241.0, Vermont,22.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,1.50214183330536,John McCain,Jim Douglas,,Female,White,40-44,Republican,,,Some college or associate degree,No,,,Very worried,,Sometime in September,,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,Suburbs,Suburbs,1.0,Green Mountains,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,5445.0
4450208.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54008537530899,John McCain,Jim Douglas,,Female,White,45-49,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat disapprove,The economy,Somewhat worried,Protestant,Before that,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4451159.0, Vermont,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.9108430147171,John McCain,Tony O'Connor,,Female,White,45-49,Republican,Moderate,"$30,000-$49,999",College graduate,No,Somewhat approve,The economy,Somewhat worried,Other Christian,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5839.0
4450850.0, Vermont,69.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.609701097011566,John McCain,Jim Douglas,Did not vote,Female,White,60-64,Republican,Conservative,"$75,000-$99,999",Some college or associate degree,,,Terrorism,,,Before that,,Non black female,White women,White female,White female,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,Sometime last week or earlier,Before that,In the last month or before that,,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,5488.0
4450826.0, Vermont,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54008537530899,John McCain,Jim Douglas,Did not vote,Female,White,50-59,Republican,Conservative,"$75,000-$99,999",College graduate,No,Somewhat disapprove,The economy,Somewhat worried,Other Christian,Sometime in September,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Protestant/Other Christian,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,80s Suburbs,Urban Perimeter,Very upscale,5495.0
4452957.0, Vermont,53.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.592046141624451,John McCain,Jim Douglas,Did not vote,Male,White,50-59,Republican,Conservative,"$150,000-$199,999",College graduate,No,Somewhat approve,The economy,Very worried,None,Before that,Approve,Non black male,White men,White male,White male,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,None,Sometime last week or earlier,Before that,In the last month or before that,None,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5763.0
4452474.0, Vermont,78.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.71483433246613,John McCain,Jim Douglas,Did not vote,Male,White,65-74,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat disapprove,The economy,Somewhat worried,Catholic,Sometime in September,Disapprove,Non black male,White men,White male,White male,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,Catholic,No,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5740.0
4450063.0, Vermont,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.627910196781158,John McCain,Jim Douglas,Did not vote,Female,White,18-24,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,No,Somewhat disapprove,The economy,Somewhat worried,None,Sometime in September,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,None,Sometime last week or earlier,Sometime in September,In the last month or before that,None,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4449974.0, Vermont,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.556751072406769,John McCain,Jim Douglas,Did not vote,Male,White,30-39,Republican,Conservative,"$100,000-$149,999",College graduate,No,Somewhat approve,The economy,Very worried,Catholic,Before that,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Catholic,Sometime last week or earlier,Before that,In the last month or before that,Catholic,No,Suburbs,Suburbs,1.0,Burlington/Winooski River Valley,East,Town,70s Suburbs,Urban Perimeter,Very upscale,5446.0
4454530.0, Vermont,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18464398384094,John McCain,Jim Douglas,Did not vote,Female,White,50-59,Republican,Conservative,"$30,000-$49,999",Some college or associate degree,No,Strongly approve,Terrorism,Somewhat worried,Other Christian,Before that,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,Yes,Rural,Small Cities/Rural,1.0,Green Mountains,East,Extremely Low Density Rural,Rural,Rural,Very downscale,5647.0
4451447.0, Vermont,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712055742740631,John McCain,Jim Douglas,Did not vote,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
4451446.0, Vermont,10.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.712055742740631,John McCain,Jim Douglas,Did not vote,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",College graduate,No,Strongly disapprove,The economy,Somewhat worried,Other Christian,Before that,Disapprove,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Protestant/Other Christian,No,Rural,Small Cities/Rural,1.0,Rutland/CT River Valley,East,Low Density Rural,Rural,Rural,Upscale,5301.0
