ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WEIGHT,PRSNJ08,SENNJ08,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME07,EDUC,LATINO,BUSH4,ECONHARDSHIP,ISSUE08,NEC,NECWORRY,NEWVOTER,QLT08,RACEISS4,RELIGN8,TIME08,UNION4,BUSH,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,AGE,AGE3,AGE45,AGE60,AGE65,OVER65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ECONHARDSHIP2,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INCOME3,INCWHITE,NEC2,NECWORR2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYWHITE,QRACEAI,RACEISSA,RACEISSB,REL5,TIME3D08,TIME4,TIMEWK08,UNIONHH,UNIONMEM,UNIONVOT,WHITEREL,WHNCLINC,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
4460074.0,New Jersey,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.577448725700378,John McCain,Dick Zimmer,Female,White,30-39,Republican,Moderate,"$75,000-$99,999",Postgraduate study,No,Somewhat approve,A moderate hardship,The economy,Poor,Very worried,No,Shares my values,Not a factor at all,Catholic,Sometime in September,No one does,Approve,Non black female,White women,White female,White female,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,White 30-44,White 30-44,A hardship,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,6.0,Central,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,8879.0
4455388.0,New Jersey,31.0,National questionnaire,Version 4,Call 3,Complete,Election day exit poll,0.876718580722809,John McCain,Dick Zimmer,Female,White,18-24,Republican,Moderate,"$30,000-$49,999",High school graduate,No,,,,,,,,,Something else,Sometime in September,No one does,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,Something else,Sometime last week or earlier,Sometime in September,In the last month or before that,No,No,No,Something else,Yes,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,East,Suburb,Rural,Rural,Very downscale,8332.0
4458298.0,New Jersey,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.30621290206909,John McCain,Dick Zimmer,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",High school graduate,No,Strongly approve,A moderate hardship,The economy,Good,Very worried,No,Has the right experience,Not a factor at all,Protestant,Before that,No one does,Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,A hardship,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Protestant/Other Christian,No,Suburbs,Suburbs,9.0,Northern Cities,East,Suburb,60s Suburbs,Urban Perimeter,Upscale,7094.0
4458296.0,New Jersey,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03232288360596,John McCain,Dick Zimmer,Female,Asian,30-39,Democrat,Liberal,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,No hardship at all,The economy,Poor,Not too worried,No,Has the right experience,A minor factor,Protestant,Before that,"Yes, I do and someone else does",Approve,Non black female,All other races,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,All other,Other,No hardship at all,No college degree,More than High school graduate,Non white no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and non white,Not so good/Poor,Not worried,Democrat,Non black Democrat,All other,All others,Asian,Not important,Factor,Protestant/Other Christian,Sometime last week or earlier,Before that,In the last month or before that,Yes,I am,Yes,Non-white,No,Suburbs,Suburbs,2.0,South,East,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
4456651.0,New Jersey,102.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0035388469696,John McCain,Dick Zimmer,Female,White,50-59,Independent,Conservative,,High school graduate,No,Somewhat approve,No hardship at all,The economy,Not so good,Somewhat worried,No,Shares my values,One of several important factors,Other Christian,Sometime in September,"Yes, someone else does",Approve,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,No hardship at all,No college degree,High school graduate or less,White no college degree,,,,,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,Protestant/Other Christian,Sometime last week or earlier,Sometime in September,In the last month or before that,Yes,"Member in household, but not voter",No,Protestant/Other Christian,,Suburbs,Suburbs,4.0,South,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,8759.0
4456017.0,New Jersey,31.0,National questionnaire,Version 3,Call 3,Complete,Election day exit poll,1.03232288360596,John McCain,Dick Zimmer,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",College graduate,No,,,,,,,,,,,,,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,40-49,18-64,Non black 45-59,White 45-59,White 45-54,,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,,,Republican,Non black non Democrat,All Republicans,White Republicans,White,,,,,,,,,,,No,"Cities 10,000-50,000",Small Cities/Rural,2.0,South,East,Suburb,Rural,Rural,Very downscale,8332.0
4456009.0,New Jersey,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.40060603618622,John McCain,Dick Zimmer,Female,Hispanic/Latino,30-39,Independent,Moderate,"$50,000-$74,999",Some college or associate degree,Yes,Somewhat disapprove,A moderate hardship,The economy,Not so good,Very worried,No,Can bring about needed change,Not a factor at all,Catholic,Before that,No one does,Disapprove,Non black female,Latino women,Non white female,Non white,30-44,30-59,18-44,30-44,30-39,18-64,Non black 30-44,Latino 30-44,Latino 30-44,A hardship,No college degree,More than High school graduate,Non white no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and non white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,Latino Independents,All others,Other,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Non-white,No,Suburbs,Suburbs,12.0,Central,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8816.0
4457665.0,New Jersey,26.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.02319669723511,John McCain,Dick Zimmer,Female,White,18-24,Independent,Liberal,"$15,000-$29,999",Some college or associate degree,No,,,Terrorism,Poor,,No,Shares my values,Not a factor at all,,Sometime in September,,,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,18-24,18-64,Non black 18-29,White 18-29,White 18-29,,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Not important,Not a factor,,Sometime last week or earlier,Sometime in September,In the last month or before that,,,,,Yes,Suburbs,Suburbs,1.0,South,East,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,8107.0
4457650.0,New Jersey,68.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1894896030426,John McCain,Dick Zimmer,Female,White,25-29,Republican,Moderate,"$15,000-$29,999",High school graduate,No,Somewhat disapprove,No hardship at all,The economy,Poor,Very worried,,Has the right experience,Not a factor at all,Catholic,Sometime last week,No one does,Disapprove,Non black female,White women,White female,White female,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No hardship at all,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 50 thousand,Under 50 thousand and white,Not so good/Poor,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Earlier in October,Today/In the last three days/Sometime last week,No,No,No,Catholic,Yes,Suburbs,Suburbs,12.0,Central,East,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,8816.0
4457633.0,New Jersey,60.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.799235641956329,John McCain,Dick Zimmer,Male,White,25-29,Republican,Conservative,"$50,000-$74,999",Postgraduate study,No,Somewhat approve,No hardship at all,Health care,Not so good,Not too worried,No,Shares my values,Not a factor at all,Catholic,Before that,No one does,Approve,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,No hardship at all,College graduate,More than High school graduate,White college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Not worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,7.0,Northwest,East,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8822.0
4459943.0,New Jersey,18.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.34684133529663,John McCain,Dick Zimmer,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",High school graduate,No,Somewhat disapprove,,Health care,Not so good,Very worried,No,Shares my values,One of several important factors,,Earlier in October,,Disapprove,Non black female,White women,White female,White female,45-65,30-59,45+,45-59,50-64,18-64,Non black 45-59,White 45-59,White 45-54,,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,,,No,Suburbs,Suburbs,9.0,Bergen/Passaic Counties,East,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7057.0
4457609.0,New Jersey,125.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.9254030585289,John McCain,Dick Zimmer,Male,White,40-44,Independent,Conservative,"$100,000-$149,999",Some college or associate degree,No,Somewhat approve,,Health care,Not so good,Somewhat worried,No,Has the right experience,One of several important factors,,Before that,,Approve,Non black male,White men,White male,White male,30-44,30-59,18-44,30-44,40-49,18-64,Non black 30-44,White 30-44,White 30-44,,No college degree,More than High school graduate,White no college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Not so good/Poor,Worried,Independent/Something else,Non black non Democrat,White Independents,White Independents,White,Important,Factor,,Sometime last week or earlier,Before that,In the last month or before that,,,,,No,Suburbs,Suburbs,5.0,Northwest,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,7823.0
4455946.0,New Jersey,125.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.785915076732636,John McCain,Dick Zimmer,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Some college or associate degree,No,,,The economy,Not so good,,No,Can bring about needed change,One of several important factors,,Earlier in October,,,Non black male,White men,White male,White male,18-29,18-29,18-44,18-29,25-29,18-64,Non black 18-29,White 18-29,White 18-29,,No college degree,More than High school graduate,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,,Republican,Non black non Democrat,All Republicans,White Republicans,White,Important,Factor,,Sometime last week or earlier,Earlier in October,In the last month or before that,,,,,No,Suburbs,Suburbs,5.0,Northwest,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,7823.0
4455255.0,New Jersey,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.19359612464905,John McCain,Dick Zimmer,Female,White,75 or over,Democrat,Conservative,"$50,000-$74,999",High school graduate,No,Somewhat approve,No hardship at all,The war in Iraq,Not so good,Somewhat worried,No,Shares my values,Not a factor at all,Catholic,Before that,No one does,Approve,Non black female,White women,White female,White female,65+,60+,45+,60+,65+,65+,Non black 60+,White 60+,White 65+,No hardship at all,No college degree,High school graduate or less,White no college degree,Less than 100k,50k or more,50 to 100 thousand,Over 50 thousand and white,Not so good/Poor,Worried,Democrat,Non black Democrat,White Democrats,White Democrats,White,Not important,Not a factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,3.0,South,East,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,8757.0
4460419.0,New Jersey,112.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.85117292404175,John McCain,Dick Zimmer,Male,White,60-64,Republican,Conservative,"$200,000 or more",Postgraduate study,No,Somewhat approve,A moderate hardship,Terrorism,Good,Somewhat worried,No,Shares my values,A minor factor,Catholic,Before that,No one does,Approve,Non black male,White men,White male,White male,45-65,60+,45+,60+,50-64,18-64,Non black 60+,White 60+,White 45-54,A hardship,College graduate,More than High school graduate,White college degree,100k or more,50k or more,100 thousand or more,Over 50 thousand and white,Excellent/Good,Worried,Republican,Non black non Democrat,All Republicans,White Republicans,White,Not important,Factor,Catholic,Sometime last week or earlier,Before that,In the last month or before that,No,No,No,Catholic,No,Suburbs,Suburbs,5.0,Bergen/Passaic Counties,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
