ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESPA04,SENPA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECPA,UNFR04G,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,ATTEND2,ATTREL,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNFRBUSH,UNFRKERY,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1502393.0,Pennsylvania,108.0,State,1.0,Call 2,Complete,0.997590780258179,Kerry,Specter,Female,,60-64,Republican,Conservative,No,"$100,000-$149,999",About the same,Protestant,A few times a year,Some college/associate degree,,Yes,No,Sometime last week,Against his opponent,Taxes,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Good,Both candidates did,,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,,,All others,,Pittsburg area/West,"City: 10,000 to 49,999",Small cities and Rural,4.0,16101.0
1531556.0,Pennsylvania,85.0,State,1.0,Call 3,Complete,0.612020492553711,Bush,Specter,Female,White,18-24,Republican,Moderate,No,"$75,000-$99,999",Better today,Protestant,A few times a year,Postgraduate study,No one does,Yes,No,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Only John Kerry did,White female,18-29,18-24,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Pittsburg area/West,Suburbs,Suburbs,3.0,16407.0
1503985.0,Pennsylvania,169.0,National,2.0,Call 2,Complete,0.940151274204254,Kerry,Hoeffel,Female,Black,45-49,Republican,Liberal,No,"Under $15,000",Worse today,Other Christian,A few times a month,College graduate,No one does,,No,Before that,,Health care,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Safer from terrorism,,,Somewhat badly,,,Non-white female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Occasionally,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,No one in household is union member,Voter is not union member,All others,Black,Pittsburg area/West,Suburbs,Suburbs,12.0,15068.0
1485129.0,Pennsylvania,15.0,State,1.0,Call 1,Complete,0.821882784366608,Kerry,Hoeffel,Female,White,65-74,Democrat,Moderate,No,"$50,000-$74,999",Worse today,Protestant,Never,Some college/associate degree,"Yes, someone else does",Yes,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Both candidates did,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,Protestants/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is not union member,Married women,White,Pittsburg area/West,"City: 50,000 to 500,000","City over 50,000",14.0,15211.0
1526687.0,Pennsylvania,159.0,State,1.0,Call 3,Complete,0.824297785758972,Bush,Specter,Female,White,30-39,Republican,Conservative,No,,Better today,Protestant,A few times a year,Postgraduate study,"Yes, I do",Yes,Yes,Before that,For your candidate,Education,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,Neither candidate did,White female,30-44,30-39,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only George W. Bush did/Neither candidate did,Someone in household is union member,Voter is union member,Married women,White,Central/Northern Tier,Rural,Small cities and Rural,5.0,16948.0
1478075.0,Pennsylvania,168.0,National,4.0,Call 1,Complete,0.571811437606812,Kerry,Hoeffel,Male,White,25-29,Democrat,Liberal,,"$30,000-$49,999",,,,College graduate,"Yes, I do",,No,Before that,,,,,,,Only John Kerry,Only John Kerry,,,,White male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,College graduate,,Sometime last week/During the last month/Before that,During the last month/Before that,,,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,,,Someone in household is union member,Voter is union member,All others,White,Pittsburg area/West,Suburbs,Suburbs,18.0,15601.0
1503979.0,Pennsylvania,171.0,State,1.0,Call 2,Complete,1.29852199554443,Bush,Specter,Male,White,60-64,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,A few times a year,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Good,Both candidates did,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Occasionally,Protestants/Non-weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,19.0,17368.0
1502461.0,Pennsylvania,38.0,State,1.0,Call 2,Complete,1.29642200469971,Bush,Hoeffel,Female,White,45-49,Independent,Moderate,No,"$150,000-$199,999",Worse today,Catholic,Once a week,Some college/associate degree,No one does,No,Yes,Just today,Omit,Terrorism,Omit,Somewhat disapprove,Somewhat approve,Less safe from terrorism,Neither of them,Neither of them,Somewhat badly,Not so good,Both candidates did,White female,45-59,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,Married women,White,Philly suburbs,Suburbs,Suburbs,8.0,19020.0
1502376.0,Pennsylvania,45.0,State,1.0,Call 2,Complete,1.04480719566345,Bush,Specter,Male,White,40-44,Republican,Moderate,Yes,"$50,000-$74,999",Better today,Something else,A few times a year,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Economy/Jobs,Is honest and trustworthy,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Both candidates did,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,3.0,16033.0
1532256.0,Pennsylvania,173.0,State,1.0,Call 3,Complete,1.71249258518219,Kerry,Specter,Male,White,40-44,Democrat,Liberal,No,"$50,000-$74,999",About the same,Other Christian,Never,Some college/associate degree,"Yes, I do",Yes,No,During the last month,For your candidate,Iraq,Is honest and trustworthy,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Good,Both candidates did,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Never,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,19.0,17402.0
1503973.0,Pennsylvania,83.0,National,2.0,Call 2,Complete,0.66934722661972,Bush,Clymer,Female,White,30-39,Republican,Conservative,No,"Under $15,000",Worse today,Catholic,Once a week,Some college/associate degree,No one does,,No,Before that,,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,,,Somewhat well,,,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Weekly,Catholics/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,,,,,,,No one in household is union member,Voter is not union member,All others,White,Philly suburbs,Suburbs,Suburbs,7.0,19026.0
1478062.0,Pennsylvania,45.0,State,1.0,Call 1,Complete,0.444758176803589,Bush,Clymer,Female,White,45-49,Republican,Conservative,No,"$75,000-$99,999",Worse today,,A few times a month,Some college/associate degree,"Yes, I do",Yes,No,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Only John Kerry did,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",,,All others,Occasionally,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only John Kerry did/Neither candidate did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is union member,All others,White,Central/Northern Tier,Suburbs,Suburbs,3.0,16033.0
1507226.0,Pennsylvania,142.0,National,1.0,Call 2,Complete,1.95748555660248,Kerry,Hoeffel,Male,Black,60-64,Independent,Moderate,Yes,"$30,000-$49,999",Better today,Catholic,A few times a year,Some college/associate degree,"Yes, I do and someone else does",,Yes,During the last month,,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,,,Somewhat badly,,,Non-white male,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Occasionally,Catholics/Non-weekly,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,,,,,,,Someone in household is union member,Voter is union member,All others,Black,Philadelphia,"City over 500,000","City over 50,000",13.0,19149.0
1531527.0,Pennsylvania,99.0,State,1.0,Call 3,Complete,0.987971484661102,Bush,Specter,Male,White,50-59,Independent,Conservative,No,"$50,000-$74,999",About the same,Protestant,More than once a week,Some college/associate degree,"Yes, someone else does",Yes,Yes,Before that,For your candidate,Iraq,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Both candidates did,White male,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,Someone in household is union member,Voter is not union member,All others,White,Northeast,Suburbs,Suburbs,10.0,18424.0
1482916.0,Pennsylvania,165.0,State,1.0,Call 1,Complete,1.37474632263184,Bush,Specter,Male,White,30-39,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,More than once a week,Some college/associate degree,No one does,No,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Both candidates did,White male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Weekly,Protestants/Weekly,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Only George W. Bush did/Both candidates did,Only John Kerry did/Both candidates did,No one in household is union member,Voter is not union member,All others,White,Central/Northern Tier,Rural,Small cities and Rural,5.0,16340.0
