ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,PRESIA04,SENIA04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,JOBSIT,STECIA,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,ATTEND2,ATTREL,RELGCONS,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1518739.0,Iowa,36.0,State,1.0,Call 2,Complete,Exit poll,0.804083287715912,Kerry,Small,Female,White,25-29,Democrat,,No,"$15,000-$29,999",Worse today,,A few times a month,Yes,High school graduate,No,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",,,All others,White evangelicals,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,4.0,50435.0
1518753.0,Iowa,49.0,State,1.0,Call 2,Complete,Exit poll,1.0322253704071,Kerry,Small,Female,,65-74,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,A few times a month,No,Some college/associate degree,Yes,Before that,For your candidate,Moral values,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,,East,"City: 50,000 to 500,000","City over 50,000",2.0,52240.0
1518774.0,Iowa,75.0,State,1.0,Call 2,Complete,Exit poll,0.805059432983398,Kerry,,Female,White,65-74,Democrat,Moderate,No,"$15,000-$29,999",Worse today,Protestant,A few times a year,,Did not complete high school,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Married women,White,Central,Rural,Small cities and Rural,3.0,50150.0
1518782.0,Iowa,124.0,State,1.0,Call 2,Complete,Exit poll,0.939236223697662,Kerry,Small,Male,White,18-24,Democrat,Moderate,Yes,"$30,000-$49,999",Worse today,Other Christian,Once a week,No,High school graduate,Yes,Sometime last week,For your candidate,Economy/Jobs,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only John Kerry,Only George W. Bush,Somewhat well,Worse today,Good,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Kerry/Both,All others,White,Central,"City: 10,000 to 49,999",Small cities and Rural,4.0,50501.0
1518787.0,Iowa,121.0,State,1.0,Call 2,Complete,Exit poll,0.661845207214355,Bush,Grassley,Female,White,45-49,Independent,Conservative,No,"$30,000-$49,999",Better today,Catholic,Once a week,No,College graduate,Yes,During the last month,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,About the same,Not so good,White female,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Weekly,Catholics/Weekly,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,Central,Suburbs,Suburbs,4.0,50047.0
1518792.0,Iowa,103.0,State,1.0,Call 2,Not complete,Exit poll,0.668527603149414,Kerry,Grassley,Male,White,50-59,,,,,,,,,,,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,,,,,,,Poor,White male,45-59,50-64,18-64,,,,,,All others,All others,,,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,All others,White,West,"City: 50,000 to 500,000","City over 50,000",5.0,51501.0
1518796.0,Iowa,36.0,State,1.0,Call 2,Complete,Exit poll,1.18314683437347,Kerry,Small,Male,White,65-74,Democrat,Moderate,No,"$30,000-$49,999",About the same,Protestant,A few times a year,No,High school graduate,Yes,Before that,Against his opponent,Omit,Will bring about needed change,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,About the same,Not so good,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,4.0,50435.0
1518803.0,Iowa,23.0,National,3.0,Call 2,Complete,Exit poll,0.697847664356232,Kerry,Grassley,Male,White,40-44,Independent,Conservative,,"$50,000-$74,999",,Protestant,A few times a year,No,,Yes,,Against his opponent,,,,,,,,,,,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,,,,,,,,,,,All others,White,East,Rural,Small cities and Rural,1.0,52072.0
1518806.0,Iowa,49.0,State,1.0,Call 2,Complete,Exit poll,0.912406980991364,Kerry,Small,Male,White,40-44,Democrat,Moderate,No,"$50,000-$74,999",About the same,Catholic,A few times a month,No,Some college/associate degree,Yes,Before that,For your candidate,Economy/Jobs,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Occasionally,Catholics/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,"City: 50,000 to 500,000","City over 50,000",2.0,52240.0
1518823.0,Iowa,75.0,State,1.0,Call 2,Complete,Exit poll,1.00891876220703,Bush,Grassley,Male,White,60-64,Republican,Moderate,No,"$15,000-$29,999",About the same,Protestant,A few times a year,No,High school graduate,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Somewhat approve,Strongly approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,About the same,Good,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,All others,White,Central,Rural,Small cities and Rural,3.0,50150.0
1518839.0,Iowa,121.0,State,1.0,Call 2,Complete,Exit poll,0.717024207115173,Bush,Grassley,Male,White,50-59,Republican,Conservative,No,"$30,000-$49,999",Better today,Protestant,Once a week,Yes,Postgraduate study,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Better today,Good,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Weekly,Protestants/Weekly,Religious conservatives,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,All others,White,Central,Suburbs,Suburbs,4.0,50047.0
1518847.0,Iowa,103.0,State,1.0,Call 2,Complete,Exit poll,0.714844465255737,Bush,Grassley,Female,White,50-59,Republican,Conservative,No,"$30,000-$49,999",About the same,Protestant,A few times a year,No,Some college/associate degree,Yes,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,About the same,Good,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,Protestants/Non-weekly,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Married women,White,West,"City: 50,000 to 500,000","City over 50,000",5.0,51501.0
1518856.0,Iowa,36.0,State,1.0,Call 2,Complete,Exit poll,0.84084564447403,Kerry,Small,Male,White,50-59,Democrat,Conservative,No,"$15,000-$29,999",Worse today,Something else,Never,No,High school graduate,No,Before that,For your candidate,Taxes,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Not so good,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,Never,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,East,Rural,Small cities and Rural,4.0,50435.0
1518863.0,Iowa,49.0,State,1.0,Call 2,Complete,Exit poll,0.872515916824341,Kerry,Small,Female,Hispanic/Latino,18-24,Democrat,Liberal,Yes,"$15,000-$29,999",About the same,None,A few times a year,No,Some college/associate degree,No,Before that,For your candidate,Education,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Safer from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,Non-white female,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",None,All others,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,Hispanic/Latino,East,"City: 50,000 to 500,000","City over 50,000",2.0,52240.0
1518887.0,Iowa,41.0,State,1.0,Call 2,Complete,Exit poll,0.440863758325577,Kerry,Did not vote,Male,White,40-44,Independent,Moderate,Yes,"$50,000-$74,999",About the same,Something else,A few times a year,No,High school graduate,Yes,During the last month,Against his opponent,Iraq,Will bring about needed change,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Worse today,Not so good,White male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,Occasionally,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,West,Rural,Small cities and Rural,4.0,50529.0
1518888.0,Iowa,23.0,National,3.0,Call 2,Complete,Exit poll,0.754586100578308,Bush,Grassley,Female,White,18-24,Republican,Conservative,,"$30,000-$49,999",,Other Christian,A few times a month,No,,No,,For your candidate,,,,,,,,,,,White female,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Occasionally,All others,All others,,,,,,,,,,,All others,White,East,Rural,Small cities and Rural,1.0,52072.0
1518890.0,Iowa,121.0,State,1.0,Call 2,Complete,Exit poll,0.941462695598602,Kerry,Small,Male,White,30-39,Democrat,Moderate,No,"$75,000-$99,999",Better today,Other Christian,More than once a week,Yes,Some college/associate degree,Yes,Before that,Against his opponent,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Worse today,Good,White male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Weekly,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,All others,White,Central,Suburbs,Suburbs,4.0,50047.0
1518904.0,Iowa,103.0,State,1.0,Call 2,Complete,Exit poll,0.590324521064758,Kerry,Small,Female,White,40-44,Independent,Liberal,No,"$15,000-$29,999",Worse today,Protestant,Never,No,Some college/associate degree,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Worse today,Poor,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestants/Non-weekly,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,All others,White,West,"City: 50,000 to 500,000","City over 50,000",5.0,51501.0
