ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESWV04,GOVWV04,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,GUNOWNER,MARRIED,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECWV,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,TIME3D,TIMEWK,IRAQ2,IRAQGO2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1484954.0,West Virginia,51.0,State,1.0,Call 1,Complete,0.769996345043182,Kerry,Warner,Female,White,30-39,Democrat,Moderate,No,"Under $15,000",Better today,Other Christian,Yes,High school graduate,No one does,Yes,Yes,During the last month,For your candidate,Iraq,Is honest and trustworthy,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat well,Not so good,White female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Very/Somewhat well,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,25667.0
1507063.0,West Virginia,71.0,State,1.0,Call 2,Complete,1.01490986347198,Bush,Warner,Male,White,18-24,Republican,Moderate,No,"$30,000-$49,999",Better today,Other Christian,Yes,High school graduate,No one does,Yes,No,During the last month,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White male,18-29,18-24,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Charleston/Huntingon,Rural,Small cities and Rural,2.0,25286.0
1487618.0,West Virginia,18.0,State,1.0,Call 1,Complete,0.819016396999359,Bush,Warner,Male,White,40-44,Republican,Conservative,No,"$50,000-$74,999",About the same,Protestant,No,High school graduate,No one does,Yes,Yes,Before that,Against his opponent,Economy/Jobs,Has clear stands on the issues,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26704.0
1482756.0,West Virginia,35.0,State,1.0,Call 1,Complete,3.88485646247864,Bush,Warner,Female,White,60-64,Republican,Conservative,No,,About the same,Protestant,Yes,College graduate,No one does,,Yes,Before that,For your candidate,Omit,Is a strong leader,Somewhat disapprove,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Poor,White female,60 or over,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Monongahla River Valley,Rural,Small cities and Rural,2.0,26542.0
1489663.0,West Virginia,66.0,State,1.0,Call 1,Complete,0.877452373504639,Bush,Warner,Female,White,65-74,Republican,Conservative,No,"$15,000-$29,999",Better today,Protestant,Yes,,"Yes, I do",Yes,Yes,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Good,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,Someone in household is union member,Voter is union member,Married women,White,Southwest,"City: 10,000 to 49,999",Small cities and Rural,3.0,25801.0
1507058.0,West Virginia,49.0,State,1.0,Call 2,Not complete,1.26452827453613,Bush,Manchin,Female,White,65-74,,,,,,,,,,,,Before that,For your candidate,Economy/Jobs,Has strong religious faith,Somewhat approve,,,,,,Not so good,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Appalachian Highlands,Rural,Small cities and Rural,3.0,25922.0
1482751.0,West Virginia,77.0,State,1.0,Call 1,Complete,1.374666929245,Bush,Warner,Female,White,30-39,Republican,Conservative,Yes,"$30,000-$49,999",About the same,Protestant,Yes,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Charleston/Huntingon,Rural,Small cities and Rural,2.0,26143.0
1487610.0,West Virginia,59.0,State,1.0,Call 1,Not complete,3.88789248466492,Bush,,Male,White,,,,,,,,,,,,,In the last three days,For your candidate,Omit,Omit,Omit,,,,,,Not so good,White male,,,,,,,,,All others,All others,,Omit,Just today/In the last three days,Just today/In the last three days/Sometime last week,,,,,,,,,All others,White,Appalachian Highlands,Rural,Small cities and Rural,3.0,24915.0
1507053.0,West Virginia,8.0,State,1.0,Call 2,Not complete,1.23976767063141,Kerry,Manchin,Female,White,75 or over,,,,,,,,,,,,During the last month,Against his opponent,Omit,Omit,Strongly disapprove,,,,,,Poor,White female,60 or over,65 or over,65 or over,,,,,,All others,All others,,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,,,,,,,,,All others,White,Charleston/Huntingon,"City: 10,000 to 49,999",Small cities and Rural,3.0,25701.0
1488331.0,West Virginia,67.0,State,1.0,Call 1,Complete,0.734574675559998,Bush,Manchin,Female,White,25-29,Republican,Conservative,No,"$15,000-$29,999",About the same,Protestant,Yes,College graduate,No one does,No,Yes,Before that,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Very well,Not so good,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,25832.0
1484938.0,West Virginia,54.0,State,1.0,Call 1,Complete,0.401389300823212,Bush,Warner,Female,White,30-39,Republican,Conservative,No,"$200,000 or more",Better today,,Yes,Some college/associate degree,No one does,Yes,Yes,Before that,Against his opponent,Omit,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Only George W. Bush,Somewhat well,Not so good,White female,30-44,30-39,18-64,Republican,"$50,000 or more","$100,000 or more",,,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,26651.0
1482742.0,West Virginia,69.0,State,1.0,Call 1,Complete,0.77877801656723,Kerry,Manchin,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,No,College graduate,No one does,Yes,Yes,Before that,For your candidate,Terrorism,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Appalachian Highlands,Rural,Small cities and Rural,2.0,26241.0
1489650.0,West Virginia,56.0,State,1.0,Call 1,Complete,0.625017821788788,Bush,Manchin,Female,White,45-49,Republican,Conservative,No,"$15,000-$29,999",Better today,Catholic,No,College graduate,No one does,No,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat badly,Good,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Ohio River Region,"City: 10,000 to 49,999",Small cities and Rural,1.0,26003.0
1507041.0,West Virginia,29.0,State,1.0,Call 2,Complete,0.790540635585785,Kerry,,Female,White,40-44,Democrat,Liberal,No,"$150,000-$199,999",Worse today,Protestant,No,Postgraduate study,No one does,No,No,Before that,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,White female,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Charleston/Huntingon,"City: 50,000 to 500,000","City over 50,000",2.0,25314.0
1487596.0,West Virginia,22.0,State,1.0,Call 1,Complete,1.12849104404449,Kerry,Manchin,Female,White,65-74,Democrat,Moderate,No,,About the same,Catholic,,High school graduate,"Yes, someone else does",No,Yes,Before that,For your candidate,Omit,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Good,White female,60 or over,65 or over,65 or over,Democrat,,,Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Monongahla River Valley,Rural,Small cities and Rural,1.0,26431.0
1484925.0,West Virginia,3.0,State,1.0,Call 1,Complete,0.825504660606384,Kerry,Manchin,Female,White,50-59,Democrat,Moderate,No,"$50,000-$74,999",Better today,Catholic,No,High school graduate,"Yes, I do",Yes,Yes,Before that,For your candidate,Economy/Jobs,Cares about people like me,Somewhat approve,Somewhat approve,Safer from terrorism,Both of them,Only John Kerry,Somewhat badly,Good,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Somewhat/Very badly,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,Someone in household is union member,Voter is union member,Married women,White,Appalachian Highlands,Suburbs,Suburbs,2.0,25420.0
1507031.0,West Virginia,51.0,State,1.0,Call 2,Complete,0.91755199432373,Bush,Manchin,Female,White,50-59,Democrat,Moderate,No,"$30,000-$49,999",About the same,Other Christian,Yes,High school graduate,No one does,Yes,Yes,Before that,For your candidate,Moral values,Cares about people like me,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Not so good,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Very/Somewhat well,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Southwest,Rural,Small cities and Rural,3.0,25667.0
