ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESMS04,AMEND1MS,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1493446.0,Mississippi,5.0,State,1.0,Call 1,0.926797270774841,Kerry,Yes,Male,Black,30-39,Democrat,,"$50,000-$74,999",Worse today,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1484111.0,Mississippi,109.0,State,1.0,Call 1,1.00506103038788,Bush,Yes,Female,White,50-59,Republican,Conservative,"$100,000-$149,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38668.0
1481777.0,Mississippi,70.0,State,1.0,Call 1,1.23212492465973,Bush,Yes,Male,White,75 or over,Independent,Conservative,,Better today,Protestant,Yes,Before that,Against his opponent,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1526103.0,Mississippi,19.0,State,1.0,Call 3,0.782433807849884,Bush,Yes,Female,White,65-74,Republican,Conservative,,Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1526097.0,Mississippi,70.0,State,1.0,Call 3,0.821788370609283,Bush,Yes,Male,White,40-44,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,"City: 10,000 to 49,999",Small cities and Rural,3.0,39601.0
1511502.0,Mississippi,91.0,State,1.0,Call 2,1.49276673793793,Bush,Yes,Male,White,60-64,Republican,Moderate,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1512097.0,Mississippi,91.0,State,1.0,Call 2,1.49276673793793,Bush,Yes,Male,White,75 or over,Republican,Conservative,"$50,000-$74,999",About the same,Catholic,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Rural,Small cities and Rural,4.0,39426.0
1507426.0,Mississippi,36.0,State,1.0,Call 2,0.660301625728607,Kerry,Yes,Male,Black,25-29,Republican,Conservative,"$50,000-$74,999",Worse today,Catholic,No,Before that,For your candidate,Somewhat disapprove,Somewhat approve,Non-white male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1493426.0,Mississippi,5.0,State,1.0,Call 1,0.976842820644379,Bush,Yes,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,Yes,Before that,For your candidate,Strongly disapprove,Strongly approve,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38915.0
1484093.0,Mississippi,19.0,State,1.0,Call 1,0.330030858516693,Kerry,No,Male,White,50-59,Democrat,Liberal,"$100,000-$149,999",About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1507422.0,Mississippi,52.0,State,1.0,Call 2,1.64464545249939,Bush,Yes,Female,White,50-59,Republican,Conservative,"$15,000-$29,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1481758.0,Mississippi,95.0,State,1.0,Call 1,0.995628237724304,Bush,Yes,Male,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39652.0
1481755.0,Mississippi,53.0,State,1.0,Call 1,0.95216315984726,Bush,Yes,Female,White,45-49,Republican,Conservative,"$75,000-$99,999",Better today,Mormon/LDS,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1523748.0,Mississippi,9.0,State,1.0,Call 2,1.69380187988281,Kerry,Yes,Male,Black,40-44,Independent,Liberal,"$75,000-$99,999",Worse today,Mormon/LDS,Yes,Just today,Against his opponent,Somewhat approve,Somewhat approve,Non-white male,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Black,Southeast,Rural,Small cities and Rural,4.0,39330.0
1530686.0,Mississippi,5.0,State,1.0,Call 3,0.996681690216064,Kerry,Yes,Male,Black,25-29,Democrat,Liberal,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat disapprove,Non-white male,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Northeast,Rural,Small cities and Rural,1.0,38915.0
1530740.0,Mississippi,36.0,State,1.0,Call 3,0.594336211681366,Kerry,Yes,Female,White,25-29,Republican,Moderate,"$200,000 or more",About the same,Catholic,No,During the last month,Against his opponent,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Republican,"$50,000 or more","$100,000 or more",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jackson and delta,"City: 50,000 to 500,000","City over 50,000",2.0,39209.0
1527313.0,Mississippi,19.0,State,1.0,Call 3,0.497814118862152,Bush,Yes,Male,White,50-59,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1528401.0,Mississippi,52.0,State,1.0,Call 3,1.37303459644318,Bush,No,Male,White,25-29,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,Just today,For your candidate,Somewhat approve,Somewhat disapprove,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,White,Jackson and delta,Rural,Small cities and Rural,3.0,39474.0
1479407.0,Mississippi,28.0,National,1.0,Call 1,1.23864889144897,Bush,No,Male,White,60-64,Republican,Conservative,"$100,000-$149,999",Better today,Other Christian,Yes,Before that,,Strongly approve,Strongly approve,White male,60 or over,50-64,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39571.0
1481737.0,Mississippi,19.0,State,1.0,Call 1,0.746383368968964,Bush,Yes,Male,White,65-74,Independent,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1493372.0,Mississippi,111.0,State,1.0,Call 1,1.27676141262054,Bush,No,Male,White,50-59,Democrat,,"Under $15,000",Worse today,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Northeast,Rural,Small cities and Rural,1.0,38663.0
1507393.0,Mississippi,87.0,State,1.0,Call 2,1.38325953483582,Kerry,No,Female,White,65-74,Democrat,Liberal,,Worse today,Protestant,,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Northeast,Rural,Small cities and Rural,3.0,39350.0
1526055.0,Mississippi,19.0,State,1.0,Call 3,0.497814118862152,Bush,Yes,Male,White,50-59,Independent,Conservative,"$150,000-$199,999",Better today,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1481727.0,Mississippi,80.0,State,1.0,Call 1,0.919513821601868,Kerry,Yes,Female,Black,40-44,Democrat,Liberal,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Somewhat disapprove,Strongly approve,Non-white female,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Southeast,Suburbs,Suburbs,2.0,39046.0
1507389.0,Mississippi,19.0,State,1.0,Call 2,0.497814118862152,Bush,Yes,Male,White,40-44,Republican,Conservative,"$150,000-$199,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Southeast,Suburbs,Suburbs,4.0,39401.0
1509721.0,Mississippi,28.0,National,4.0,Call 2,0.888434112071991,Bush,No,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",,,,Before that,,,,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Southeast,Suburbs,Suburbs,4.0,39571.0
