ID,STANUM,QTYPE,VERSION,TELEPOLL,WGT,PRESOR04,SENOR04,MEAS33OR,MEAS36OR,SEX,RACE,AGE9,PARTYID,PHIL3,FTVOTER,INCOME,FINSIT,RELIGN8,BRNAGAIN,EDUC,UNION4,MARRIED,LATINO,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,SAFERNOW,TRSTTERR,HNDLECON,IRAQGO,STECOR,COUNTACC,ENVIRON,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,COLLEDUC,BUSH,IRAQ2,IRAQGO2,COUNT2,BUSHECON,KERRECON,BUSHTERR,KERRTERR,UNIONHH,UNIONVOT,WOMENWED,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,ZIPCODE
1465957.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,No,No,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",Better today,Other Christian,Yes,College graduate,"Yes, I am and someone else is",Yes,No,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,Keeping jobs in your state,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,Someone in household is union member,Voter is union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97404.0
1465958.0,Oregon,State,1.0,Phone survey,1.7982497215271,Bush,King,No,Yes,Female,White,60-64,Something Else,Conservative,No,,Better today,Protestant,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Omit,Has clear stands on the issues,Strongly approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Omit,Very confident,Keeping jobs in your state,White female,60 or over,50-64,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Rural,Small cities and Rural,97523.0
1465959.0,Oregon,State,1.0,Phone survey,0.885329902172089,Bush,,Did not vote,Did not vote,Female,White,75 or over,Republican,Liberal,No,,About the same,None,No,Did not complete high school,No one is,Yes,No,For your candidate,Omit,Omit,Somewhat approve,Somewhat disapprove,Omit,Neither of them,Only George W. Bush,Somewhat badly,Not so good,Very confident,Omit,White female,60 or over,65 or over,65 or over,Republican,,,None,White None,All others,All others,No degree,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Rural,Small cities and Rural,97738.0
1465960.0,Oregon,State,1.0,Phone survey,1.1513124704361,Kerry,Wyden,Yes,No,Female,White,65-74,Democrat,,No,"$50,000-$74,999",About the same,Protestant,Yes,High school graduate,"Yes, someone else is",Yes,No,Against his opponent,Iraq,Omit,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Omit,Very badly,Poor,Not very confident,Omit,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Not very/Not at all confident,Omit,Omit,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,Married women,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97420.0
1465961.0,Oregon,State,1.0,Phone survey,0.439033389091492,,,Yes,Yes,Female,White,50-59,Independent,Moderate,No,"$50,000-$74,999",Worse today,None,Yes,High school graduate,No one is,No,,Omit,Iraq,Is a strong leader,Somewhat disapprove,Somewhat disapprove,Less safe from terrorism,Both of them,Omit,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Omit,Omit,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Rural,Small cities and Rural,97365.0
1465962.0,Oregon,State,1.0,Phone survey,0.526475071907043,Kerry,Wyden,Yes,No,Female,White,40-44,Independent,Liberal,No,"$30,000-$49,999",About the same,Something else,No,Some college/associate degree,No one is,No,No,For your candidate,Economy/Jobs,Is intelligent,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Somewhat badly,Not so good,Somewhat confident,Protecting the environment,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Rural,Small cities and Rural,97411.0
1465963.0,Oregon,State,1.0,Phone survey,1.54697930812836,Bush,Wyden,No,Yes,Female,White,45-49,Democrat,Conservative,No,"$50,000-$74,999",About the same,Other Christian,Yes,College graduate,No one is,Yes,No,Against his opponent,Moral values,Has strong religious faith,Strongly approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Keeping jobs in your state,White female,45-59,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,South and East,Suburbs,Suburbs,97502.0
1465964.0,Oregon,State,1.0,Phone survey,1.05295014381409,Kerry,Wyden,No,No,Female,White,60-64,Independent,Liberal,No,"$50,000-$74,999",Worse today,Something else,No,Some college/associate degree,No one is,Yes,No,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Somewhat confident,Protecting the environment,White female,60 or over,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,No one in household is union member,Voter is not union member,Married women,White,Northwest Pacific Coast,"City: 50,000 to 500,000","City over 50,000",97401.0
1465965.0,Oregon,State,1.0,Phone survey,1.42889666557312,Bush,King,,Yes,Female,White,40-44,Republican,Conservative,No,"$75,000-$99,999",Better today,Protestant,Yes,Some college/associate degree,No one is,Yes,No,Omit,Moral values,Has strong religious faith,Somewhat approve,Strongly approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Very confident,Omit,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,Married women,White,Multnomah county,Suburbs,Suburbs,97035.0
1465966.0,Oregon,State,1.0,Phone survey,0.515659809112549,Bush,Wyden,Did not vote,Yes,Female,White,40-44,Independent,Moderate,No,"Under $15,000",About the same,Catholic,Yes,High school graduate,No one is,No,No,For your candidate,Terrorism,Is honest and trustworthy,Somewhat approve,Somewhat disapprove,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Omit,Somewhat confident,Protecting the environment,White female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,No degree,Strongly/Somewhat approve,Somewhat/Strongly disapprove,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,South and East,"City: 10,000 to 49,999",Small cities and Rural,97601.0
1465967.0,Oregon,State,1.0,Phone survey,0.526053607463837,Bush,King,No,Yes,Male,White,65-74,Republican,Conservative,No,,About the same,Catholic,No,College graduate,No one is,Yes,No,For your candidate,Terrorism,Omit,Somewhat approve,Somewhat approve,Safer from terrorism,Only George W. Bush,Only George W. Bush,Somewhat well,Good,Somewhat confident,Keeping jobs in your state,White male,60 or over,65 or over,65 or over,Republican,,,Catholic,White Catholic,All others,All others,College graduate,Strongly/Somewhat approve,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only George W. Bush/Both of them,Only George W. Bush/Neither of them,Only Bush/Both,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97225.0
1465968.0,Oregon,State,1.0,Phone survey,1.04699003696442,Kerry,Wyden,Did not vote,Yes,Female,White,75 or over,Democrat,Conservative,No,"Under $15,000",About the same,Protestant,Yes,Did not complete high school,No one is,No,No,Omit,Omit,Has strong religious faith,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Omit,Only John Kerry,Very badly,Poor,Somewhat confident,Keeping jobs in your state,White female,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Omit,Omit,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,"City: 10,000 to 49,999",Small cities and Rural,97355.0
1465969.0,Oregon,State,1.0,Phone survey,1.06321978569031,Kerry,Wyden,Yes,No,Female,White,30-39,Democrat,Moderate,No,"$100,000-$149,999",About the same,Other Christian,No,College graduate,"Yes, someone else is",Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Not so good,Very confident,Protecting the environment,White female,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Suburbs and capital,Suburbs,Suburbs,97229.0
1465970.0,Oregon,State,1.0,Phone survey,1.38006806373596,Kerry,Wyden,No,No,Female,White,40-44,Democrat,Liberal,No,"$30,000-$49,999",About the same,Protestant,No,College graduate,"Yes, someone else is",Yes,No,For your candidate,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Only John Kerry,Only John Kerry,Very badly,Poor,Very confident,Protecting the environment,White female,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,College graduate,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is not union member,Married women,White,Multnomah county,"City over 500,000","City over 50,000",97214.0
1465971.0,Oregon,State,1.0,Phone survey,0.608926892280579,Kerry,Wyden,Yes,No,Male,White,18-24,Something Else,Liberal,No,"$30,000-$49,999",Better today,Something else,Yes,Some college/associate degree,No one is,Yes,No,For your candidate,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Both of them,Both of them,Very badly,Good,Very confident,Protecting the environment,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,White Something else,All others,White evangelicals,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only George W. Bush/Both of them,Only John Kerry/Both of them,Only Bush/Both,Only Kerry/Both,No one in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97007.0
1465972.0,Oregon,State,1.0,Phone survey,1.08190822601318,Kerry,Wyden,Yes,Yes,Male,White,45-49,Independent,Moderate,No,"$30,000-$49,999",Worse today,Catholic,No,Some college/associate degree,"Yes, someone else is",Yes,No,Against his opponent,Iraq,Will bring about needed change,Strongly disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not so good,Very confident,Protecting the environment,White male,45-59,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,Someone in household is union member,Voter is not union member,All others,White,Suburbs and capital,Suburbs,Suburbs,97002.0
1465973.0,Oregon,State,1.0,Phone survey,0.675807356834412,Other,Other,Yes,Yes,Male,White,30-39,Something Else,Moderate,No,"$30,000-$49,999",Worse today,Protestant,No,Some college/associate degree,No one is,No,No,Omit,Moral values,Omit,Somewhat disapprove,Strongly disapprove,Less safe from terrorism,Neither of them,Neither of them,Very badly,Not so good,Very confident,Keeping jobs in your state,White male,30-44,30-39,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No degree,Somewhat/Strongly disapprove,Somewhat/Strongly disapprove,Somewhat/Very badly,Very/somewhat confident,Only John Kerry/Neither of them,Only George W. Bush/Neither of them,Only Kerry/Neither,Only Bush/Neither,No one in household is union member,Voter is not union member,All others,White,Northwest Pacific Coast,Suburbs,Suburbs,97448.0
1465974.0,Oregon,State,1.0,Phone survey,1.40432572364807,Kerry,Wyden,No,Yes,Male,White,40-44,Democrat,Conservative,No,"$50,000-$74,999",About the same,Other Christian,No,Some college/associate degree,"Yes, I am and someone else is",Yes,No,For your candidate,Economy/Jobs,Will bring about needed change,Somewhat disapprove,Somewhat approve,Omit,Only John Kerry,Only John Kerry,Somewhat well,Poor,Very confident,Keeping jobs in your state,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,No degree,Somewhat/Strongly disapprove,Strongly/Somewhat approve,Very/Somewhat well,Very/somewhat confident,Only John Kerry/Neither of them,Only John Kerry/Both of them,Only Kerry/Neither,Only Kerry/Both,Someone in household is union member,Voter is union member,All others,White,Multnomah county,Suburbs,Suburbs,97060.0
