ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,WGT,PRESAK04,SENAK04,HOUAK04,BM2AK,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,VETVOTER,TIMEPRES,FORCAND,ISSUE04G,QUAL04G,BUSH4,IRAQAPP,TRSTTERR,FMURKOW,LISAMURK,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,BUSH,TIME3D,TIMEWK,IRAQ2,BUSHTERR,KERRTERR,QRACEAK,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1541782.0,Alaska,17.0,State,1.0,Call 3,Complete,1.1023087501525901,Bush,Murkowski,Young,Yes,Female,White,30-39,Something Else,Conservative,"$75,000-$99,999",Better today,,No,Sometime last week,For your candidate,Moral values,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Appropriate,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Rural,Small cities and Rural,1.0,99645.0
1541783.0,Alaska,1.0,State,1.0,Call 3,Complete,1.52910315990448,Bush,Murkowski,Young,No,Female,White,60-64,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1541784.0,Alaska,7.0,State,1.0,Call 3,Complete,1.06453037261963,Bush,Murkowski,Young,No,Female,White,25-29,Republican,Conservative,"$30,000-$49,999",Better today,Other Christian,No,Before that,For your candidate,Economy/Jobs,Has clear stands on the issues,Strongly approve,Somewhat approve,Only George W. Bush,Approve,Appropriate,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1541786.0,Alaska,18.0,State,1.0,Call 3,Complete,0.705571234226227,Kerry,Knowles,Higgins,No,Female,White,50-59,Something Else,Moderate,"$50,000-$74,999",About the same,None,No,Before that,For your candidate,Iraq,Is intelligent,Strongly disapprove,Somewhat approve,Only John Kerry,Disapprove,Inappropriate,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99577.0
1541787.0,Alaska,7.0,State,1.0,Call 3,Complete,1.06453037261963,Bush,Murkowski,Young,No,Female,Hispanic/Latino,25-29,Republican,Conservative,"$75,000-$99,999",Better today,Other Christian,No,Before that,For your candidate,Moral values,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,Non-white female,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Hispanic/Latino,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1541789.0,Alaska,26.0,National,4.0,Call 3,Complete,0.846685469150543,Kerry,Knowles,Higgins,No,Female,Black,50-59,Republican,Liberal,"$15,000-$29,999",,,,Before that,,,,,,Only John Kerry,,,Non-white female,45-59,50-64,18-64,Republican,"Under $50,000","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Kerry/Neither,Only Kerry/Both,Black,Anchorage,Suburbs,Suburbs,1.0,99508.0
1541791.0,Alaska,1.0,State,1.0,Call 3,Complete,1.5711305141449,Bush,Murkowski,Young,No,Male,White,60-64,Republican,Moderate,"$30,000-$49,999",About the same,Catholic,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only John Kerry,Approve,Appropriate,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1541792.0,Alaska,4.0,State,1.0,Call 3,Complete,0.814513623714447,Kerry,Knowles,Young,Yes,Male,White,18-24,Independent,Moderate,"$15,000-$29,999",Better today,None,Yes,During the last month,Against his opponent,Moral values,Will bring about needed change,Somewhat disapprove,Somewhat approve,Only John Kerry,Disapprove,Inappropriate,White male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1541795.0,Alaska,39.0,State,1.0,Call 3,Complete,0.832613945007324,Kerry,Knowles,Young,Yes,Male,White,18-24,Democrat,Conservative,"$30,000-$49,999",Omit,Catholic,No,Just today,Against his opponent,Education,Cares about people like me,Somewhat disapprove,Strongly disapprove,Both of them,Approve,Appropriate,White male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Kerry/Both,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1541797.0,Alaska,18.0,State,1.0,Call 3,Complete,0.892956912517548,Kerry,Knowles,Young,No,Female,White,45-49,Independent,Moderate,"$50,000-$74,999",Worse today,Something else,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Strongly disapprove,Only John Kerry,Disapprove,Inappropriate,White female,45-59,40-49,18-64,Independent,"$50,000 or more","Under $100,000",Something else,White Something else,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,White,Anchorage,Suburbs,Suburbs,1.0,99577.0
1541798.0,Alaska,34.0,State,1.0,Call 3,Complete,0.778350234031677,Kerry,Knowles,Higgins,Yes,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",About the same,Other Christian,No,Before that,Against his opponent,Moral values,Has strong religious faith,Strongly disapprove,Somewhat approve,Neither of them,Disapprove,Inappropriate,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Kerry/Neither,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1541801.0,Alaska,1.0,State,1.0,Call 3,Complete,1.2537362575531,Bush,Murkowski,Young,No,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,Yes,Before that,For your candidate,Omit,Is a strong leader,Strongly approve,Somewhat approve,Only George W. Bush,Approve,Appropriate,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1541802.0,Alaska,26.0,National,4.0,Call 3,Complete,1.04539239406586,Bush,Knowles,Young,Yes,Female,White,40-44,Something Else,Moderate,"$100,000-$149,999",,,,Before that,,,,,,Only George W. Bush,,,White female,30-44,40-49,18-64,Independent,"$50,000 or more","$100,000 or more",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99508.0
1541803.0,Alaska,7.0,State,1.0,Call 3,Complete,0.981184899806976,Bush,Murkowski,Young,No,Male,Other,30-39,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,For your candidate,Terrorism,Has clear stands on the issues,Strongly approve,Strongly approve,Only George W. Bush,Approve,Appropriate,Non-white male,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1541804.0,Alaska,34.0,State,1.0,Call 3,Complete,1.53101694583893,Bush,Other,Young,No,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Terrorism,Is a strong leader,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Inappropriate,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1541805.0,Alaska,1.0,State,1.0,Call 3,Not complete,0.861833870410919,Bush,Knowles,Young,Yes,Female,White,40-44,,,,,,,Before that,Against his opponent,Moral values,Has clear stands on the issues,Strongly approve,,,,,White female,30-44,40-49,18-64,,,,,,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,,,,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99901.0
1541807.0,Alaska,4.0,State,1.0,Call 3,Complete,0.814513623714447,Kerry,Knowles,Young,Yes,Male,Other,18-24,Independent,Liberal,"Under $15,000",Worse today,Something else,No,Before that,Against his opponent,Terrorism,Is intelligent,Somewhat disapprove,Strongly disapprove,Neither of them,Disapprove,Inappropriate,Non-white male,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Something else,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99801.0
1541810.0,Alaska,39.0,State,1.0,Call 3,Complete,0.666038811206818,Kerry,Knowles,Higgins,Yes,Male,White,45-49,Democrat,,,Worse today,Protestant,No,Before that,Against his opponent,Moral values,Will bring about needed change,Strongly disapprove,Somewhat disapprove,Neither of them,Disapprove,Inappropriate,White male,45-59,40-49,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1541812.0,Alaska,39.0,State,1.0,Call 3,Complete,0.749512434005737,Bush,Knowles,Young,No,Male,Other,50-59,Democrat,Moderate,"$15,000-$29,999",About the same,Other Christian,Yes,Just today,For your candidate,Education,Omit,Strongly approve,Somewhat disapprove,Only George W. Bush,Approve,Inappropriate,Non-white male,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Bush/Both,Only Bush/Neither,Alaska native,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1541815.0,Alaska,7.0,State,1.0,Call 3,Complete,0.954938471317291,Bush,Murkowski,Young,No,Female,Black,40-44,Something Else,Moderate,"$30,000-$49,999",About the same,Catholic,No,Before that,For your candidate,Terrorism,Has strong religious faith,Strongly approve,Strongly approve,Only George W. Bush,Disapprove,Inappropriate,Non-white female,30-44,40-49,18-64,Independent,"Under $50,000","Under $100,000",Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,Black,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99709.0
1541816.0,Alaska,39.0,State,1.0,Call 3,Complete,1.02918314933777,Kerry,Murkowski,Young,No,Female,White,30-39,Something Else,Moderate,"$75,000-$99,999",Better today,None,No,Just today,Against his opponent,Moral values,Omit,Somewhat disapprove,Somewhat disapprove,Neither of them,Disapprove,Inappropriate,White female,30-44,30-39,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,Somewhat/Strongly disapprove,Just today/In the last three days,Just today/In the last three days/Sometime last week,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1541818.0,Alaska,39.0,State,1.0,Call 3,Complete,0.905848979949951,Kerry,Knowles,Other,Yes,Male,Hispanic/Latino,30-39,Democrat,Moderate,"$200,000 or more",Better today,Mormon/LDS,No,During the last month,Against his opponent,Iraq,Is honest and trustworthy,Somewhat disapprove,Somewhat disapprove,Only John Kerry,Disapprove,Inappropriate,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Kerry/Both,Hispanic/Latino,Juneau/Fairbanks/Rural,Rural,Small cities and Rural,1.0,99559.0
1541820.0,Alaska,26.0,National,4.0,Call 3,Complete,1.43883764743805,Bush,Murkowski,Young,No,Female,White,30-39,Republican,Conservative,"$75,000-$99,999",,,,Before that,,,,,,Only George W. Bush,,,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99508.0
1541821.0,Alaska,34.0,State,1.0,Call 3,Complete,1.01718425750732,Bush,Murkowski,Higgins,Yes,Female,White,25-29,Democrat,Moderate,"$50,000-$74,999",Better today,Catholic,Yes,Before that,For your candidate,Terrorism,Cares about people like me,Strongly disapprove,Somewhat approve,Only George W. Bush,Approve,Inappropriate,White female,18-29,25-29,18-64,Democrat,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Only Bush/Both,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
1541823.0,Alaska,34.0,State,1.0,Call 3,Complete,1.15479958057404,Bush,Murkowski,Young,Yes,Female,White,40-44,Republican,Moderate,"$150,000-$199,999",Better today,Other Christian,No,Before that,Against his opponent,Moral values,Has strong religious faith,Somewhat approve,Somewhat disapprove,Neither of them,Disapprove,Inappropriate,White female,30-44,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Only Kerry/Neither,Only Bush/Neither,White,Anchorage,Suburbs,Suburbs,1.0,99540.0
