ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESAL04,SENAL04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1510076.0,Alabama,18.0,State,1.0,Call 2,0.627585649490356,Bush,Shelby,Male,White,50-59,Republican,Conservative,"$75,000-$99,999",Better today,Protestant,Yes,Before that,Omit,Strongly approve,Somewhat approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1525238.0,Alabama,18.0,State,1.0,Call 3,0.593356609344482,Bush,Shelby,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Better today,Protestant,Yes,Before that,For your candidate,Somewhat approve,Strongly approve,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,"City: 10,000 to 49,999",Small cities and Rural,2.0,36330.0
1507868.0,Alabama,99.0,National,1.0,Call 2,1.05519759654999,Kerry,Sowell,Female,Black,30-39,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,No,Before that,,Strongly disapprove,Somewhat approve,Non-white female,30-44,30-39,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,North central,Suburbs,Suburbs,3.0,36078.0
1486563.0,Alabama,32.0,State,1.0,Call 1,0.961188852787018,Kerry,Shelby,Female,White,75 or over,Independent,Conservative,"$50,000-$74,999",Worse today,Protestant,Yes,Before that,Against his opponent,Somewhat disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,2.0,36092.0
1526009.0,Alabama,94.0,State,1.0,Call 3,0.721314191818237,Kerry,Sowell,Male,White,40-44,Democrat,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Black belt,Rural,Small cities and Rural,7.0,35470.0
1510069.0,Alabama,68.0,National,1.0,Call 2,1.40030157566071,Bush,Shelby,Male,White,25-29,Republican,Moderate,"$50,000-$74,999",Better today,Catholic,No,Before that,,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North,"City: 50,000 to 500,000","City over 50,000",5.0,35805.0
1482493.0,Alabama,94.0,State,1.0,Call 1,1.2044849395752,Kerry,Sowell,Female,Black,25-29,Democrat,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Black belt,Rural,Small cities and Rural,7.0,35470.0
1507861.0,Alabama,68.0,National,4.0,Call 2,1.27354598045349,Bush,Shelby,Female,White,45-49,Republican,Moderate,"$150,000-$199,999",,,,Before that,,,,White female,45-59,40-49,18-64,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North,"City: 50,000 to 500,000","City over 50,000",5.0,35805.0
1507860.0,Alabama,51.0,State,1.0,Call 2,0.926207423210144,Bush,Shelby,Female,White,75 or over,Republican,,"$15,000-$29,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1524403.0,Alabama,80.0,State,1.0,Call 3,0.798250675201416,Bush,Shelby,Female,White,18-24,Republican,Conservative,,About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,18-29,18-24,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1506278.0,Alabama,51.0,State,1.0,Call 2,0.856162428855896,Kerry,Sowell,Male,Black,30-39,Democrat,Conservative,"$50,000-$74,999",Better today,None,No,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,Non-white male,30-44,30-39,18-64,Democrat,"$50,000 or more","Under $100,000",None,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1482441.0,Alabama,6.0,State,1.0,Call 1,1.00414192676544,Bush,Shelby,Female,White,50-59,Independent,Moderate,"$50,000-$74,999",About the same,Protestant,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,50-64,18-64,Independent,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,4.0,35031.0
1508956.0,Alabama,44.0,State,1.0,Call 2,1.70270359516144,Bush,Shelby,Male,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White male,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,6.0,35172.0
1528809.0,Alabama,38.0,State,1.0,Call 3,1.24809491634369,Bush,Shelby,Male,White,25-29,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,Before that,For your candidate,Strongly approve,Somewhat approve,White male,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1486717.0,Alabama,10.0,National,4.0,Call 1,1.10455071926117,Bush,Shelby,Male,White,50-59,Republican,Moderate,"$50,000-$74,999",,,,Before that,,,,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,North central,"City: 10,000 to 49,999",Small cities and Rural,3.0,36201.0
1491739.0,Alabama,28.0,State,1.0,Call 1,1.11096560955048,Bush,Shelby,Female,White,30-39,Republican,Moderate,"$15,000-$29,999",Better today,Other Christian,Yes,Sometime last week,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,North,Rural,Small cities and Rural,4.0,35962.0
1480273.0,Alabama,80.0,State,1.0,Call 1,0.767873287200928,Bush,Shelby,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1505641.0,Alabama,51.0,State,1.0,Call 2,0.890032589435577,Kerry,Sowell,Male,Black,18-24,Democrat,Moderate,"$30,000-$49,999",About the same,Other Christian,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white male,18-29,18-24,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1508949.0,Alabama,38.0,State,1.0,Call 2,1.20059859752655,Bush,Shelby,Male,White,40-44,Republican,Conservative,"$75,000-$99,999",About the same,Protestant,,Before that,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1529905.0,Alabama,38.0,State,1.0,Call 3,0.799717903137207,Kerry,Sowell,Male,White,40-44,Democrat,Liberal,"$30,000-$49,999",About the same,Protestant,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White male,30-44,40-49,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Jefferson county,Suburbs,Suburbs,7.0,35022.0
1526594.0,Alabama,51.0,State,1.0,Call 3,1.35009145736694,Kerry,Sowell,,Black,50-59,Democrat,Moderate,"$30,000-$49,999",Worse today,Something else,Yes,Before that,For your candidate,Strongly disapprove,Somewhat disapprove,,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Something else,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,Jefferson county,"City: 50,000 to 500,000","City over 50,000",7.0,35208.0
1483576.0,Alabama,6.0,State,1.0,Call 1,1.00414192676544,Bush,Shelby,Female,White,40-44,,Conservative,"$30,000-$49,999",Better today,Protestant,Yes,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,North central,Suburbs,Suburbs,4.0,35031.0
1508341.0,Alabama,32.0,State,1.0,Call 2,0.721314191818237,Kerry,Sowell,Male,White,50-59,Democrat,Liberal,,About the same,Protestant,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White male,45-59,50-64,18-64,Democrat,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,North central,Suburbs,Suburbs,2.0,36092.0
1524332.0,Alabama,80.0,State,1.0,Call 3,0.798250675201416,Bush,Shelby,Female,White,25-29,Republican,Liberal,"$15,000-$29,999",Better today,Other Christian,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,18-29,25-29,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Black belt,"City: 50,000 to 500,000","City over 50,000",2.0,36109.0
1525209.0,Alabama,32.0,State,1.0,Call 3,1.26113176345825,Kerry,Shelby,Female,Black,45-49,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,Yes,During the last month,For your candidate,Strongly disapprove,Strongly disapprove,Non-white female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,All others,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,Black,North central,Suburbs,Suburbs,2.0,36092.0
1510042.0,Alabama,1.0,State,1.0,Call 2,0.966399312019348,Bush,Shelby,Male,White,60-64,Republican,Conservative,"$15,000-$29,999",About the same,Other Christian,Yes,Before that,For your candidate,Somewhat approve,Somewhat approve,White male,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,South,Suburbs,Suburbs,1.0,36530.0
