ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,WGT,PRESKS04,SENKS04,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME,FINSIT,RELIGN8,BRNAGAIN,LATINO,TIMEPRES,FORCAND,BUSH4,IRAQAPP,SEXRACE,AGE60,AGE65,OVER65,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTCON,WHTEVANG,BUSH,TIME3D,TIMEWK,IRAQ2,QRACE,GEOCODE,SIZEPLAC,SIZEPLC3,CDNUM,ZIPCODE
1483704.0,Kansas,45.0,State,1.0,Call 1,0.726358711719513,Bush,Brownback,Female,White,50-59,Republican,Conservative,,Better today,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,45-59,50-64,18-64,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1536646.0,Kansas,46.0,National,2.0,Call 3,0.781395196914673,Kerry,Brownback,Female,White,25-29,Democrat,Moderate,"Under $15,000",Worse today,Catholic,No,,Before that,,Strongly disapprove,Strongly disapprove,White female,18-29,25-29,18-64,Democrat,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1484804.0,Kansas,35.0,State,1.0,Call 1,0.989429354667664,Bush,Brownback,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",About the same,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,50-64,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,67401.0
1535448.0,Kansas,46.0,National,4.0,Call 3,0.807575047016144,Kerry,Jones,Female,Black,50-59,Democrat,Moderate,"$30,000-$49,999",,,,No,Before that,,,,Non-white female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,Black,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1483698.0,Kansas,39.0,State,1.0,Call 1,0.632269382476807,Bush,Brownback,Female,Black,50-59,Republican,Conservative,"$50,000-$74,999",Better today,Protestant,Yes,No,Before that,For your candidate,Somewhat approve,Somewhat approve,Non-white female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,All others,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,Black,Wichita area,"City: 50,000 to 500,000","City over 50,000",4.0,67218.0
1481491.0,Kansas,24.0,State,1.0,Call 1,1.01702988147736,Kerry,Jones,Female,White,50-59,Democrat,Liberal,"$50,000-$74,999",Worse today,Other Christian,No,No,Before that,For your candidate,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Democrat,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,Suburbs,Suburbs,2.0,66086.0
1482592.0,Kansas,24.0,State,1.0,Call 1,0.740601003170013,Bush,Brownback,Female,White,40-44,Republican,Conservative,"$75,000-$99,999",Better today,Catholic,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,40-49,18-64,Republican,"$50,000 or more","Under $100,000",Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Topeka/Kansas City area,Suburbs,Suburbs,2.0,66086.0
1483613.0,Kansas,35.0,State,1.0,Call 1,0.893703818321228,Bush,Brownback,Female,White,50-59,Democrat,Moderate,"$30,000-$49,999",Better today,Protestant,Yes,No,Before that,For your candidate,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Rural counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,67401.0
1484795.0,Kansas,12.0,State,1.0,Call 1,1.27665066719055,Bush,Brownback,Male,White,50-59,Independent,Conservative,"Under $15,000",About the same,Protestant,Yes,No,Before that,Omit,Somewhat approve,Strongly approve,White male,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,67846.0
1538296.0,Kansas,45.0,State,1.0,Call 3,0.778199374675751,Bush,Brownback,Male,White,50-59,Republican,Conservative,"$50,000-$74,999",About the same,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White male,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1511560.0,Kansas,46.0,National,4.0,Call 2,0.746719777584076,Bush,Brownback,Female,White,75 or over,Republican,Moderate,"$30,000-$49,999",,,,No,Before that,,,,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1484788.0,Kansas,3.0,State,1.0,Call 1,1.02927565574646,Bush,Brownback,Female,White,65-74,Republican,Conservative,"$30,000-$49,999",About the same,Other Christian,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Wichita area,Suburbs,Suburbs,4.0,67133.0
1509052.0,Kansas,16.0,State,1.0,Call 2,1.43889403343201,Kerry,Jones,Female,White,65-74,Democrat,Moderate,"$100,000-$149,999",Worse today,Protestant,No,No,Before that,Omit,Strongly disapprove,Strongly disapprove,White female,60 or over,65 or over,65 or over,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kansas City suburbs/Southeast,Suburbs,Suburbs,3.0,66207.0
1532800.0,Kansas,42.0,State,1.0,Call 3,1.16961634159088,Bush,Brownback,Female,White,40-44,Independent,Liberal,,Better today,Protestant,No,No,During the last month,For your candidate,Somewhat approve,Somewhat approve,White female,30-44,40-49,18-64,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Wichita area,Suburbs,Suburbs,4.0,67215.0
1533310.0,Kansas,26.0,State,1.0,Call 3,0.656690537929535,Bush,Jones,Female,White,45-49,Republican,Conservative,"$30,000-$49,999",About the same,Catholic,Yes,No,Just today,For your candidate,Somewhat approve,Somewhat approve,White female,45-59,40-49,18-64,Republican,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,White evangelicals,Strongly/Somewhat approve,Just today/In the last three days,Just today/In the last three days/Sometime last week,Strongly/Somewhat approve,White,Rural counties,Rural,Small cities and Rural,1.0,67456.0
1490242.0,Kansas,25.0,National,2.0,Call 1,2.1583411693573,Kerry,Jones,Female,White,60-64,Independent,Moderate,"$15,000-$29,999",Worse today,Catholic,No,No,Before that,,Strongly disapprove,Strongly disapprove,White female,60 or over,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Kansas City suburbs/Southeast,Rural,Small cities and Rural,2.0,66075.0
1511401.0,Kansas,19.0,State,1.0,Call 2,1.04318404197693,Bush,Brownback,Female,White,30-39,Republican,Moderate,"$30,000-$49,999",Better today,Other Christian,No,No,Before that,For your candidate,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kansas City suburbs/Southeast,Suburbs,Suburbs,3.0,66218.0
1537069.0,Kansas,46.0,National,1.0,Call 3,0.781395196914673,Kerry,Brownback,Female,White,18-24,Independent,Liberal,"$30,000-$49,999",About the same,Other Christian,No,No,During the last month,,Somewhat disapprove,Somewhat disapprove,White female,18-29,18-24,18-64,Independent,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1511245.0,Kansas,19.0,State,1.0,Call 2,1.11763679981232,Bush,Brownback,Male,White,40-44,Democrat,Moderate,"$100,000-$149,999",Better today,Protestant,No,No,During the last month,For your candidate,Strongly approve,Strongly approve,White male,30-44,40-49,18-64,Democrat,"$50,000 or more","$100,000 or more",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Kansas City suburbs/Southeast,Suburbs,Suburbs,3.0,66218.0
1512347.0,Kansas,46.0,National,2.0,Call 2,0.926223635673523,Kerry,Jones,Female,White,50-59,Independent,Moderate,"$30,000-$49,999",About the same,Catholic,No,,Before that,,Somewhat disapprove,Somewhat disapprove,White female,45-59,50-64,18-64,Independent,"Under $50,000","Under $100,000",Catholic,White Catholic,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1535509.0,Kansas,3.0,State,1.0,Call 3,0.929695069789886,Bush,Brownback,Female,White,30-39,Republican,Conservative,"$50,000-$74,999",Better today,Other Christian,Yes,No,Before that,Against his opponent,Strongly approve,Strongly approve,White female,30-44,30-39,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Wichita area,Suburbs,Suburbs,4.0,67133.0
1509035.0,Kansas,24.0,State,1.0,Call 2,0.793458223342896,Bush,Brownback,Male,White,30-39,Republican,Moderate,,Worse today,Catholic,No,No,Before that,For your candidate,Strongly approve,Somewhat approve,White male,30-44,30-39,18-64,Republican,,,Catholic,White Catholic,All others,All others,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Topeka/Kansas City area,Suburbs,Suburbs,2.0,66086.0
1485725.0,Kansas,35.0,State,1.0,Call 1,0.989429354667664,Bush,Brownback,Female,White,75 or over,Independent,Conservative,,About the same,Protestant,Yes,No,Before that,For your candidate,Strongly approve,Somewhat approve,White female,60 or over,65 or over,65 or over,Independent,,,Protestant/Other Christian,White Protestant/Other Christian,White Protestant conservatives,White evangelicals,Strongly/Somewhat approve,Sometime last week/During the last month/Before that,During the last month/Before that,Strongly/Somewhat approve,White,Rural counties,"City: 10,000 to 49,999",Small cities and Rural,1.0,67401.0
1488076.0,Kansas,29.0,National,4.0,Call 1,2.20489478111267,Bush,Brownback,Male,White,65-74,Republican,Conservative,"$200,000 or more",,,,No,Before that,,,,White male,60 or over,65 or over,65 or over,Republican,"$50,000 or more","$100,000 or more",,,,,,Sometime last week/During the last month/Before that,During the last month/Before that,,White,Rural counties,Rural,Small cities and Rural,1.0,67420.0
1536884.0,Kansas,46.0,National,2.0,Call 3,1.03799974918365,Kerry,Brownback,Male,White,65-74,Democrat,Moderate,"$30,000-$49,999",Worse today,Protestant,,No,Before that,,Strongly disapprove,Strongly disapprove,White male,60 or over,65 or over,65 or over,Democrat,"Under $50,000","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,"City: 50,000 to 500,000","City over 50,000",2.0,66604.0
1482512.0,Kansas,24.0,State,1.0,Call 1,1.01702988147736,Kerry,Jones,Female,White,40-44,Independent,Moderate,"$75,000-$99,999",Worse today,None,No,No,During the last month,Against his opponent,Strongly disapprove,Somewhat disapprove,White female,30-44,40-49,18-64,Independent,"$50,000 or more","Under $100,000",None,White None,All others,All others,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Topeka/Kansas City area,Suburbs,Suburbs,2.0,66086.0
1509029.0,Kansas,39.0,State,1.0,Call 2,0.869978487491608,Bush,Did not vote,Female,White,50-59,Republican,Moderate,"$50,000-$74,999",Worse today,Other Christian,Yes,No,Before that,Against his opponent,Strongly disapprove,Strongly disapprove,White female,45-59,50-64,18-64,Republican,"$50,000 or more","Under $100,000",Protestant/Other Christian,White Protestant/Other Christian,All others,White evangelicals,Somewhat/Strongly disapprove,Sometime last week/During the last month/Before that,During the last month/Before that,Somewhat/Strongly disapprove,White,Wichita area,"City: 50,000 to 500,000","City over 50,000",4.0,67218.0
